@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.426, 0.754, 1.966, 0.915, 1.399, 1
0.454, 0.779, 1.472, 1.167, -0.397, 1
0.369, 1.313, 1.405, -0.574, -0.313, 1
0.779, 2.109, 1.791, -0.419, -0.159, 1
0.208, 0.824, 1.253, 1.792, -0.738, 1
-0.319, 0.635, 0.881, 1.262, 1.014, 1
0.677, 0.443, 1.584, -0.536, 0.443, 1
0.779, 1.671, 1.253, 0.648, 0.587, 1
0.567, 0.907, 1.464, -0.617, -0.492, 1
0.251, 1.268, 0.739, 0.863, 0.0, 1
0.194, 0.652, 1.007, 1.213, -0.438, 1
0.421, 0.674, 1.826, 0.894, 1.511, 1
0.094, 0.392, 0.477, 1.763, 0.0, 1
0.148, 0.583, 0.452, 0.711, 0.0, 1
0.686, 1.069, 1.181, 1.049, 1.84, 1
1.048, 1.726, 1.747, 0.696, -0.206, 1
1.437, 1.91, 1.583, 0.563, -0.165, 1
0.297, 0.661, 2.416, -0.789, 1.02, 1
0.305, 1.2, 1.679, 1.386, 0.0, 1
0.475, 0.984, 1.695, -1.032, -0.825, 1
0.353, 0.827, 1.318, 0.986, -0.473, 1
0.706, 0.837, 1.422, 0.916, 1.748, 1
0.369, 2.829, 0.701, 1.401, -0.329, 1
1.309, 0.768, 1.78, 1.657, -0.414, 1
-0.239, 0.7, 0.858, 1.292, 1.084, 1
0.133, 0.506, 1.022, 0.84, -0.477, 1
1.047, 2.068, 1.532, -0.297, -0.138, 1
0.367, 0.51, 0.946, 0.886, 0.64, 1
0.221, 0.939, 0.865, 1.636, 0.0, 1
-0.142, 0.613, 0.589, 1.203, -0.848, 1
0.828, 2.41, 1.261, 0.484, -0.155, 1
0.834, 2.046, 0.955, 1.252, -0.456, 1
0.554, 0.624, 1.504, 1.151, 0.627, 1
0.319, 1.231, 0.761, 1.386, -0.735, 1
0.363, 0.44, 1.951, 1.01, 0.719, 1
0.471, 1.471, 1.614, 1.503, -0.515, 1
1.053, 0.573, 1.926, 1.495, -0.636, 1
0.093, 0.613, 1.14, 1.183, 0.0, 1
0.825, 2.156, 1.007, 1.281, -0.436, 1
0.403, 1.026, 1.205, 1.809, 1.525, 1
0.278, 1.134, 2.136, -0.838, 1.005, 1
-0.107, -0.515, -0.666, -1.526, 0.0, 1
0.082, 0.343, 0.429, -0.823, 2.113, 1
0.116, 0.478, 0.762, 0.0, 0.0, 1
0.146, 0.557, 0.918, 1.846, -0.459, 1
0.153, 0.55, 1.112, 1.995, -0.851, 1
0.509, 1.904, 1.168, -0.309, -0.273, 1
0.43, 1.043, 1.193, 2.294, 1.079, 1
0.458, 1.129, 0.473, -0.542, 1.27, 1
-0.091, 0.514, 0.864, 0.766, 0.643, 1
0.077, -0.088, 0.197, -0.326, 0.0, 1
1.309, 0.768, 1.781, 1.657, -0.414, 1
-0.323, 0.674, 1.197, -0.9, -0.738, 1
-0.195, 0.932, 1.388, -0.707, 0.988, 1
0.703, 0.863, 1.595, 0.915, 1.496, 1
0.365, 0.526, 2.424, 0.918, 0.957, 1
0.333, 1.906, 1.197, 0.714, 1.378, 1
0.403, -0.648, 2.077, -0.693, 0.832, 1
