@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class{0,1}
@inputs Aa,Ao,Dcl,Iy,Sh
@outputs Class
@data
1.031, 0.584, 1.866, 1.532, -0.672, 1
0.287, 0.938, 1.769, -0.593, -0.357, 1
0.156, 0.464, 0.533, 0.801, -0.423, 1
0.446, 0.769, 1.029, 1.576, -0.504, 1
0.234, 0.48, 1.111, -0.947, 2.373, 1
0.546, 0.449, 2.054, 0.936, 1.639, 1
0.596, 0.187, 1.576, 0.863, -0.569, 1
0.542, 1.044, 1.083, -0.775, -1.045, 1
0.464, 2.4, 2.177, -0.387, -0.207, 1
0.117, 0.705, 0.671, 1.585, -0.878, 1
-0.104, 0.767, 1.296, 1.229, 0.665, 1
0.603, 0.722, 1.57, -0.392, 0.357, 1
0.671, 1.885, 1.554, 0.742, 1.02, 1
0.504, 1.435, 1.551, -0.378, -0.239, 1
0.295, 0.921, 1.125, 1.018, 0.0, 1
0.151, 0.642, 1.454, 1.281, -0.716, 1
0.382, 0.701, 1.966, 1.669, 1.539, 1
0.331, 0.729, 0.666, 1.338, 1.339, 1
0.105, 0.517, 0.332, 0.829, 0.0, 1
0.315, 1.126, 1.037, 1.181, 1.419, 1
1.136, 0.603, 1.704, 0.636, -0.259, 1
1.21, 1.967, 1.315, 0.986, -0.323, 1
0.213, 0.962, 2.447, -0.78, 1.386, 1
0.537, 1.104, 1.705, 1.35, 0.0, 1
0.616, 0.753, 2.195, -0.547, -0.231, 1
0.169, 0.729, 1.159, 1.954, -0.764, 1
0.213, 0.51, 0.977, 1.266, 1.975, 1
0.562, 2.578, -0.598, 0.433, 0.491, 1
1.317, 0.82, 1.56, 1.641, -0.503, 1
0.421, 0.573, 1.775, 1.341, 1.099, 1
0.109, 0.451, 0.87, 0.832, 0.0, 1
0.909, 2.114, 0.864, -0.23, -0.106, 1
0.419, 0.601, 1.127, 1.045, 0.554, 1
0.406, 1.016, 1.186, 2.047, 0.0, 1
-0.069, 0.51, 0.812, 1.442, -0.572, 1
0.687, 1.871, 0.637, 0.378, -0.286, 1
0.807, 1.647, 1.476, 1.16, -0.411, 1
0.353, 0.583, 1.946, 0.937, 0.682, 1
0.507, 1.592, 0.943, 1.732, -0.538, 1
0.421, 1.073, 1.838, 1.101, 0.0, 1
0.278, 1.63, 1.856, 1.155, -0.379, 1
1.053, 0.573, 1.927, 1.495, -0.636, 1
0.395, 0.526, 0.974, 0.965, 0.0, 1
0.332, 1.281, 0.901, 1.925, -0.568, 1
0.357, 0.901, 1.058, 1.343, 0.75, 1
0.348, 0.602, 2.488, -0.748, 0.714, 1
-0.59, -1.327, -0.549, -0.647, 0.0, 1
-0.079, -0.329, 0.634, -0.597, 0.0, 1
0.294, 1.074, 0.746, 1.111, -0.805, 1
-0.235, 0.726, 0.866, 1.448, 0.0, 1
0.305, 1.048, 1.192, 1.328, -0.969, 1
0.836, 2.717, 1.521, -0.364, -0.173, 1
0.298, 1.666, 1.496, 1.471, -0.607, 1
0.116, 0.719, 1.221, 0.0, 0.0, 1
-0.426, -0.741, 1.046, -0.53, -0.32, 1
0.12, 0.443, 0.325, -0.318, 0.904, 1
1.702, 1.179, 1.153, 0.712, -0.547, 1
-0.044, 0.19, -0.186, -0.344, -0.488, 1
0.414, 0.577, 0.988, 1.104, 0.0, 1
0.912, 0.791, 0.893, 1.416, 0.563, 1
0.624, 1.283, 1.273, 0.79, 1.38, 1
0.233, 0.385, 1.589, 1.504, 2.106, 1
0.136, 0.766, -0.584, 2.249, 0.0, 1
