@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.558, 0.474, 2.098, 0.861, 1.547, 1
0.409, 0.349, 1.832, 1.081, -0.749, 1
0.797, 1.249, 1.456, -0.451, -0.173, 1
0.74, 2.402, 1.721, -0.458, -0.17, 1
0.306, 1.124, 0.888, 1.904, -0.735, 1
-0.052, 0.651, 1.207, 1.263, 0.0, 1
0.352, 1.119, 1.644, -0.634, -0.324, 1
0.41, 2.154, 1.28, 0.836, 1.02, 1
0.567, 0.908, 1.465, -0.616, -0.492, 1
0.179, 0.878, 0.698, 1.531, 0.0, 1
0.169, 0.732, 1.461, 1.432, -0.481, 1
0.21, 0.822, 2.42, 1.258, 1.277, 1
0.316, 0.783, 0.865, 1.369, 1.196, 1
0.153, 0.563, 0.462, 0.703, 0.0, 1
0.56, 1.075, 0.915, 1.744, 1.669, 1
1.067, 0.502, 1.841, 0.783, -0.249, 1
0.984, 2.097, 1.249, 0.781, -0.23, 1
0.225, 0.958, 2.428, -0.813, 1.215, 1
0.618, 1.385, 1.77, 1.338, -0.361, 1
0.482, 0.917, 1.435, -0.835, -0.762, 1
0.182, 0.796, 1.385, 1.726, -0.639, 1
0.574, 0.97, 1.125, 1.16, 1.802, 1
1.615, 1.576, -0.423, 0.484, 0.555, 1
1.317, 0.82, 1.56, 1.641, -0.503, 1
0.362, 0.399, 1.622, 1.423, 0.671, 1
0.096, 0.498, 0.84, 0.849, 0.0, 1
1.158, 2.391, 1.307, -0.248, -0.129, 1
0.365, 0.882, 1.195, 1.149, 0.78, 1
0.242, 0.797, 1.295, 1.68, 0.0, 1
0.298, 1.13, 0.75, 1.29, -0.74, 1
0.914, 1.734, 0.614, -0.217, -0.11, 1
0.676, 2.231, 1.364, 1.144, -0.307, 1
0.445, 0.875, 1.472, 1.0, 1.207, 1
0.312, 1.078, 1.058, 1.277, 0.0, 1
0.367, 0.416, 1.871, 1.073, 0.757, 1
0.287, 1.607, 1.656, 1.297, -0.484, 1
0.601, 0.905, 2.106, 1.777, -0.519, 1
0.223, 0.497, 1.054, 1.099, 0.0, 1
0.319, 1.171, 0.956, 1.831, -0.771, 1
0.245, 0.37, 0.738, 0.929, 0.739, 1
0.348, 0.602, 2.488, -0.748, 0.714, 1
-0.104, -0.438, -0.816, -0.886, 0.0, 1
0.081, 0.332, 0.424, -0.699, 1.923, 1
0.609, 0.63, 1.411, 0.539, -0.389, 1
-0.115, 0.619, 0.902, 1.714, -0.828, 1
0.459, 0.709, 2.144, 1.706, -0.58, 1
0.509, 1.904, 1.168, -0.309, -0.273, 1
0.598, 0.932, 2.187, 1.787, -0.49, 1
0.322, 1.981, 1.185, 0.856, 1.153, 1
-0.259, 0.619, 0.87, 1.167, -1.013, 1
0.069, -0.166, 0.428, -0.408, 0.0, 1
-0.195, 0.854, 1.671, -0.779, -0.477, 1
-0.104, 0.383, -0.446, 0.673, 0.845, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
0.993, 1.201, 1.998, 0.768, 0.428, 1
0.415, 1.692, 1.53, 0.901, 1.131, 1
0.365, 0.526, 2.425, 0.918, 0.958, 1
-0.206, 0.938, 1.674, -0.78, 0.96, 1
