@relation yeast-0-2-5-6_vs_3-7-8-9
@attribute mcg real [0.19, 1.0]
@attribute gvh real [0.14, 1.0]
@attribute alm real [0.21, 1.0]
@attribute mit real [0.0, 1.0]
@attribute erl real [0.5, 1.0]
@attribute pox real [0.0, 0.83]
@attribute vac real [0.13, 0.73]
@attribute nuc real [0.0, 0.83]
@attribute class {positive, negative}
@inputs mcg, gvh, alm, mit, erl, pox, vac, nuc
@outputs class
@data
0.49, 0.53, 0.36, 0.15, 0.5, 0.0, 0.52, 0.27, negative
0.39, 0.63, 0.41, 0.27, 0.5, 0.0, 0.49, 0.22, negative
0.49, 0.49, 0.4, 0.2, 0.5, 0.0, 0.48, 0.26, negative
0.33, 0.49, 0.46, 0.22, 0.5, 0.0, 0.53, 0.33, negative
0.26, 0.3, 0.37, 0.15, 0.5, 0.0, 0.53, 0.25, negative
0.54, 0.44, 0.38, 0.22, 0.5, 0.0, 0.54, 0.3, negative
0.43, 0.41, 0.37, 0.18, 0.5, 0.0, 0.54, 0.31, negative
0.46, 0.59, 0.38, 0.12, 0.5, 0.0, 0.5, 0.22, negative
0.47, 0.61, 0.32, 0.27, 0.5, 0.0, 0.5, 0.3, negative
0.3, 0.68, 0.41, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.55, 0.35, 0.36, 0.29, 0.5, 0.0, 0.51, 0.22, negative
0.35, 0.32, 0.31, 0.16, 0.5, 0.0, 0.56, 0.22, negative
0.67, 0.61, 0.39, 0.24, 0.5, 0.0, 0.51, 0.22, negative
0.39, 0.56, 0.34, 0.18, 0.5, 0.0, 0.49, 0.22, negative
0.51, 0.38, 0.42, 0.21, 0.5, 0.0, 0.46, 0.34, negative
0.32, 0.45, 0.39, 0.14, 0.5, 0.0, 0.45, 0.22, negative
0.28, 0.48, 0.36, 0.16, 0.5, 0.0, 0.53, 0.22, negative
0.52, 0.65, 0.36, 0.26, 0.5, 0.0, 0.44, 0.22, negative
0.42, 0.71, 0.45, 0.15, 0.5, 0.0, 0.48, 0.22, negative
0.38, 0.37, 0.36, 0.14, 0.5, 0.0, 0.54, 0.22, negative
0.38, 0.56, 0.38, 0.16, 0.5, 0.0, 0.53, 0.22, negative
0.63, 0.65, 0.42, 0.18, 0.5, 0.0, 0.54, 0.27, negative
0.61, 0.76, 0.3, 0.16, 0.5, 0.0, 0.45, 0.41, negative
0.39, 0.33, 0.33, 0.23, 0.5, 0.0, 0.47, 0.22, negative
0.5, 0.63, 0.45, 0.13, 0.5, 0.0, 0.45, 0.32, negative
0.2, 0.6, 0.5, 0.29, 0.5, 0.0, 0.51, 0.22, negative
0.51, 0.46, 0.41, 0.36, 0.5, 0.0, 0.49, 0.22, negative
0.49, 0.56, 0.37, 0.2, 0.5, 0.0, 0.53, 0.22, negative
0.49, 0.55, 0.35, 0.23, 0.5, 0.0, 0.57, 0.22, negative
0.6, 0.68, 0.3, 0.27, 0.5, 0.0, 0.55, 0.22, negative
0.52, 0.46, 0.34, 0.2, 0.5, 0.0, 0.51, 0.25, negative
0.3, 0.37, 0.4, 0.45, 0.5, 0.0, 0.48, 0.41, negative
0.32, 0.29, 0.29, 0.08, 0.5, 0.0, 0.52, 0.22, negative
0.36, 0.49, 0.3, 0.22, 0.5, 0.0, 0.52, 0.31, negative
0.29, 0.43, 0.4, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.39, 0.44, 0.28, 0.12, 0.5, 0.0, 0.46, 0.27, negative
0.51, 0.63, 0.3, 0.35, 0.5, 0.0, 0.53, 0.27, negative
0.3, 0.5, 0.34, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.32, 0.36, 0.34, 0.19, 0.5, 0.0, 0.55, 0.26, negative
0.48, 0.43, 0.45, 0.17, 0.5, 0.0, 0.48, 0.37, negative
0.39, 0.81, 0.35, 0.28, 0.5, 0.0, 0.51, 0.45, negative
0.54, 0.44, 0.35, 0.19, 0.5, 0.0, 0.51, 0.27, negative
0.4, 0.43, 0.36, 0.33, 0.5, 0.0, 0.51, 0.22, negative
0.37, 0.4, 0.38, 0.18, 0.5, 0.0, 0.51, 0.22, negative
0.36, 0.5, 0.39, 0.23, 0.5, 0.0, 0.5, 0.22, negative
0.43, 0.48, 0.36, 0.26, 0.5, 0.0, 0.52, 0.22, negative
0.81, 0.85, 0.47, 0.37, 0.5, 0.0, 0.56, 0.22, negative
0.69, 0.7, 0.52, 0.36, 0.5, 0.0, 0.46, 0.22, negative
0.77, 0.79, 0.58, 0.23, 0.5, 0.0, 0.48, 0.22, negative
0.82, 0.78, 0.49, 0.23, 0.5, 0.0, 0.46, 0.22, negative
0.77, 0.87, 0.47, 0.37, 0.5, 0.0, 0.48, 0.22, negative
0.81, 0.82, 0.41, 0.36, 0.5, 0.0, 0.39, 0.22, negative
0.84, 0.63, 0.38, 0.23, 0.5, 0.0, 0.53, 0.22, negative
0.87, 0.83, 0.57, 0.36, 0.5, 0.0, 0.36, 0.22, negative
0.68, 0.68, 0.49, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.8, 0.81, 0.55, 0.35, 0.5, 0.0, 0.42, 0.22, negative
0.79, 0.74, 0.49, 0.33, 0.5, 0.0, 0.48, 0.22, negative
0.41, 0.59, 0.46, 0.19, 0.5, 0.0, 0.36, 0.22, negative
0.51, 0.65, 0.53, 0.19, 0.5, 0.0, 0.49, 0.22, negative
0.74, 0.72, 0.5, 0.28, 0.5, 0.0, 0.5, 0.27, negative
0.74, 0.72, 0.5, 0.28, 0.5, 0.0, 0.49, 0.27, negative
0.77, 0.72, 0.48, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.74, 0.74, 0.51, 0.27, 0.5, 0.0, 0.5, 0.22, negative
0.77, 0.78, 0.51, 0.28, 0.5, 0.0, 0.33, 0.22, negative
0.74, 0.71, 0.52, 0.3, 0.5, 0.0, 0.27, 0.22, negative
0.77, 0.73, 0.51, 0.27, 0.5, 0.0, 0.34, 0.22, negative
0.7, 0.58, 0.53, 0.39, 0.5, 0.0, 0.59, 0.22, negative
0.83, 0.81, 0.45, 0.38, 0.5, 0.0, 0.4, 0.26, negative
0.74, 0.82, 0.46, 0.24, 0.5, 0.0, 0.5, 0.31, negative
0.74, 0.82, 0.46, 0.24, 0.5, 0.0, 0.48, 0.22, negative
0.75, 0.76, 0.58, 0.22, 0.5, 0.0, 0.49, 0.22, negative
0.71, 0.64, 0.42, 0.28, 0.5, 0.0, 0.43, 0.22, negative
0.8, 0.79, 0.43, 0.25, 0.5, 0.0, 0.52, 0.22, negative
0.49, 0.39, 0.52, 0.29, 0.5, 0.0, 0.48, 0.22, negative
0.89, 0.77, 0.36, 0.34, 0.5, 0.0, 0.44, 0.22, negative
0.78, 0.74, 0.42, 0.26, 0.5, 0.0, 0.43, 0.22, positive
0.75, 0.7, 0.38, 0.27, 0.5, 0.0, 0.49, 0.22, positive
0.78, 0.7, 0.32, 0.23, 0.5, 0.0, 0.53, 0.22, positive
0.74, 0.72, 0.47, 0.25, 0.5, 0.0, 0.57, 0.22, positive
0.84, 0.66, 0.36, 0.78, 0.5, 0.0, 0.49, 0.5, positive
0.7, 0.69, 0.43, 0.33, 0.5, 0.0, 0.58, 0.22, positive
0.85, 0.85, 0.3, 0.31, 0.5, 0.0, 0.55, 0.42, positive
0.89, 0.81, 0.36, 0.71, 0.5, 0.0, 0.55, 0.63, positive
0.7, 0.73, 0.37, 0.37, 0.5, 0.0, 0.48, 0.31, positive
0.67, 0.63, 0.34, 0.41, 0.5, 0.0, 0.6, 0.33, positive
0.7, 0.73, 0.38, 0.36, 0.5, 0.0, 0.54, 0.22, positive
0.84, 0.87, 0.45, 0.54, 0.5, 0.0, 0.28, 0.22, positive
0.81, 0.79, 0.32, 0.37, 0.5, 0.0, 0.41, 0.22, positive
0.78, 0.69, 0.44, 0.26, 0.5, 0.0, 0.54, 0.22, positive
0.77, 0.86, 0.44, 0.27, 0.5, 0.0, 0.48, 0.22, positive
0.77, 0.82, 0.4, 0.36, 0.5, 0.0, 0.38, 0.22, positive
0.85, 0.69, 0.34, 0.31, 0.5, 0.0, 0.57, 0.3, positive
0.78, 0.73, 0.27, 0.28, 0.5, 0.0, 0.56, 0.22, positive
0.77, 0.7, 0.44, 0.29, 0.5, 0.0, 0.56, 0.22, positive
0.79, 0.79, 0.42, 0.26, 0.5, 0.0, 0.6, 0.22, positive
0.8, 0.83, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, positive
0.78, 0.71, 0.35, 0.25, 0.5, 0.0, 0.49, 0.22, positive
1.0, 0.8, 0.29, 0.36, 0.5, 0.0, 0.52, 0.22, positive
0.69, 0.66, 0.36, 0.09, 0.5, 0.0, 0.56, 0.22, positive
0.77, 0.78, 0.27, 0.37, 0.5, 0.0, 0.49, 0.22, positive
0.71, 0.79, 0.41, 0.38, 0.5, 0.0, 0.54, 0.22, positive
0.8, 0.82, 0.4, 0.31, 0.5, 0.0, 0.57, 0.25, positive
0.92, 0.66, 0.52, 0.23, 0.5, 0.0, 0.53, 0.22, positive
0.72, 0.73, 0.41, 0.28, 0.5, 0.0, 0.44, 0.22, positive
0.8, 0.73, 0.47, 0.19, 0.5, 0.0, 0.49, 0.22, positive
0.77, 0.68, 0.35, 0.19, 0.5, 0.0, 0.53, 0.43, positive
0.85, 0.85, 0.3, 0.31, 0.5, 0.0, 0.55, 0.42, positive
0.8, 0.88, 0.36, 0.39, 0.5, 0.0, 0.56, 0.33, positive
0.73, 0.83, 0.43, 0.3, 0.5, 0.0, 0.55, 0.22, positive
0.83, 0.94, 0.32, 0.21, 0.5, 0.0, 0.51, 0.22, positive
0.74, 0.57, 0.51, 0.28, 0.5, 0.0, 0.58, 0.22, positive
0.7, 0.65, 0.54, 0.28, 0.5, 0.0, 0.6, 0.4, positive
0.36, 0.68, 0.38, 0.08, 0.5, 0.0, 0.53, 0.25, positive
0.42, 0.32, 0.48, 0.16, 0.5, 0.0, 0.55, 0.22, positive
0.8, 0.82, 0.57, 0.26, 0.5, 0.0, 0.57, 0.27, positive
0.46, 0.49, 0.45, 0.28, 0.5, 0.0, 0.55, 0.22, positive
0.4, 0.36, 0.55, 0.15, 0.5, 0.0, 0.53, 0.22, positive
0.4, 0.39, 0.33, 0.17, 0.5, 0.0, 0.51, 0.31, positive
0.75, 0.69, 0.48, 0.13, 0.5, 0.0, 0.57, 0.4, positive
0.63, 0.55, 0.53, 0.51, 0.5, 0.0, 0.55, 0.22, positive
0.7, 0.78, 0.53, 0.24, 0.5, 0.0, 0.48, 0.22, positive
0.58, 0.43, 0.32, 0.11, 0.5, 0.0, 0.49, 0.22, positive
0.49, 0.5, 0.42, 0.43, 0.5, 0.0, 0.5, 0.36, positive
0.36, 0.51, 0.51, 0.17, 0.5, 0.0, 0.52, 0.22, positive
0.68, 0.68, 0.35, 0.16, 0.5, 0.0, 0.62, 0.22, positive
0.44, 0.35, 0.55, 0.14, 0.5, 0.0, 0.52, 0.22, positive
0.73, 0.59, 0.35, 0.15, 0.5, 0.0, 0.54, 0.22, positive
0.6, 0.37, 0.52, 0.15, 0.5, 0.0, 0.55, 0.26, positive
0.48, 0.49, 0.49, 0.26, 0.5, 0.0, 0.39, 0.27, positive
0.57, 0.54, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, positive
0.28, 0.46, 0.26, 0.18, 0.5, 0.0, 0.39, 0.22, positive
0.69, 0.7, 0.5, 0.3, 0.5, 0.0, 0.54, 0.22, positive
0.4, 0.36, 0.32, 0.16, 0.5, 0.0, 0.51, 0.27, positive
0.45, 0.41, 0.5, 0.46, 0.5, 0.5, 0.5, 0.27, positive
0.44, 0.38, 0.48, 0.32, 0.5, 0.83, 0.53, 0.22, positive
0.37, 0.53, 0.6, 0.19, 0.5, 0.5, 0.42, 0.22, positive
0.44, 0.53, 0.52, 0.23, 0.5, 0.83, 0.51, 0.22, positive
0.46, 0.48, 0.44, 0.21, 0.5, 0.0, 0.55, 0.22, positive
0.68, 0.58, 0.51, 0.19, 0.5, 0.83, 0.54, 0.22, positive
0.42, 0.5, 0.53, 0.22, 0.5, 0.83, 0.5, 0.22, positive
0.49, 0.27, 0.57, 0.18, 0.5, 0.83, 0.54, 0.22, positive
0.5, 0.5, 0.54, 0.16, 0.5, 0.0, 0.49, 0.22, positive
0.47, 0.43, 0.59, 0.27, 0.5, 0.0, 0.55, 0.22, positive
0.68, 0.59, 0.44, 0.49, 0.5, 0.0, 0.4, 0.26, positive
0.5, 0.51, 0.57, 0.27, 0.5, 0.0, 0.48, 0.22, positive
0.46, 0.37, 0.48, 0.36, 0.5, 0.0, 0.48, 0.22, positive
0.32, 0.68, 0.51, 0.16, 0.5, 0.83, 0.55, 0.22, positive
0.4, 0.4, 0.43, 0.19, 0.5, 0.83, 0.48, 0.22, positive
0.57, 0.52, 0.46, 0.2, 0.5, 0.83, 0.52, 0.41, positive
0.74, 0.75, 0.45, 0.44, 0.5, 0.0, 0.52, 0.22, positive
0.82, 0.63, 0.47, 0.18, 0.5, 0.0, 0.5, 0.22, positive
0.78, 0.74, 0.58, 0.25, 1.0, 0.0, 0.53, 0.22, positive
0.77, 0.8, 0.51, 0.4, 1.0, 0.0, 0.54, 0.22, positive
0.85, 0.56, 0.33, 0.38, 1.0, 0.0, 0.55, 0.25, positive
