@relation vowel0
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class {positive, negative}
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
1, 8, 0, -2.499, 0.119, -0.82, 0.346, 0.347, 1.696, 0.245, 0.689, -0.084, -0.596, negative
1, 8, 0, -2.633, 0.672, -0.372, 0.439, 0.437, 0.907, -0.402, -0.04, -0.366, -0.741, negative
1, 8, 0, -1.707, 1.652, -1.012, -0.622, -0.293, 0.279, -0.276, 0.477, 0.05, -0.2, negative
1, 8, 0, -2.592, 1.617, 0.267, 0.38, -0.777, 0.487, -0.206, 0.733, 0.592, -0.403, negative
1, 8, 0, -2.733, 1.088, 0.761, 1.694, -0.833, 0.292, -1.069, 0.266, 0.369, 1.034, negative
1, 8, 0, -4.848, 1.115, 0.932, 1.615, -0.589, 0.592, -0.446, -0.366, -0.447, 1.294, negative
1, 8, 0, -1.784, -1.074, -1.661, 1.324, 0.289, 1.303, 0.924, 1.307, -0.346, -0.521, positive
1, 8, 0, -1.89, 0.207, -1.161, 0.027, -0.047, 1.581, 0.277, 1.129, 0.366, -0.25, negative
1, 8, 0, -2.677, 0.486, -0.061, 0.517, 0.222, 1.102, -0.425, -0.096, -0.373, -0.484, negative
1, 8, 0, -1.716, 1.186, -0.809, -0.515, -0.35, 0.29, -0.404, 0.678, 0.172, -0.212, negative
1, 8, 0, -2.769, 2.906, -0.194, 0.349, -0.958, 0.089, -0.245, 1.004, 0.6, -0.336, negative
1, 8, 0, -2.625, 1.551, 0.298, 0.324, -1.05, 0.746, 0.067, 0.603, 0.342, -0.413, negative
1, 8, 0, -3.888, 3.085, 0.436, 0.142, -1.526, -0.052, -0.503, 1.085, 0.511, 0.976, negative
1, 8, 0, -3.824, 1.832, 1.093, 1.024, -1.09, 0.56, -0.336, 0.299, 0.126, 1.005, negative
1, 8, 0, -4.813, 1.042, 0.887, 1.661, -0.534, 0.747, -0.513, -0.448, -0.412, 1.214, negative
1, 8, 0, -2.971, 0.463, -0.195, 0.323, -0.625, 0.941, -0.327, 0.78, 0.552, 0.436, negative
1, 8, 0, -2.698, -1.027, -0.94, 1.796, 0.392, 1.33, 0.866, 0.781, -0.838, -0.663, positive
1, 8, 0, -1.358, 0.136, -1.082, -0.148, -0.609, 1.464, 0.144, 1.149, 0.481, 0.119, negative
1, 8, 0, -2.594, 0.621, -0.292, 0.521, 0.26, 1.204, -0.337, 0.261, -0.332, -0.51, negative
1, 8, 0, -1.793, 0.925, -0.739, -0.396, -0.211, 0.329, -0.403, 0.604, 0.197, -0.251, negative
1, 8, 0, -2.92, 2.697, -0.116, 0.451, -0.859, -0.035, -0.307, 0.874, 0.622, -0.301, negative
1, 8, 0, -2.484, 0.559, 0.624, 1.951, -0.646, 0.381, -1.106, 0.036, 0.24, 1.291, negative
1, 8, 0, -3.989, 3.049, 0.304, 0.209, -1.26, -0.205, -0.735, 0.862, 0.551, 1.114, negative
1, 8, 0, -3.776, 1.752, 0.92, 0.722, -1.164, 0.774, -0.01, 0.657, 0.248, 1.055, negative
1, 8, 0, -4.717, 0.829, 0.853, 1.98, -0.546, 0.688, -0.434, -0.424, -0.636, 1.245, negative
1, 8, 0, -3.108, 0.926, -0.389, 0.249, -0.461, 0.816, -0.226, 0.818, 0.387, 0.303, negative
1, 8, 0, -3.366, -0.826, -0.405, 1.643, 0.603, 1.226, 0.524, 0.293, -0.858, -0.668, positive
1, 8, 0, -1.53, 0.029, -0.925, 0.054, -0.565, 1.593, 0.123, 1.117, 0.338, 0.026, negative
1, 8, 0, -1.817, 0.559, -0.801, 0.234, 0.011, 1.215, -0.161, 0.809, 0.018, -0.382, negative
1, 8, 0, -1.969, 0.835, -0.671, -0.27, 0.028, 0.4, -0.444, 0.53, 0.061, -0.343, negative
1, 8, 0, -3.038, 2.475, 0.024, 0.508, -0.737, -0.102, -0.358, 0.706, 0.6, -0.209, negative
1, 8, 0, -2.71, 0.809, 0.754, 1.903, -0.764, 0.378, -1.123, 0.162, 0.405, 1.163, negative
1, 8, 0, -3.81, 1.91, 0.527, 0.478, -0.972, 0.945, -0.28, 0.719, 0.482, 0.829, negative
1, 8, 0, -3.312, -0.776, -0.504, 1.39, 0.86, 1.257, 0.222, 0.314, -0.715, -0.765, positive
1, 8, 0, -2.073, 0.088, -0.73, 0.296, -0.286, 1.75, 0.154, 1.078, 0.294, -0.174, negative
1, 8, 0, -1.222, 0.491, -0.716, 0.0040, -0.323, 1.108, -0.148, 0.773, 0.387, -0.073, negative
1, 8, 0, -2.295, 0.883, -0.619, -0.041, 0.143, 0.378, -0.602, 0.335, -0.114, -0.391, negative
1, 8, 0, -2.968, 2.149, 0.13, 0.676, -0.79, 0.112, -0.507, 0.762, 0.625, -0.272, negative
1, 8, 0, -2.784, 1.43, 0.145, 0.309, -0.931, 1.342, 0.017, 0.589, -0.044, -0.273, negative
1, 8, 0, -3.958, 4.132, -0.074, -0.19, -1.184, -0.11, -0.679, 1.198, 0.442, 0.563, negative
1, 8, 0, -3.947, 2.102, 0.305, 0.462, -0.765, 1.037, -0.618, 0.741, 0.345, 0.269, negative
1, 8, 0, -4.756, 0.965, 0.959, 2.287, -0.527, 0.454, -0.41, -0.362, -0.862, 1.088, negative
1, 8, 0, -3.366, 1.952, -0.898, 0.258, 0.282, 0.835, 0.29, 0.681, 0.431, -0.461, negative
1, 9, 0, -3.137, 0.077, -1.157, 1.589, 0.204, 1.898, 0.17, 0.676, -1.033, -0.635, positive
1, 9, 0, -3.262, 0.956, -0.791, 1.528, -0.021, 0.977, -0.121, 0.499, -0.99, -0.621, negative
1, 9, 0, -1.993, 1.725, -1.13, 0.556, -1.223, 0.485, 0.211, -0.04, -0.294, -0.548, negative
1, 9, 0, -2.765, 2.817, -2.02, 0.213, -0.772, 0.852, 0.252, -0.193, -0.202, -0.093, negative
1, 9, 0, -2.55, 2.391, -1.137, 0.09, -0.948, 0.217, 0.051, 0.723, -0.558, -0.204, negative
1, 9, 0, -3.297, 2.88, -0.859, -0.301, -1.02, 0.798, 0.288, 0.855, -0.528, -0.662, negative
1, 9, 0, -4.047, 3.899, -0.423, 0.147, -1.273, 0.203, 0.317, 0.531, 0.584, -0.11, negative
1, 9, 0, -4.101, 2.84, -0.802, 0.062, -0.733, 1.304, -0.145, 0.443, 0.049, -0.611, negative
1, 9, 0, -4.693, 3.146, -0.136, 0.587, -0.731, 1.055, -0.104, -0.021, 0.637, -0.192, negative
1, 9, 0, -3.019, 0.058, -1.265, 1.497, 0.171, 1.997, 0.178, 0.847, -1.16, -0.548, positive
1, 9, 0, -3.339, 1.004, -0.747, 1.505, -0.068, 1.007, -0.017, 0.377, -0.775, -0.899, negative
1, 9, 0, -2.008, 0.785, -1.489, 0.654, -0.685, 0.313, -0.085, 0.856, -0.516, -0.053, negative
1, 9, 0, -1.951, 1.684, -1.039, 0.586, -1.166, 0.345, 0.33, -0.108, -0.198, -0.609, negative
1, 9, 0, -2.785, 2.792, -1.924, 0.225, -0.985, 1.076, 0.07, -0.071, -0.257, -0.135, negative
1, 9, 0, -2.538, 2.351, -1.029, 0.146, -0.922, 0.201, -0.058, 0.835, -0.712, -0.074, negative
1, 9, 0, -3.231, 3.003, -1.161, -0.315, -0.816, 0.87, 0.311, 0.677, -0.565, -0.7, negative
1, 9, 0, -4.033, 4.071, -0.586, 0.127, -1.447, 0.62, 0.197, 0.711, 0.48, -0.306, negative
1, 9, 0, -4.13, 3.105, -1.141, 0.183, -0.498, 1.324, -0.399, 0.675, -0.339, -0.694, negative
1, 9, 0, -4.718, 3.281, -0.203, 0.651, -0.883, 1.413, -0.663, 0.583, 0.237, -0.307, negative
1, 9, 0, -3.485, 1.092, -0.674, 1.395, -0.027, 1.039, -0.047, 0.384, -0.761, -0.934, negative
1, 9, 0, -1.929, 0.777, -1.415, 0.598, -0.579, 0.215, -0.061, 0.733, -0.333, -0.235, negative
1, 9, 0, -2.823, 2.743, -2.012, 0.234, -0.919, 1.103, 0.091, -0.177, -0.143, -0.09, negative
1, 9, 0, -2.521, 2.283, -0.954, 0.232, -0.918, 0.253, -0.094, 0.833, -0.704, -0.092, negative
1, 9, 0, -4.049, 4.039, -0.558, 0.064, -1.676, 1.024, 0.047, 1.024, -0.091, -0.283, negative
1, 9, 0, -4.13, 3.291, -1.424, 0.359, -0.273, 1.297, -0.454, 0.62, -0.527, -0.709, negative
1, 9, 0, -4.753, 3.421, -0.189, 0.656, -0.984, 1.443, -0.652, 0.546, 0.123, -0.326, negative
1, 9, 0, -3.725, 1.904, -0.737, 0.433, -0.369, 1.047, 0.12, 0.425, -0.678, -0.391, negative
1, 9, 0, -3.0, 0.042, -1.238, 1.529, 0.187, 2.028, 0.104, 0.759, -1.18, -0.634, positive
1, 9, 0, -3.587, 1.193, -0.617, 1.34, -0.022, 1.103, -0.072, 0.368, -0.854, -0.767, negative
1, 9, 0, -1.895, 0.755, -1.388, 0.638, -0.614, 0.246, -0.033, 0.693, -0.27, -0.346, negative
1, 9, 0, -1.925, 1.517, -0.999, 0.634, -1.27, 0.207, 0.385, 0.0040, -0.141, -0.624, negative
1, 9, 0, -2.797, 2.706, -1.936, 0.147, -0.921, 1.24, -0.082, -0.0060, -0.214, -0.064, negative
1, 9, 0, -2.561, 2.191, -0.955, 0.214, -0.841, 0.386, -0.083, 0.74, -0.612, -0.196, negative
1, 9, 0, -3.152, 3.176, -1.573, -0.204, -0.485, 0.723, 0.308, 0.652, -0.872, -0.586, negative
1, 9, 0, -4.064, 4.106, -0.545, 0.03, -1.645, 0.904, 0.103, 0.907, 0.05, -0.322, negative
1, 9, 0, -4.782, 3.325, -0.071, 0.663, -0.913, 1.012, -0.033, -0.103, 0.483, -0.202, negative
1, 9, 0, -3.055, 0.088, -1.217, 1.562, 0.186, 2.059, 0.054, 0.639, -1.121, -0.757, positive
1, 9, 0, -3.711, 1.377, -0.584, 1.428, -0.033, 1.062, -0.127, 0.328, -1.092, -0.565, negative
1, 9, 0, -1.926, 0.689, -1.433, 0.716, -0.588, 0.269, -0.044, 0.716, -0.245, -0.285, negative
1, 9, 0, -2.8, 2.609, -1.726, 0.036, -0.941, 1.039, 0.191, 0.044, -0.165, -0.234, negative
1, 9, 0, -3.19, 3.101, -1.659, -0.182, -0.436, 0.828, 0.272, 0.502, -0.857, -0.516, negative
1, 9, 0, -4.074, 4.187, -0.555, 0.052, -1.603, 0.73, -0.061, 0.981, 0.249, -0.25, negative
1, 9, 0, -4.174, 3.54, -1.43, 0.417, 0.267, 0.918, -0.118, -0.267, -0.162, -0.71, negative
1, 9, 0, -4.827, 3.391, -0.099, 0.599, -0.723, 0.741, 0.089, -0.214, 0.518, -0.074, negative
1, 9, 0, -3.735, 2.096, -0.818, 0.463, -0.221, 1.144, 0.023, 0.224, -0.745, -0.325, negative
1, 9, 0, -2.029, 0.698, -1.482, 0.813, -0.681, 0.422, 0.016, 0.751, -0.3, -0.237, negative
1, 9, 0, -1.998, 1.497, -1.005, 0.519, -1.236, 0.398, 0.273, 0.151, -0.319, -0.49, negative
1, 9, 0, -2.914, 2.541, -1.567, 0.067, -1.051, 1.207, 0.0060, 0.289, -0.325, -0.343, negative
1, 9, 0, -3.239, 2.916, -1.406, -0.455, -0.454, 1.219, 0.078, 0.383, -0.776, -0.413, negative
1, 9, 0, -4.069, 4.205, -0.614, -0.06, -1.462, 0.476, 0.381, 0.589, 0.405, -0.259, negative
1, 9, 0, -4.884, 3.63, -0.279, 0.496, -0.67, 0.792, -0.0050, -0.137, 0.532, -0.184, negative
1, 10, 0, -4.066, 0.398, -0.382, 1.679, 0.121, 1.617, 0.504, -0.315, -0.226, -0.873, positive
1, 10, 0, -2.966, 0.659, -1.057, 1.36, 0.152, 1.435, 0.197, 0.926, -0.45, -0.637, negative
1, 10, 0, -2.695, 1.119, -0.986, 0.172, 0.499, 0.372, 0.088, 0.63, -0.721, -0.256, negative
1, 10, 0, -2.482, 1.896, -1.289, 0.112, 0.285, 0.096, 0.022, 0.832, -0.333, -0.764, negative
1, 10, 0, -2.742, 2.729, -0.129, -0.49, -0.573, 0.868, 0.07, 0.771, 0.053, -0.939, negative
1, 10, 0, -2.434, 2.903, -1.341, -0.411, 0.372, 0.843, -0.022, 0.336, 0.123, -0.747, negative
1, 10, 0, -2.973, 3.557, -0.396, -0.719, -0.669, 0.923, 0.293, 1.009, 0.14, -1.098, negative
1, 10, 0, -4.103, 3.812, 0.255, -0.103, -0.994, 0.097, -0.345, 2.039, 0.02, -0.43, negative
1, 10, 0, -3.863, 3.245, -0.996, 0.486, -0.348, 0.19, 0.558, 1.342, 0.176, -0.318, negative
1, 10, 0, -4.611, 2.962, -0.856, 1.161, -0.612, 0.469, 0.162, 0.705, 0.37, -0.916, negative
1, 10, 0, -4.052, 0.35, -0.314, 1.734, 0.127, 1.667, 0.512, -0.377, -0.358, -0.855, positive
1, 10, 0, -3.034, 0.694, -1.007, 1.453, 0.155, 1.48, 0.179, 1.005, -0.54, -0.563, negative
1, 10, 0, -2.667, 1.132, -1.054, 0.232, 0.537, 0.352, 0.163, 0.55, -0.688, -0.295, negative
1, 10, 0, -2.395, 1.929, -1.496, 0.372, 0.065, 0.0090, 0.149, 0.813, -0.484, -0.672, negative
1, 10, 0, -2.758, 2.839, -0.282, -0.449, -0.485, 0.788, 0.12, 0.792, 0.023, -0.949, negative
1, 10, 0, -3.045, 3.312, 0.171, -0.605, -1.027, 0.924, 0.353, 0.897, 0.365, -0.871, negative
1, 10, 0, -4.089, 3.712, 0.315, -0.05, -0.929, 0.018, -0.35, 1.77, 0.244, -0.301, negative
1, 10, 0, -3.989, 3.582, -1.1, 0.374, -0.12, 0.291, 0.663, 0.96, 0.023, -0.477, negative
1, 10, 0, -4.602, 3.043, -0.959, 0.828, -0.298, 0.315, 0.423, 0.57, 0.387, -0.617, negative
1, 10, 0, -3.707, 1.486, -0.494, 0.402, 0.183, 0.186, 0.234, 1.029, -0.856, -0.408, negative
1, 10, 0, -3.894, 0.117, -0.407, 1.973, 0.043, 1.891, 0.411, -0.095, -0.436, -1.015, positive
1, 10, 0, -3.053, 0.716, -1.024, 1.422, 0.184, 1.473, 0.261, 0.983, -0.431, -0.717, negative
1, 10, 0, -2.615, 1.185, -1.162, 0.395, 0.459, 0.345, 0.298, 0.456, -0.62, -0.307, negative
1, 10, 0, -2.303, 1.954, -1.493, 0.305, 0.047, 0.056, 0.026, 0.902, -0.522, -0.645, negative
1, 10, 0, -2.79, 2.665, 0.036, -0.44, -0.604, 0.811, 0.098, 0.723, 0.134, -0.91, negative
1, 10, 0, -2.445, 2.678, -0.816, -0.743, 0.076, 1.117, -0.057, 0.018, 0.281, -0.72, negative
1, 10, 0, -3.024, 3.26, 0.35, -0.577, -1.183, 0.872, 0.556, 0.762, 0.395, -0.665, negative
1, 10, 0, -3.983, 3.695, 0.096, -0.333, -1.01, 0.169, -0.108, 1.674, 0.262, -0.231, negative
1, 10, 0, -3.96, 3.373, -1.235, 0.152, 0.031, 0.664, 0.558, 0.841, -0.133, -0.317, negative
1, 10, 0, -4.617, 3.033, -0.909, 0.604, -0.341, 0.636, 0.294, 0.527, 0.48, -0.558, negative
1, 10, 0, -3.676, -0.185, -0.563, 2.377, 0.096, 1.854, 0.303, 0.296, -0.358, -1.205, positive
1, 10, 0, -2.316, 2.007, -1.365, 0.181, 0.206, 0.071, 0.037, 0.814, -0.332, -0.753, negative
1, 10, 0, -2.7, 2.686, -0.043, -0.528, -0.626, 0.917, 0.167, 0.652, 0.1, -0.937, negative
1, 10, 0, -2.444, 2.529, -0.487, -0.814, -0.151, 1.285, 0.077, -0.064, 0.287, -0.638, negative
1, 10, 0, -3.896, 2.768, -0.816, -0.014, -0.125, 0.168, 0.307, 1.203, 0.246, -0.118, negative
1, 10, 0, -4.717, 3.059, -0.682, 0.532, -0.48, 0.731, 0.174, 0.493, 0.635, -0.473, negative
1, 10, 0, -3.689, 1.367, -0.389, 0.376, 0.136, 0.343, 0.156, 1.01, -0.611, -0.551, negative
1, 10, 0, -3.644, -0.215, -0.579, 2.307, 0.046, 1.945, 0.28, 0.272, -0.539, -1.226, positive
1, 10, 0, -2.817, 1.268, -1.127, 0.707, 0.399, 0.406, 0.289, 0.319, -0.691, -0.379, negative
1, 10, 0, -2.382, 1.984, -1.096, -0.103, 0.369, 0.204, -0.125, 0.752, -0.136, -0.959, negative
1, 10, 0, -2.54, 2.925, -0.377, -0.745, -0.562, 0.981, 0.303, 0.539, 0.127, -0.959, negative
1, 10, 0, -2.505, 2.358, -0.184, -0.792, -0.316, 1.363, 0.302, -0.121, 0.214, -0.622, negative
1, 10, 0, -2.951, 2.64, 0.832, -0.387, -1.502, 0.272, 0.756, 0.538, 0.616, -0.399, negative
1, 10, 0, -3.979, 3.661, 0.169, -0.598, -1.412, 0.569, 0.0090, 1.939, 0.094, -0.149, negative
1, 10, 0, -4.083, 2.315, -0.375, 0.52, -0.019, -0.211, -0.172, 1.054, 0.387, 0.168, negative
1, 10, 0, -4.805, 3.228, -0.501, 0.602, -0.532, 0.745, 0.09, 0.445, 0.756, -0.42, negative
1, 10, 0, -3.337, -0.347, -0.79, 2.129, -0.058, 2.079, 0.295, 0.246, -0.687, -1.241, positive
1, 10, 0, -3.0, 0.217, -0.855, 0.803, -0.0080, 1.795, -0.01, 1.07, -0.061, -1.046, negative
1, 10, 0, -2.45, 1.993, -1.08, -0.09, 0.367, 0.324, -0.164, 0.684, -0.181, -1.013, negative
1, 10, 0, -2.544, 2.725, -0.067, -0.787, -0.903, 0.97, 0.524, 0.32, 0.283, -0.822, negative
1, 10, 0, -2.703, 2.066, 0.205, -0.63, -0.345, 1.229, 0.403, -0.032, 0.247, -0.696, negative
1, 10, 0, -3.015, 2.219, 0.996, -0.455, -1.514, 0.047, 0.864, 0.468, 0.657, -0.343, negative
1, 10, 0, -4.122, 3.177, 0.529, -0.176, -1.307, 0.132, -0.279, 1.353, 0.458, -0.0090, negative
1, 10, 0, -4.047, 2.626, -0.597, 0.823, -0.266, 0.048, 0.049, 0.882, 0.359, -0.203, negative
1, 10, 0, -3.664, 1.119, -0.459, 0.482, 0.082, 0.221, 0.185, 0.861, -0.237, -0.413, negative
1, 11, 0, -2.463, -0.197, -1.264, 1.15, 0.234, 1.833, 0.066, 0.738, -1.382, -0.498, positive
1, 11, 0, -2.913, 0.757, -0.819, 1.245, 0.419, 1.17, 0.051, 0.328, -0.96, -0.614, negative
1, 11, 0, -2.101, 1.502, -0.322, -0.363, 0.026, 0.116, 0.162, -0.074, -0.106, -0.397, negative
1, 11, 0, -2.565, 1.871, -0.269, 0.187, -0.656, 0.267, -0.328, 0.184, 0.348, -0.511, negative
1, 11, 0, -2.346, 1.604, -0.283, 0.393, -0.416, 0.268, -0.463, 0.387, 0.253, -0.504, negative
1, 11, 0, -3.008, 2.882, -0.9, 0.214, -0.565, -0.197, 0.449, 0.305, 0.413, -0.3, negative
1, 11, 0, -3.823, 3.536, -2.07, 0.245, -0.442, 1.125, 0.73, 0.538, -0.0060, -0.64, negative
1, 11, 0, -4.022, 0.941, -0.623, 1.461, 0.02, 1.904, -0.074, 0.464, -0.541, -0.211, negative
1, 11, 0, -2.377, -0.266, -1.371, 1.09, 0.24, 1.843, 0.107, 0.702, -1.256, -0.62, positive
1, 11, 0, -2.961, 0.766, -0.8, 0.962, 0.658, 1.012, 0.347, -0.015, -0.425, -0.746, negative
1, 11, 0, -2.131, 1.487, -0.302, -0.272, 0.012, 0.067, 0.149, 0.022, -0.133, -0.322, negative
1, 11, 0, -2.596, 1.867, -0.208, 0.208, -0.574, 0.146, -0.214, 0.116, 0.395, -0.541, negative
1, 11, 0, -2.378, 1.568, -0.243, 0.407, -0.428, 0.229, -0.293, 0.297, 0.372, -0.512, negative
1, 11, 0, -3.117, 2.876, -0.746, -0.047, -0.427, -0.053, 0.453, 0.305, 0.541, -0.489, negative
1, 11, 0, -3.911, 3.703, -1.965, 0.132, -0.209, 0.929, 0.811, 0.495, -0.142, -0.519, negative
1, 11, 0, -4.135, 3.651, -0.751, -0.066, -0.789, 1.131, 0.496, 0.788, -0.883, -0.351, negative
1, 11, 0, -4.028, 0.982, -0.648, 1.478, -0.048, 2.108, -0.146, 0.467, -0.654, -0.193, negative
1, 11, 0, -2.941, 0.71, -0.855, 0.902, 0.635, 0.924, 0.466, 0.01, -0.342, -0.588, negative
1, 11, 0, -2.306, 1.086, -0.59, 0.106, 0.931, 0.733, 0.213, 0.274, -0.684, -0.911, negative
1, 11, 0, -2.162, 1.533, -0.267, -0.287, -0.026, 0.122, 0.168, -0.024, -0.268, -0.27, negative
1, 11, 0, -2.639, 1.88, -0.389, 0.204, -0.571, 0.094, -0.233, 0.279, 0.426, -0.598, negative
1, 11, 0, -2.458, 1.586, -0.359, 0.376, -0.244, 0.134, -0.163, 0.298, 0.444, -0.711, negative
1, 11, 0, -3.242, 2.901, -0.632, -0.332, -0.421, 0.226, 0.536, 0.142, 0.623, -0.616, negative
1, 11, 0, -3.242, 1.802, -0.482, 0.699, 0.424, 0.337, 0.115, 0.272, -0.205, -1.074, negative
1, 11, 0, -2.957, 0.596, -0.756, 0.89, 0.58, 0.836, 0.543, 0.036, -0.232, -0.579, negative
1, 11, 0, -2.175, 1.631, -0.331, -0.203, -0.159, 0.246, 0.18, -0.093, -0.351, -0.267, negative
1, 11, 0, -2.58, 1.608, -0.311, 0.273, -0.148, 0.262, -0.062, 0.167, 0.337, -0.692, negative
1, 11, 0, -3.311, 2.946, -0.808, -0.3, -0.457, 0.324, 0.515, 0.149, 0.533, -0.718, negative
1, 11, 0, -4.052, 3.747, -1.24, -0.299, -0.426, 0.917, 0.517, 0.716, -0.21, -0.125, negative
1, 11, 0, -4.039, 3.506, -0.964, 0.041, -0.4, 0.976, 0.65, 0.659, -0.216, -0.327, negative
1, 11, 0, -4.319, 1.338, -0.549, 1.678, 0.027, 1.922, -0.228, 0.161, -0.47, -0.442, negative
1, 11, 0, -3.329, 1.788, -0.517, 0.597, 0.503, 0.278, 0.121, 0.176, -0.159, -0.98, negative
1, 11, 0, -2.46, -0.325, -1.404, 0.928, 0.122, 2.049, 0.274, 0.532, -1.113, -0.769, positive
1, 11, 0, -2.904, 0.458, -0.656, 0.832, 0.61, 0.805, 0.568, 0.041, -0.114, -0.615, negative
1, 11, 0, -2.147, 1.655, -0.355, -0.082, -0.194, 0.296, 0.146, -0.083, -0.314, -0.308, negative
1, 11, 0, -2.733, 2.026, -0.71, 0.377, -0.774, 0.284, -0.469, 0.693, 0.205, -0.74, negative
1, 11, 0, -2.729, 1.595, -0.15, 0.167, 0.015, 0.377, 0.083, -0.038, 0.166, -0.672, negative
1, 11, 0, -3.338, 3.033, -1.189, -0.269, -0.364, 0.544, 0.491, 0.148, 0.365, -0.931, negative
1, 11, 0, -4.048, 3.753, -1.15, -0.209, -0.53, 0.871, 0.445, 0.716, -0.131, 0.139, negative
1, 11, 0, -4.142, 3.454, -0.653, 0.271, -0.598, 0.793, 0.563, 0.52, -0.118, -0.33, negative
1, 11, 0, -4.457, 1.512, -0.514, 1.764, 0.063, 1.86, -0.332, 0.189, -0.521, -0.415, negative
1, 11, 0, -2.391, -0.347, -1.474, 0.843, 0.089, 2.021, 0.417, 0.502, -0.86, -0.978, positive
1, 11, 0, -2.385, 1.01, -0.754, 0.37, 0.785, 0.471, 0.415, 0.318, -0.797, -0.679, negative
1, 11, 0, -2.104, 1.6, -0.297, -0.071, -0.172, 0.285, 0.152, -0.089, -0.296, -0.37, negative
1, 11, 0, -2.706, 2.07, -0.691, 0.31, -0.745, 0.266, -0.413, 0.602, 0.36, -0.713, negative
1, 11, 0, -2.855, 1.587, -0.03, 0.202, 0.165, 0.445, 0.207, -0.067, -0.013, -0.712, negative
1, 11, 0, -3.339, 3.011, -1.264, -0.343, -0.119, 0.498, 0.589, 0.078, 0.221, -0.822, negative
1, 11, 0, -4.039, 3.689, -1.007, -0.139, -0.542, 0.587, 0.535, 0.465, 0.194, 0.168, negative
1, 11, 0, -4.172, 3.07, -0.781, 0.516, -0.627, 1.006, 0.531, 0.441, -0.102, -0.456, negative
1, 11, 0, -4.494, 1.535, -0.495, 1.715, 0.044, 1.892, -0.367, 0.362, -0.583, -0.291, negative
1, 11, 0, -3.285, 1.547, -0.897, 0.917, 0.127, 0.402, -0.011, 0.502, -0.557, -0.715, negative
1, 12, 1, -3.415, -0.538, 0.241, 2.038, 0.622, 1.027, -0.701, -0.66, -0.418, 0.781, positive
1, 12, 1, -3.439, 1.007, 0.02, 1.491, 0.777, 0.257, -0.777, -0.282, -0.707, 0.746, negative
1, 12, 1, -2.814, 1.515, -0.088, 0.597, -0.033, -0.29, -0.445, 0.113, -0.136, 0.662, negative
1, 12, 1, -2.027, 2.157, -0.297, -0.211, -0.266, 0.086, -0.176, -0.179, -0.283, 0.292, negative
1, 12, 1, -2.263, 3.344, -1.165, -0.625, -0.159, 0.926, 0.13, -0.33, -0.783, 0.31, negative
1, 12, 1, -2.702, 3.596, -0.57, -1.041, -0.709, 1.009, 0.403, 0.426, -1.013, -0.0090, negative
1, 12, 1, -3.44, 3.203, -0.698, -0.86, -0.542, 1.503, 0.922, 0.467, -0.183, -0.919, negative
1, 12, 1, -3.961, 4.144, -0.934, -0.089, -0.612, 0.787, 0.326, 0.182, -0.487, -0.719, negative
1, 12, 1, -4.471, 3.192, -0.161, 0.117, -0.327, 0.406, -0.201, 0.919, -0.716, -0.933, negative
1, 12, 1, -3.012, 2.252, -0.806, 0.389, -0.11, 0.649, -0.328, 0.321, -0.559, 0.234, negative
1, 12, 1, -3.705, -0.204, 0.274, 1.569, 0.883, 1.366, -0.94, -0.691, -0.162, 0.598, positive
1, 12, 1, -2.64, 1.322, -0.111, 0.861, 0.026, -0.354, -0.425, 0.083, -0.235, 0.781, negative
1, 12, 1, -1.948, 2.143, -0.068, -0.211, -0.238, 0.263, -0.27, -0.238, -0.342, 0.147, negative
1, 12, 1, -2.247, 3.42, -0.887, -0.823, -0.297, 0.774, 0.185, -0.242, -0.79, 0.046, negative
1, 12, 1, -2.489, 2.401, -0.44, -0.367, -0.069, 0.533, 0.011, 0.118, -0.621, -0.188, negative
1, 12, 1, -2.776, 3.557, -0.435, -1.044, -0.572, 1.273, 0.221, 0.295, -0.986, -0.04, negative
1, 12, 1, -3.356, 3.236, -0.653, -0.9, -0.661, 1.43, 0.901, 0.395, -0.139, -0.726, negative
1, 12, 1, -3.909, 3.674, -0.648, 0.088, -0.365, 0.199, 0.424, 0.336, -0.012, -0.252, negative
1, 12, 1, -3.067, 2.549, -0.851, 0.505, 0.044, 0.574, -0.377, 0.147, -0.606, 0.189, negative
1, 12, 1, -2.676, 1.411, -0.098, 1.047, -0.04, -0.131, -0.56, -0.03, -0.192, 0.705, negative
1, 12, 1, -2.489, 2.379, -0.523, -0.158, -0.178, 0.406, 0.198, 0.059, -0.589, -0.256, negative
1, 12, 1, -2.898, 3.393, -0.409, -0.993, -0.587, 1.322, 0.24, 0.231, -1.068, -0.094, negative
1, 12, 1, -3.376, 3.327, -0.797, -0.849, -0.681, 1.198, 0.838, 0.244, -0.298, -0.618, negative
