@relation  spambase
@attribute Word_freq_make real[0.0,4.54]
@attribute Word_freq_address real[0.0,14.28]
@attribute Word_freq_all real[0.0,5.1]
@attribute Word_freq_3d real[0.0,42.81]
@attribute Word_freq_our real[0.0,10.0]
@attribute Word_freq_over real[0.0,5.88]
@attribute Word_freq_remove real[0.0,7.27]
@attribute Word_freq_internet real[0.0,11.11]
@attribute Word_freq_order real[0.0,5.26]
@attribute Word_freq_mail real[0.0,18.18]
@attribute Word_freq_receive real[0.0,2.61]
@attribute Word_freq_will real[0.0,9.67]
@attribute Word_freq_people real[0.0,5.55]
@attribute Word_freq_report real[0.0,10.0]
@attribute Word_freq_addresses real[0.0,4.41]
@attribute Word_freq_free real[0.0,20.0]
@attribute Word_freq_business real[0.0,7.14]
@attribute Word_freq_email real[0.0,9.09]
@attribute Word_freq_you real[0.0,18.75]
@attribute Word_freq_credit real[0.0,18.18]
@attribute Word_freq_your real[0.0,11.11]
@attribute Word_freq_font real[0.0,17.1]
@attribute Word_freq_000 real[0.0,5.45]
@attribute Word_freq_money real[0.0,12.5]
@attribute Word_freq_hp real[0.0,20.83]
@attribute Word_freq_hpl real[0.0,16.66]
@attribute Word_freq_george real[0.0,33.33]
@attribute Word_freq_650 real[0.0,9.09]
@attribute Word_freq_lab real[0.0,14.28]
@attribute Word_freq_labs real[0.0,5.88]
@attribute Word_freq_telnet real[0.0,12.5]
@attribute Word_freq_857 real[0.0,4.76]
@attribute Word_freq_data real[0.0,18.18]
@attribute Word_freq_415 real[0.0,4.76]
@attribute Word_freq_85 real[0.0,20.0]
@attribute Word_freq_technology real[0.0,7.69]
@attribute Word_freq_1999 real[0.0,6.89]
@attribute Word_freq_parts real[0.0,8.33]
@attribute Word_freq_pm real[0.0,11.11]
@attribute Word_freq_direct real[0.0,4.76]
@attribute Word_freq_cs real[0.0,7.14]
@attribute Word_freq_meeting real[0.0,14.28]
@attribute Word_freq_original real[0.0,3.57]
@attribute Word_freq_project real[0.0,20.0]
@attribute Word_freq_re real[0.0,21.42]
@attribute Word_freq_edu real[0.0,22.05]
@attribute Word_freq_table real[0.0,2.17]
@attribute Word_freq_conference real[0.0,10.0]
@attribute Char_freq1 real[0.0,4.385]
@attribute Char_freq2 real[0.0,9.752]
@attribute Char_freq3 real[0.0,4.081]
@attribute Char_freq4 real[0.0,32.478]
@attribute Char_freq5 real[0.0,6.003]
@attribute Char_freq6 real[0.0,19.829]
@attribute Capital_run_length_average real[1.0,1102.5]
@attribute Capital_run_length_longest real[1.0,9989.0]
@attribute Capital_run_length_total real[1.0,15841.0]
@attribute Spam{1,0}
@inputs Word_freq_make,Word_freq_address,Word_freq_all,Word_freq_3d,Word_freq_our,Word_freq_over,Word_freq_remove,Word_freq_internet,Word_freq_order,Word_freq_mail,Word_freq_receive,Word_freq_will,Word_freq_people,Word_freq_report,Word_freq_addresses,Word_freq_free,Word_freq_business,Word_freq_email,Word_freq_you,Word_freq_credit,Word_freq_your,Word_freq_font,Word_freq_000,Word_freq_money,Word_freq_hp,Word_freq_hpl,Word_freq_george,Word_freq_650,Word_freq_lab,Word_freq_labs,Word_freq_telnet,Word_freq_857,Word_freq_data,Word_freq_415,Word_freq_85,Word_freq_technology,Word_freq_1999,Word_freq_parts,Word_freq_pm,Word_freq_direct,Word_freq_cs,Word_freq_meeting,Word_freq_original,Word_freq_project,Word_freq_re,Word_freq_edu,Word_freq_table,Word_freq_conference,Char_freq1,Char_freq2,Char_freq3,Char_freq4,Char_freq5,Char_freq6,Capital_run_length_average,Capital_run_length_longest,Capital_run_length_total
@outputs Spam
@data
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.833, 0.0, 0.0, 1.375, 3.0, 11.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 2.5, 33.0, 125.0, 1
0.59, 0.0, 0.35, 0.0, 1.66, 0.0, 0.0, 0.0, 0.23, 1.3, 0.71, 2.49, 0.59, 0.0, 0.0, 0.59, 0.11, 0.0, 4.51, 0.0, 1.66, 0.0, 0.47, 0.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23, 0.0, 0.0, 0.0, 0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 0.038, 0.0, 0.155, 0.233, 0.019, 3.625, 54.0, 504.0, 1
1.03, 0.0, 0.68, 0.0, 1.03, 0.0, 0.68, 0.0, 0.0, 0.68, 0.0, 0.68, 0.0, 0.0, 0.34, 0.68, 0.0, 0.0, 5.86, 0.0, 1.37, 0.0, 0.34, 0.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.366, 0.061, 0.0, 1.895, 12.0, 91.0, 1
0.0, 0.0, 0.32, 0.0, 0.64, 0.64, 0.64, 0.32, 0.32, 0.0, 0.0, 0.32, 0.32, 0.0, 0.0, 0.32, 0.32, 0.32, 2.25, 0.0, 3.21, 0.0, 0.0, 0.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.64, 0.0, 0.0, 0.0, 0.0, 0.156, 0.0, 0.0, 0.156, 0.0, 1.752, 19.0, 149.0, 1
0.0, 0.0, 0.47, 0.0, 0.0, 0.0, 0.94, 0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.94, 0.0, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.0, 0.0, 0.0, 0.072, 0.0, 0.217, 0.0, 0.0, 1.48, 11.0, 77.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.87, 0.0, 0.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.179, 0.117, 0.0, 1.8, 12.0, 63.0, 1
0.0, 0.0, 0.48, 0.0, 0.72, 0.48, 0.0, 0.0, 0.24, 0.0, 0.48, 0.24, 0.0, 0.0, 0.0, 0.48, 0.0, 0.0, 1.2, 0.0, 1.44, 0.0, 0.48, 0.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24, 0.0, 0.0, 0.24, 0.0, 0.0, 0.0, 0.0, 0.24, 0.0, 0.036, 0.0, 0.036, 0.184, 0.0, 2.336, 66.0, 264.0, 1
0.0, 1.32, 0.56, 0.0, 0.0, 0.94, 0.0, 0.18, 0.37, 0.75, 0.0, 2.08, 0.0, 0.0, 0.0, 0.0, 0.37, 0.0, 2.65, 0.0, 0.94, 0.0, 0.0, 0.18, 0.0, 0.0, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.084, 0.0, 0.31, 0.112, 0.0, 2.548, 34.0, 237.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 0.0, 0.0, 0.0, 2.46, 0.0, 0.0, 2.46, 0.0, 2.46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.232, 0.465, 0.0, 2.687, 12.0, 43.0, 1
0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 0.0, 0.0, 0.0, 0.98, 0.98, 0.98, 0.0, 0.0, 0.0, 0.98, 0.0, 0.98, 2.94, 0.0, 1.96, 0.0, 0.0, 0.0, 0.98, 0.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.278, 0.0, 0.0, 2.95, 18.0, 59.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1
0.0, 0.0, 0.3, 0.0, 0.3, 0.91, 0.0, 0.3, 0.0, 0.0, 0.0, 0.3, 0.3, 0.0, 0.0, 0.3, 0.3, 0.3, 2.12, 0.0, 3.03, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.211, 0.0, 0.0, 0.211, 0.052, 1.752, 11.0, 184.0, 1
0.17, 0.26, 1.21, 0.0, 0.43, 0.6, 0.43, 0.26, 0.69, 0.52, 0.26, 1.3, 0.17, 0.0, 0.6, 0.78, 0.17, 1.39, 2.43, 0.17, 1.13, 0.0, 0.95, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.108, 0.0, 0.271, 0.243, 0.013, 6.395, 583.0, 1375.0, 1
0.0, 0.0, 0.0, 0.0, 2.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.17, 0.0, 0.0, 0.0, 2.17, 0.0, 2.17, 6.52, 0.0, 2.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.333, 5.0, 16.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.46, 0.46, 0.23, 3.0, 0.0, 0.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.077, 0.038, 0.0, 0.0, 0.0, 0.038, 2.6, 42.0, 182.0, 1
1.0, 0.0, 0.33, 0.0, 0.66, 0.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33, 0.66, 0.0, 0.0, 0.66, 0.66, 0.0, 2.33, 0.0, 0.33, 0.0, 1.66, 0.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.0, 0.12, 0.541, 0.0, 5.428, 21.0, 304.0, 1
0.0, 0.0, 0.51, 0.0, 0.51, 0.51, 0.51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.03, 1.03, 3.1, 0.0, 1.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.0, 0.18, 0.0, 0.0, 1.773, 17.0, 94.0, 1
0.09, 0.0, 0.27, 0.0, 0.36, 0.09, 0.0, 0.18, 0.09, 0.0, 0.0, 0.73, 0.0, 0.36, 0.0, 0.0, 0.0, 0.0, 2.01, 0.0, 3.38, 0.0, 0.36, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27, 0.0, 0.0, 0.0, 0.016, 0.048, 0.032, 0.257, 0.032, 0.032, 3.689, 69.0, 535.0, 1
0.0, 0.44, 0.89, 0.0, 0.44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44, 0.0, 0.0, 0.0, 0.44, 0.0, 0.89, 2.24, 0.0, 1.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44, 0.0, 0.0, 0.0, 0.0, 0.073, 0.0, 0.807, 0.0, 0.0, 3.849, 121.0, 281.0, 1
0.26, 0.26, 0.52, 0.0, 0.39, 0.0, 0.39, 0.13, 0.0, 0.26, 0.0, 0.78, 0.26, 0.0, 0.0, 1.57, 0.0, 0.26, 2.61, 0.0, 1.57, 0.0, 0.13, 0.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.129, 0.0, 0.779, 0.021, 0.021, 2.689, 49.0, 476.0, 1
0.09, 0.09, 1.14, 0.0, 0.38, 0.0, 0.0, 0.09, 0.0, 0.19, 0.38, 0.19, 0.0, 0.0, 0.0, 0.66, 0.0, 0.0, 1.52, 0.0, 1.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044, 0.059, 0.0, 0.591, 0.0, 0.0, 3.28, 31.0, 771.0, 1
0.0, 0.0, 0.0, 0.0, 3.09, 0.0, 1.03, 1.03, 0.0, 1.03, 0.0, 1.03, 0.0, 0.0, 0.0, 2.06, 0.0, 0.0, 2.06, 0.0, 1.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.692, 65.0, 139.0, 1
0.1, 0.3, 0.4, 0.0, 0.2, 0.9, 0.2, 0.5, 0.8, 0.8, 0.2, 0.8, 0.0, 0.0, 1.6, 0.0, 0.2, 1.7, 2.2, 0.2, 1.0, 0.0, 0.1, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.174, 0.0, 0.334, 0.174, 0.014, 6.896, 669.0, 1200.0, 1
0.42, 0.0, 0.42, 0.0, 2.53, 0.42, 0.42, 0.0, 0.0, 0.84, 0.42, 0.84, 0.0, 0.0, 0.0, 1.68, 0.0, 0.0, 2.95, 0.0, 2.1, 0.0, 2.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.291, 0.0, 0.072, 1.457, 0.072, 2.632, 12.0, 179.0, 1
0.5, 0.25, 0.42, 0.0, 0.08, 0.23, 0.02, 0.35, 0.35, 0.69, 0.21, 0.9, 0.5, 0.92, 0.02, 0.33, 0.42, 0.02, 3.05, 0.0, 1.43, 0.0, 0.94, 0.46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.069, 0.0, 0.325, 0.523, 0.124, 6.723, 445.0, 4128.0, 1
0.0, 0.56, 0.56, 0.0, 2.25, 0.0, 0.56, 0.0, 0.0, 0.0, 0.0, 0.56, 0.56, 0.0, 0.0, 0.56, 3.38, 0.0, 3.95, 0.0, 1.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26, 0.0, 1.217, 0.347, 0.0, 5.105, 140.0, 194.0, 1
0.0, 0.0, 0.38, 0.0, 0.38, 0.38, 0.38, 0.0, 0.38, 1.94, 0.0, 1.16, 0.0, 0.0, 0.0, 0.38, 0.77, 0.77, 2.72, 0.0, 1.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057, 0.057, 0.0, 7.121, 70.0, 235.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 0.0, 0.0, 0.0, 0.171, 0.0, 0.171, 0.342, 0.0, 3.809, 24.0, 80.0, 1
0.17, 0.17, 0.0, 0.0, 0.52, 0.0, 0.0, 0.43, 0.0, 0.17, 0.17, 0.35, 0.0, 0.0, 0.0, 0.87, 0.0, 0.0, 1.4, 0.17, 0.87, 0.0, 0.0, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.376, 0.0, 0.25, 0.721, 0.0, 2.742, 35.0, 617.0, 1
0.0, 0.39, 1.17, 0.0, 0.39, 0.0, 0.0, 0.0, 0.0, 0.78, 0.78, 0.78, 0.0, 0.0, 0.39, 3.51, 0.0, 0.0, 1.17, 0.0, 1.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39, 0.0, 0.0, 0.0, 0.0, 0.066, 0.0, 0.864, 0.132, 0.066, 5.87, 44.0, 364.0, 1
0.0, 0.0, 0.0, 42.73, 0.0, 0.0, 0.42, 0.0, 0.0, 0.42, 0.0, 0.42, 0.0, 0.0, 0.42, 0.0, 0.0, 1.28, 2.99, 0.0, 2.13, 0.0, 1.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.349, 0.0, 7.0, 105.0, 441.0, 1
0.51, 0.0, 0.77, 0.0, 0.25, 0.25, 0.0, 0.0, 0.0, 0.51, 0.0, 1.55, 0.0, 0.0, 0.0, 0.77, 1.55, 0.0, 4.9, 0.0, 2.58, 0.0, 0.77, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.179, 0.0, 0.359, 0.403, 0.134, 5.774, 56.0, 358.0, 1
0.48, 0.0, 1.45, 0.0, 0.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48, 0.0, 0.0, 4.36, 0.0, 1.94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48, 0.0, 0.0, 0.0, 0.0, 0.09, 0.0, 2.443, 0.0, 0.0, 1.227, 8.0, 81.0, 1
0.26, 1.07, 0.0, 0.0, 1.61, 0.0, 1.07, 0.26, 0.26, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61, 3.5, 0.0, 1.34, 0.0, 0.0, 0.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.092, 0.0, 0.324, 0.0, 0.0, 7.369, 52.0, 339.0, 1
0.45, 0.0, 0.67, 0.0, 0.22, 0.67, 0.0, 0.67, 0.22, 0.22, 0.22, 1.35, 0.0, 0.0, 0.0, 0.45, 1.35, 0.22, 1.57, 1.57, 3.37, 0.0, 0.22, 0.67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111, 0.0, 1.599, 0.148, 0.0, 4.947, 102.0, 564.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0, 1.73, 0.43, 0.0, 0.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.124, 0.0, 0.31, 0.062, 0.0, 1.477, 8.0, 65.0, 1
0.77, 0.38, 0.77, 0.0, 0.0, 0.57, 0.0, 0.57, 1.15, 1.34, 0.0, 0.38, 0.38, 0.0, 1.15, 0.19, 0.19, 1.92, 2.11, 1.15, 1.15, 0.0, 1.34, 0.77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027, 0.027, 0.0, 0.438, 0.191, 0.054, 14.619, 525.0, 921.0, 1
0.0, 0.64, 0.64, 0.0, 0.64, 0.0, 0.64, 0.0, 2.59, 1.29, 1.29, 1.94, 0.0, 0.0, 0.0, 0.64, 0.64, 0.64, 3.24, 0.0, 2.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.233, 0.0, 0.0, 1.136, 4.0, 25.0, 1
0.33, 0.0, 0.67, 0.0, 0.22, 0.0, 0.0, 0.0, 0.44, 0.11, 0.0, 0.33, 0.0, 0.0, 0.0, 0.56, 0.0, 0.0, 1.79, 0.0, 1.12, 0.0, 0.0, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.157, 0.0, 0.392, 0.176, 0.078, 2.606, 75.0, 391.0, 1
0.05, 0.05, 0.4, 0.0, 0.34, 0.0, 0.0, 0.0, 0.57, 0.05, 0.0, 0.28, 0.11, 0.0, 0.0, 0.17, 0.0, 0.0, 1.09, 0.05, 0.92, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.019, 0.099, 0.0, 0.099, 0.079, 0.0090, 4.906, 95.0, 1310.0, 1
0.0, 0.0, 0.0, 0.0, 0.36, 0.36, 0.0, 0.36, 0.36, 0.36, 0.0, 0.36, 0.0, 0.0, 0.0, 0.0, 0.73, 0.0, 2.94, 0.0, 4.04, 0.0, 0.0, 0.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.653, 0.118, 0.0, 1.53, 13.0, 75.0, 1
