@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
45, 0, 83, 0, 46, 10, 37, 36, 0, negative
46, 3, 84, -5, 46, 8, 39, 38, 0, negative
44, 0, 78, 0, 44, 4, 34, 34, 0, negative
37, 0, 77, -5, 16, 0, 40, 62, 22, negative
53, 0, 83, 0, 52, -21, 30, 32, 2, negative
37, 0, 77, -2, 34, -898, 41, 44, 2, negative
45, 3, 86, 1, 44, 0, 42, 42, 0, negative
45, 2, 80, 5, 44, 0, 35, 36, 0, negative
43, 0, 83, 1, 44, 25, 40, 39, 0, negative
37, 0, 94, 0, 8, -9, 57, 86, 30, negative
45, 1, 76, -3, 44, 0, 31, 32, 0, negative
43, 0, 77, 0, 42, -14, 34, 35, 2, negative
37, 0, 76, -2, 26, 0, 39, 50, 12, negative
46, 0, 86, 3, 46, 1, 40, 39, 0, negative
49, -1, 79, 0, 46, -11, 31, 33, 2, negative
37, 0, 81, -2, 36, -17, 43, 44, 2, negative
37, 0, 81, 0, 26, -4, 44, 55, 10, negative
41, 1, 88, -3, 38, 0, 48, 50, 2, negative
44, 0, 83, 0, 42, -14, 40, 42, 2, negative
50, 2, 107, 0, 50, 0, 56, 58, 2, negative
45, 0, 88, -1, 44, -1, 44, 44, 0, negative
41, 2, 76, 0, 42, 11, 34, 34, 0, negative
38, -2, 92, 0, 24, -11, 54, 69, 14, negative
37, 0, 78, 0, 30, 5, 41, 47, 6, negative
56, -3, 96, 0, 54, 29, 40, 42, 2, negative
41, 0, 83, 3, 42, 27, 42, 42, 0, negative
44, 0, 86, 0, 42, -25, 42, 44, 2, negative
52, 0, 86, 0, 52, -3, 33, 34, 0, negative
37, -7, 77, 0, 20, 0, 40, 56, 16, negative
44, 3, 81, 0, 44, 15, 37, 37, 0, negative
40, 5, 106, 0, 38, 0, 65, 67, 2, negative
43, -2, 89, 0, 42, 0, 46, 48, 2, negative
37, 0, 76, 0, 36, -14, 39, 40, 2, negative
37, 0, 76, 0, 30, -30, 39, 45, 6, negative
45, 1, 81, -5, 44, 0, 36, 37, 0, negative
45, 0, 82, -38, 44, 0, 37, 38, 0, negative
37, 0, 78, 0, 18, 16, 41, 60, 18, negative
54, -4, 86, 0, 54, 0, 32, 32, 0, negative
51, 0, 86, -7, 52, 0, 35, 35, 0, negative
46, 1, 81, 1, 46, 15, 35, 35, 0, negative
37, -1, 79, 0, 36, -1, 42, 43, 0, negative
49, 0, 86, 0, 50, 78, 37, 37, 0, negative
44, 0, 86, 0, 42, -17, 43, 45, 2, negative
63, 0, 111, 8, 62, 0, 48, 49, 2, negative
46, 0, 78, 0, 46, 1, 32, 32, 0, negative
56, -1, 81, 0, 54, -16, 25, 26, 2, negative
42, 4, 77, 0, 42, 0, 35, 36, 2, negative
41, -2, 84, 0, 42, 10, 43, 43, 0, negative
46, 0, 93, 0, 44, -24, 48, 50, 2, negative
37, 0, 81, 4, 8, 0, 44, 73, 28, negative
37, 0, 82, 0, 34, -20, 45, 48, 4, negative
37, 0, 79, 0, 10, -22, 43, 69, 26, negative
44, 5, 80, 0, 44, 1, 36, 36, 0, negative
37, 0, 80, 0, 18, 7, 43, 62, 18, negative
45, 0, 77, 3, 44, 0, 32, 33, 2, negative
46, 2, 88, 0, 46, 14, 42, 41, 0, negative
43, 0, 86, -8, 44, 15, 42, 42, 0, negative
51, 0, 78, 0, 52, 5, 27, 26, 0, negative
51, 4, 83, 0, 50, -12, 31, 33, 2, negative
49, 0, 95, 6, 50, 15, 47, 46, 0, negative
44, 2, 81, 0, 44, 8, 37, 37, 0, negative
54, 0, 84, 3, 54, 0, 31, 30, 0, negative
37, 0, 77, 0, 8, -30, 41, 70, 28, negative
52, -1, 86, 0, 52, 0, 34, 35, 0, negative
37, 0, 97, 0, 36, -3, 60, 61, 2, negative
43, 0, 83, 0, 42, -1, 40, 42, 2, negative
45, 0, 76, 0, 44, -11, 31, 32, 2, negative
53, 4, 84, 0, 52, -16, 32, 33, 2, negative
51, 0, 86, 0, 50, -17, 35, 37, 2, negative
47, 2, 90, 0, 46, 0, 43, 43, 0, negative
49, 1, 83, 0, 50, 1, 33, 33, 0, negative
37, -1, 77, 6, -2, 0, 39, 79, 40, negative
49, -5, 80, 0, 50, 3, 31, 31, 0, negative
46, 1, 82, 0, 46, 15, 36, 35, 0, negative
37, 0, 93, 0, 30, 3, 56, 62, 6, negative
39, 1, 85, -7, 38, 0, 46, 46, 0, negative
37, 0, 102, 0, 28, 0, 65, 73, 8, negative
56, 0, 96, 0, 54, 13, 40, 42, 2, negative
49, -1, 80, 0, 50, 0, 31, 31, 0, negative
62, -1, 108, 1, 60, 0, 46, 49, 2, negative
51, -1, 79, 0, 50, -7, 28, 30, 2, negative
44, -2, 83, 4, 44, 0, 38, 39, 0, negative
37, 0, 78, 0, 20, -12, 41, 57, 16, negative
49, 2, 78, 0, 50, 22, 29, 29, 0, negative
37, 0, 106, 3, 30, 0, 69, 75, 6, negative
41, 0, 100, 0, 38, -7, 59, 61, 2, negative
37, 0, 83, 0, 34, -7, 46, 49, 2, negative
37, 0, 76, -3, 20, -6, 40, 55, 16, negative
42, 0, 79, 5, 42, 0, 37, 38, 2, negative
42, 0, 77, -12, 42, 0, 35, 36, 2, negative
37, 0, 81, 0, 24, -30, 45, 58, 14, negative
51, 0, 88, 0, 50, -22, 36, 39, 2, negative
50, -1, 90, 2, 50, 0, 39, 41, 2, negative
37, 0, 76, 0, 18, 6, 39, 58, 18, negative
41, 0, 79, 8, 38, -18, 38, 40, 2, negative
37, 0, 80, 0, 16, -3, 43, 65, 22, negative
37, 0, 108, 0, 34, -20, 71, 75, 4, negative
37, 1, 97, 0, 30, -8, 60, 66, 6, negative
37, 0, 78, 0, 18, 19, 41, 60, 18, negative
42, -5, 77, 0, 42, 0, 35, 36, 2, negative
37, 0, 96, 0, 34, 15, 59, 62, 4, negative
56, 0, 85, 0, 56, 4, 29, 28, 0, negative
37, -1, 76, 0, 38, 23, 38, 37, 0, negative
48, -2, 87, 0, 50, 29, 39, 38, 0, negative
37, 0, 81, -7, 30, 0, 45, 50, 6, negative
42, 5, 79, 6, 42, 0, 36, 37, 2, negative
38, 1, 105, 0, 38, 22, 67, 66, 0, negative
46, 4, 76, 8, 46, 14, 30, 30, 0, negative
53, -1, 86, 0, 54, 3, 33, 32, 0, negative
45, 0, 81, 0, 46, 17, 35, 34, 0, negative
49, 1, 81, 0, 50, 12, 33, 32, 0, negative
37, 3, 75, 0, 28, 0, 38, 46, 8, negative
37, 0, 97, 0, 34, -27, 59, 63, 4, negative
37, 0, 75, 0, 36, 2, 37, 39, 2, negative
42, 3, 78, -7, 42, 0, 36, 37, 2, negative
49, -2, 88, 0, 50, 3, 40, 39, 0, negative
46, 0, 89, 2, 46, 0, 43, 42, 0, negative
55, -4, 96, 0, 54, 0, 41, 42, 2, negative
39, 0, 79, -2, 38, 0, 40, 41, 0, negative
53, 0, 82, 0, 54, 19, 29, 28, 0, negative
49, 5, 78, 0, 46, -1, 29, 32, 2, negative
49, -1, 88, 0, 50, 7, 39, 39, 0, negative
49, 2, 82, 0, 50, 5, 33, 33, 0, negative
46, 0, 86, 4, 46, 0, 41, 40, 0, negative
37, 0, 103, 0, 34, 22, 66, 69, 4, negative
37, 0, 108, -3, 30, 0, 71, 77, 6, negative
41, 3, 75, 0, 38, 0, 34, 36, 2, negative
38, 2, 77, 0, 38, 8, 40, 39, 0, negative
37, 0, 80, -1, 12, -3, 43, 67, 24, negative
49, 0, 83, 0, 50, 6, 34, 33, 0, negative
49, 0, 87, 0, 46, 0, 38, 41, 2, negative
51, 0, 89, 3, 52, 0, 38, 37, 0, negative
49, 0, 85, 0, 46, -30, 36, 39, 2, negative
41, 0, 82, 0, 38, -16, 41, 43, 2, negative
37, 0, 76, 0, 34, -11, 40, 43, 2, negative
51, 1, 83, 0, 50, -6, 32, 33, 2, negative
43, 0, 80, 0, 44, 21, 37, 36, 0, negative
37, 0, 75, -1, 28, 0, 38, 46, 8, negative
47, 0, 86, 1, 46, 0, 39, 39, 0, negative
37, 2, 104, 0, 24, 1, 66, 80, 14, negative
37, 0, 77, 0, 18, -1, 40, 59, 18, negative
37, 0, 97, 0, 30, -19, 60, 66, 6, negative
39, 0, 94, 4, 38, 0, 55, 55, 0, negative
50, 0, 86, -2, 50, 0, 36, 37, 0, negative
51, 0, 86, -4, 50, -8, 36, 37, 2, negative
45, 0, 77, 0, 46, 18, 31, 30, 0, negative
44, 0, 77, 0, 44, 19, 33, 33, 0, negative
37, 0, 75, -2, 30, -5, 38, 44, 6, negative
56, -1, 81, 2, 54, -11, 25, 26, 2, negative
37, 0, 90, 67, 6, 0, 53, 85, 32, negative
37, 0, 82, 0, 36, 19, 45, 46, 2, negative
37, 4, 104, 0, 24, 0, 66, 80, 14, negative
50, 2, 81, -1, 50, 0, 31, 32, 0, negative
44, 0, 83, -2, 44, 2, 39, 39, 0, negative
37, -3, 77, 0, 36, -28, 39, 41, 2, negative
48, 3, 83, 6, 46, 0, 35, 37, 2, negative
45, 0, 83, 0, 44, -3, 37, 39, 2, negative
41, 0, 79, -5, 42, 27, 38, 37, 0, negative
43, 0, 86, 5, 42, 0, 43, 45, 2, negative
48, 0, 82, 2, 46, 0, 34, 35, 2, negative
44, 1, 82, 0, 42, -14, 38, 41, 2, negative
53, 0, 86, 0, 54, -1, 32, 32, 0, negative
37, 0, 81, 5, 24, 0, 44, 58, 14, negative
38, 0, 96, 0, 36, -24, 58, 60, 2, negative
37, 0, 78, 3, 16, 0, 41, 63, 22, negative
47, -5, 108, 0, 46, 0, 62, 62, 0, negative
44, 4, 79, 0, 44, 11, 35, 35, 0, negative
51, 0, 86, 0, 52, 27, 36, 35, 0, negative
49, 1, 82, 0, 50, 8, 33, 33, 0, negative
40, 0, 77, 2, 38, 0, 37, 38, 2, negative
55, 0, 95, -1, 54, 0, 40, 41, 2, negative
37, 0, 84, 0, 20, 13, 47, 63, 16, negative
47, 4, 78, 2, 46, 0, 31, 32, 0, negative
37, 0, 102, -3, 36, 0, 64, 66, 2, negative
50, 2, 86, 0, 50, 0, 36, 37, 0, negative
53, -1, 82, 0, 54, 5, 29, 28, 0, negative
42, 0, 77, -2, 42, -4, 35, 36, 0, negative
56, 0, 95, -2, 56, 11, 40, 39, 0, negative
37, -1, 76, -3, 36, -6, 39, 39, 0, negative
37, 0, 81, 0, 10, 19, 44, 70, 26, negative
43, -1, 76, 0, 42, -19, 33, 35, 2, negative
49, 4, 87, 0, 46, -4, 38, 41, 2, negative
37, 0, 77, -2, 38, 20, 39, 38, 0, negative
50, 2, 87, 0, 50, 0, 37, 38, 2, negative
42, 0, 85, -5, 42, 0, 43, 44, 2, negative
39, -4, 79, 0, 38, 0, 39, 40, 0, negative
53, 0, 85, 0, 52, -12, 32, 33, 2, negative
46, 0, 83, 0, 46, 2, 37, 37, 0, negative
49, 5, 87, 0, 50, 30, 38, 38, 0, negative
42, 0, 77, -6, 42, 0, 35, 35, 0, negative
47, 0, 86, -1, 46, -2, 38, 39, 0, negative
44, -16, 88, 0, 44, 0, 44, 44, 0, negative
44, 0, 77, 0, 42, -22, 34, 36, 2, negative
44, -2, 79, -5, 44, 8, 36, 35, 0, negative
49, -1, 111, 0, 46, -23, 62, 64, 2, negative
37, 1, 76, 0, 30, 0, 39, 45, 6, negative
56, 0, 92, 0, 56, 5, 35, 35, 0, negative
37, -5, 109, 0, 36, -21, 72, 73, 2, negative
43, 0, 77, 5, 42, -1, 34, 35, 2, negative
37, 0, 80, 6, 8, 0, 43, 72, 28, negative
55, 1, 87, 1, 54, 0, 32, 33, 2, negative
41, 4, 90, 7, 42, 15, 48, 48, 0, negative
56, -1, 97, 0, 54, -4, 41, 42, 2, negative
56, 0, 86, 0, 54, -19, 30, 32, 2, negative
47, -4, 84, -3, 46, 0, 38, 38, 0, negative
59, 1, 86, 0, 56, -9, 28, 30, 2, negative
45, 4, 79, 0, 44, 0, 34, 35, 2, negative
41, 0, 97, 0, 38, -7, 56, 58, 2, negative
37, 0, 76, 0, 34, 6, 39, 43, 4, negative
37, 0, 77, 0, -18, -8, 40, 95, 54, negative
55, -2, 81, 0, 54, -8, 26, 27, 2, negative
49, -4, 78, 0, 50, 2, 29, 29, 0, negative
44, 5, 81, 0, 44, 14, 37, 37, 0, negative
37, -1, 77, -3, -20, 15, 41, 98, 58, negative
46, -2, 77, 0, 46, 4, 32, 31, 0, negative
41, -2, 86, 0, 38, -22, 46, 48, 2, negative
37, 0, 95, 6, 10, 0, 58, 85, 28, negative
37, 0, 78, 0, -2, 24, 41, 81, 40, negative
37, 0, 97, 0, 36, -13, 60, 61, 2, negative
42, -4, 108, 0, 42, 0, 65, 66, 2, negative
37, 0, 105, -3, 18, 0, 68, 87, 18, negative
45, -3, 87, 0, 44, -4, 42, 43, 2, negative
45, 1, 85, 5, 44, 0, 40, 41, 2, negative
55, 0, 96, 0, 54, 6, 41, 42, 2, negative
55, 0, 108, -5, 54, 0, 52, 53, 0, negative
37, 0, 90, 0, 30, 5, 53, 59, 6, negative
53, -4, 77, 0, 54, 0, 25, 23, 0, negative
37, 0, 97, 1, 24, 11, 60, 74, 14, negative
39, 2, 81, 0, 38, 0, 43, 43, 0, negative
66, 0, 109, 0, 64, -19, 43, 45, 2, negative
44, 1, 77, 0, 42, -24, 33, 35, 2, negative
49, 1, 86, 0, 46, -1, 38, 40, 2, negative
44, 0, 83, 0, 42, -27, 39, 41, 2, negative
45, 3, 88, 0, 44, 0, 43, 44, 0, negative
37, 0, 79, 0, 8, -18, 42, 71, 30, negative
37, 0, 77, 0, -24, -8, 41, 103, 62, negative
37, 0, 79, 0, 36, 6, 41, 43, 2, negative
49, 0, 88, 1, 46, -26, 39, 41, 2, negative
45, 0, 86, -5, 44, 8, 40, 42, 2, negative
55, 0, 86, -7, 54, 0, 31, 32, 0, negative
37, 0, 77, 0, 36, -10, 39, 41, 2, negative
56, 1, 95, 0, 56, 10, 39, 39, 0, negative
55, 2, 86, 0, 54, 0, 32, 32, 0, negative
45, 4, 87, 0, 44, 0, 43, 43, 0, negative
43, 0, 88, 0, 44, 23, 45, 44, 0, negative
37, 0, 76, 6, 34, -20, 39, 43, 4, negative
37, 0, 92, 0, 26, 25, 55, 66, 12, negative
38, 0, 92, 0, 24, 17, 54, 69, 14, negative
42, 0, 79, 0, 42, 3, 37, 37, 0, negative
45, 0, 82, -15, 44, 0, 37, 38, 0, negative
41, 0, 86, -7, 42, 26, 45, 44, 0, negative
37, 0, 105, 1, 20, 0, 68, 84, 16, negative
37, 0, 96, 0, 20, 0, 59, 75, 16, negative
37, 0, 79, 0, 6, -30, 42, 74, 32, negative
42, 0, 81, 0, 42, 42, 39, 40, 0, negative
44, 5, 83, 0, 44, 0, 38, 39, 0, negative
44, -1, 82, 0, 44, 2, 38, 38, 0, negative
46, 0, 107, -3, 46, 1, 61, 60, 0, negative
37, 0, 105, 6, 24, 29, 68, 82, 14, negative
37, 0, 79, 0, 28, -9, 42, 50, 8, negative
64, 0, 113, 0, 64, 11, 48, 48, 0, negative
46, 0, 81, 0, 44, -26, 35, 37, 2, negative
41, 2, 83, 1, 38, -3, 42, 44, 2, negative
37, 0, 97, -1, 18, -1, 60, 79, 18, negative
39, 0, 81, -1, 38, -1, 43, 43, 0, negative
43, 0, 89, 0, 44, 24, 46, 45, 0, negative
41, 3, 84, 0, 38, 0, 44, 46, 2, negative
43, -2, 77, 0, 44, 18, 34, 34, 0, negative
53, -3, 78, 0, 52, -24, 25, 26, 2, negative
37, 0, 79, 1, 12, -2, 43, 66, 24, negative
49, -1, 77, -1, 46, -13, 29, 31, 2, negative
37, 0, 79, -1, 26, 9, 43, 54, 10, negative
44, 0, 91, -5, 44, 0, 47, 47, 0, negative
44, 1, 81, 0, 44, 9, 37, 37, 0, negative
38, 0, 78, 0, 38, 6, 40, 39, 0, negative
38, 0, 76, -6, 38, 0, 37, 37, 0, negative
47, 0, 79, 0, 46, 0, 32, 33, 0, negative
37, -4, 90, 0, 20, 0, 53, 69, 16, negative
45, 0, 109, 0, 46, 23, 64, 63, 0, negative
37, 3, 77, 0, 36, 15, 40, 41, 0, negative
37, -2, 77, 0, 36, -24, 40, 41, 2, negative
37, 0, 76, 0, 30, 27, 39, 45, 6, negative
46, 2, 81, 0, 46, 3, 35, 34, 0, negative
47, 0, 106, 0, 46, 0, 60, 60, 0, negative
37, 0, 84, 0, 18, -5, 47, 66, 18, negative
40, -1, 100, 0, 38, 0, 61, 62, 2, negative
48, 5, 83, 8, 46, 0, 35, 37, 2, negative
54, 2, 83, 0, 54, 0, 28, 28, 0, negative
37, 0, 75, -3, 24, 0, 38, 52, 14, negative
54, 0, 81, -1, 54, 0, 27, 27, 0, negative
37, 0, 75, 0, 18, -4, 38, 57, 18, negative
41, 0, 79, -3, 38, -22, 38, 40, 2, negative
53, -2, 83, 0, 52, -24, 30, 32, 2, negative
48, 5, 86, 0, 46, 0, 39, 40, 2, negative
37, 0, 78, 0, 18, -4, 42, 60, 18, negative
49, 4, 78, 0, 50, 21, 29, 29, 0, negative
37, 0, 104, 0, 18, 9, 66, 86, 20, negative
39, 0, 77, 2, 38, 0, 37, 38, 0, negative
39, 2, 75, 0, 38, 0, 35, 36, 0, negative
46, 2, 83, 0, 44, -25, 37, 39, 2, negative
52, 0, 83, 0, 52, -2, 30, 31, 0, negative
43, 0, 79, 0, 42, -16, 36, 38, 2, negative
45, -4, 86, 0, 44, -17, 41, 42, 2, negative
48, -3, 77, 0, 46, -1, 29, 31, 2, negative
49, 1, 80, 0, 46, -18, 31, 34, 2, negative
37, 0, 78, 0, 18, 3, 41, 60, 18, negative
40, 1, 81, 0, 38, 0, 40, 42, 2, negative
41, 0, 88, 0, 38, -10, 47, 49, 2, negative
37, 0, 80, 0, 12, 4, 43, 67, 24, negative
46, -5, 107, 0, 46, 0, 61, 60, 0, negative
37, 0, 75, 0, 28, -7, 38, 46, 8, negative
41, 3, 82, 0, 38, -26, 41, 43, 2, negative
49, 4, 85, 0, 50, 5, 36, 36, 0, negative
49, 0, 107, 0, 46, -3, 58, 60, 2, negative
56, 0, 83, 0, 56, 6, 26, 26, 0, negative
39, -5, 81, 0, 38, 0, 43, 43, 0, negative
49, 0, 89, 0, 50, 18, 40, 40, 0, negative
53, -1, 84, 0, 52, -27, 31, 32, 2, negative
37, 0, 76, 0, 36, 6, 38, 39, 2, negative
38, 3, 76, 0, 38, 0, 37, 37, 0, negative
41, 0, 77, 0, 38, -15, 37, 39, 2, negative
53, 0, 81, 0, 54, 8, 28, 27, 0, negative
41, 1, 88, 0, 38, -18, 47, 50, 2, negative
37, 0, 79, 0, 12, 10, 42, 66, 24, negative
37, 0, 77, -2, 28, -10, 40, 48, 8, negative
37, 0, 76, 0, 34, 30, 39, 42, 2, negative
51, 0, 84, 0, 50, -4, 34, 35, 2, negative
47, 0, 86, -4, 46, 0, 39, 39, 0, negative
39, -2, 79, 5, 38, 0, 40, 41, 0, negative
37, 0, 76, -1, 20, -2, 39, 55, 16, negative
58, 0, 87, 5, 56, 0, 30, 30, 0, negative
51, 0, 87, 2, 52, 16, 36, 35, 0, negative
56, 1, 91, 0, 56, 1, 35, 34, 0, negative
37, -4, 75, 0, 34, 0, 38, 41, 4, negative
37, 0, 76, -6, 36, 4, 40, 40, 0, negative
49, -3, 89, 0, 50, 0, 40, 40, 0, negative
41, 0, 78, 0, 38, -18, 37, 39, 2, negative
37, 0, 77, 0, 34, -4, 40, 44, 4, negative
37, 0, 77, -1, 20, 0, 40, 56, 16, negative
49, 0, 79, 0, 46, -2, 30, 32, 2, negative
53, 0, 79, 0, 52, -21, 26, 27, 2, negative
37, 0, 106, -2, 28, -1, 69, 77, 8, negative
41, -1, 86, 0, 38, -5, 45, 47, 2, negative
37, 0, 78, 0, 10, -2, 41, 68, 26, negative
43, 0, 76, 0, 42, -9, 32, 34, 2, negative
37, -1, 81, 0, 38, 6, 43, 42, 0, negative
37, 0, 94, 0, 10, 24, 57, 84, 26, negative
51, -4, 78, 0, 52, 0, 27, 26, 0, negative
53, 2, 88, 0, 52, -12, 35, 36, 2, negative
43, 5, 76, 0, 42, 0, 32, 34, 2, negative
51, 0, 87, 0, 50, -9, 36, 38, 2, negative
47, 1, 84, -7, 46, 0, 37, 38, 0, negative
41, 0, 86, 0, 38, -21, 46, 48, 2, negative
42, 0, 79, -4, 42, 0, 37, 38, 0, negative
53, 1, 86, -1, 54, 2, 32, 32, 0, negative
52, 0, 79, 0, 54, 25, 26, 24, 0, negative
43, -2, 76, 0, 42, -12, 33, 35, 2, negative
37, 0, 78, 0, -6, -26, 42, 86, 44, negative
43, -2, 86, -5, 44, 21, 42, 42, 0, negative
46, 0, 87, 0, 44, -13, 41, 43, 2, negative
44, 0, 91, -1, 44, 0, 47, 47, 0, negative
41, 1, 76, 0, 42, 6, 34, 34, 0, negative
41, 0, 76, 0, 38, -26, 35, 37, 2, negative
45, 2, 77, 0, 44, 0, 31, 33, 2, negative
44, -3, 82, 0, 44, 0, 38, 38, 0, negative
37, 0, 77, 2, 24, -24, 40, 54, 14, negative
42, 0, 81, 0, 42, 6, 39, 40, 0, negative
48, -4, 88, 0, 46, 0, 40, 42, 2, negative
37, 0, 79, 0, 36, 24, 41, 43, 2, negative
51, 4, 78, 0, 50, -18, 27, 29, 2, negative
37, -5, 81, 7, 36, 0, 44, 44, 0, negative
56, 0, 92, 0, 54, 7, 36, 38, 2, negative
41, 0, 82, -4, 38, -8, 41, 43, 2, negative
41, -4, 78, -3, 42, -5, 37, 37, 0, negative
50, 3, 95, -6, 50, 0, 45, 46, 0, negative
38, -3, 81, 0, 38, 0, 43, 43, 0, negative
52, -2, 81, 0, 52, -3, 29, 30, 0, negative
52, 0, 77, -2, 52, 0, 26, 26, 0, negative
37, 0, 78, 0, 34, -1, 41, 45, 4, negative
45, 0, 81, 0, 44, -1, 36, 37, 0, negative
42, 0, 76, -3, 42, -5, 34, 35, 2, negative
41, 0, 88, -4, 42, 19, 48, 47, 0, negative
42, 1, 88, 0, 42, 0, 47, 47, 0, negative
50, 1, 78, -4, 50, 0, 29, 29, 0, negative
55, 0, 87, 0, 54, -4, 32, 33, 2, negative
53, 0, 79, 0, 54, 11, 26, 24, 0, negative
37, 0, 77, 0, 16, 12, 40, 61, 22, negative
37, 0, 97, 0, 18, -21, 60, 79, 18, negative
53, 0, 87, 0, 52, -16, 34, 35, 2, negative
42, 0, 82, 0, 42, 0, 40, 41, 0, negative
44, 1, 87, 0, 44, 16, 43, 43, 0, negative
37, 0, 106, 0, 26, 11, 68, 80, 12, negative
46, 0, 83, 0, 46, 13, 37, 36, 0, negative
46, 0, 83, 2, 46, 0, 37, 36, 0, negative
46, 3, 108, 0, 46, 11, 62, 61, 0, negative
37, 0, 80, 0, 36, 30, 43, 44, 2, negative
42, -5, 79, 0, 42, 0, 36, 37, 2, negative
53, 0, 81, 0, 52, -21, 28, 30, 2, negative
55, -4, 78, 0, 56, 30, 23, 21, 0, negative
56, 0, 86, 0, 56, 6, 31, 30, 0, negative
53, 4, 81, 0, 54, 6, 28, 27, 0, negative
46, 0, 86, -4, 46, 0, 40, 40, 0, negative
41, 0, 81, -2, 42, -4, 40, 40, 0, negative
39, 0, 78, 0, 38, 0, 39, 39, 0, negative
59, 0, 108, 0, 56, -13, 49, 51, 2, negative
39, 0, 81, -5, 38, 0, 41, 42, 0, negative
51, -2, 82, 0, 52, 23, 31, 30, 0, negative
41, 0, 84, 2, 38, -9, 43, 45, 2, negative
44, -4, 77, 0, 44, 21, 33, 33, 0, negative
37, 5, 108, 0, 36, 0, 71, 72, 0, negative
53, 1, 86, 0, 54, 12, 33, 32, 0, negative
39, 16, 77, 0, 28, 0, 37, 48, 12, negative
37, 2, 76, 0, 34, 0, 39, 43, 4, negative
38, 4, 77, 0, 38, 10, 39, 38, 0, negative
56, 0, 87, 0, 56, 14, 31, 30, 0, negative
38, 1, 92, 0, 12, 16, 54, 79, 24, negative
56, -5, 87, 0, 56, 0, 31, 30, 0, negative
58, 0, 86, -6, 56, 0, 28, 29, 0, negative
37, 0, 105, 0, 24, 18, 68, 82, 14, negative
45, 0, 84, 0, 44, -6, 40, 41, 2, negative
41, 0, 84, 0, 42, 17, 44, 43, 0, negative
37, 0, 95, 1, 10, 5, 57, 84, 28, negative
64, 3, 113, 0, 64, 22, 48, 48, 0, negative
103, -1, 104, -4, 72, 10, 1, 31, 30, positive
106, 0, 108, -3, 70, -4, 1, 38, 36, positive
79, 0, 83, 0, -46, -29, 4, 130, 126, positive
83, 0, 87, 0, -40, 0, 4, 128, 124, positive
84, -3, 88, 0, 6, 0, 5, 83, 78, positive
101, 5, 102, 0, 72, 14, 1, 29, 28, positive
108, 0, 108, -6, 72, 7, 1, 36, 36, positive
102, -4, 104, 0, 70, 0, 1, 34, 32, positive
82, -1, 86, 0, -12, 0, 4, 99, 94, positive
105, -5, 106, -7, 70, 0, 1, 36, 34, positive
102, 0, 103, 0, 70, -25, 1, 33, 32, positive
81, 0, 84, 0, -20, 24, 4, 105, 102, positive
80, 1, 84, 0, -36, 0, 4, 121, 116, positive
82, 0, 86, 0, -12, -9, 3, 99, 96, positive
101, 0, 102, 0, 72, 38, 1, 30, 28, positive
76, -5, 80, 0, -40, 0, 4, 121, 116, positive
106, 2, 108, 8, 70, -30, 2, 38, 36, positive
106, -2, 108, 0, 70, 0, 1, 38, 36, positive
81, -5, 86, 0, -22, 0, 4, 109, 104, positive
76, 3, 80, 0, -40, 0, 4, 121, 118, positive
84, 0, 88, 0, -2, -19, 3, 90, 88, positive
82, 0, 87, 1, -40, 4, 5, 128, 124, positive
101, 0, 102, 0, 72, 15, 1, 29, 28, positive
85, 0, 88, 4, 6, 0, 3, 83, 80, positive
78, 1, 82, 4, -42, 0, 4, 126, 122, positive
78, 5, 81, 0, -42, 0, 4, 125, 122, positive
83, 0, 86, 0, -4, 19, 3, 92, 88, positive
102, 0, 103, 3, 72, 25, 1, 31, 30, positive
83, 0, 86, 0, -4, -12, 3, 92, 88, positive
84, 0, 87, -6, 0, 2, 3, 87, 84, positive
84, 0, 88, 1, 0, 0, 3, 88, 84, positive
82, 2, 86, 0, -22, 10, 4, 109, 106, positive
102, 5, 104, 4, 70, -2, 1, 34, 32, positive
80, -5, 84, -6, -40, 1, 4, 126, 122, positive
77, 2, 81, 0, -42, 0, 4, 125, 122, positive
76, -3, 81, 0, -40, 18, 5, 122, 116, positive
107, 4, 108, -1, 70, -1, 1, 38, 36, positive
82, 0, 86, 0, -10, 0, 4, 96, 92, positive
102, 2, 102, 0, 70, -5, 1, 33, 32, positive
84, 1, 87, 0, -2, 0, 3, 90, 86, positive
105, 0, 106, 8, 70, 0, 2, 36, 34, positive
82, 3, 86, 5, -40, 0, 5, 128, 124, positive
79, -1, 83, 0, -40, 0, 4, 125, 120, positive
81, 1, 86, 0, -40, 2, 4, 127, 122, positive
102, 0, 103, 0, 72, 13, 1, 31, 30, positive
85, -4, 88, 0, 2, 2, 3, 86, 82, positive
82, 1, 86, 3, -40, 5, 5, 128, 124, positive
85, -1, 88, 0, 2, -8, 3, 86, 82, positive
102, 0, 103, 3, 70, -1, 1, 33, 32, positive
85, 0, 88, 0, 2, 17, 3, 86, 82, positive
76, 2, 81, 0, -40, 0, 4, 122, 118, positive
85, 0, 88, -587, 0, 0, 3, 88, 84, positive
