@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.113, -0.864, -0.993, -0.764, -0.744, -0.7, -0.846, -0.765, -0.747, -0.982, -1.113, -0.802, -0.827, -0.782, -0.724, -0.802, -0.938, -0.809, -0.825, -1.005, -1.113, -0.766, -1.045, -0.658, -0.679, -0.601, -0.761, -0.684, -0.677, -1.061, -1.113, -0.717, -0.838, -0.699, -0.69, -0.803, -0.871, -0.756, -0.768, -0.951, 4
-1.181, -0.878, -1.028, -0.768, -0.729, -0.638, -0.888, -0.776, -0.743, -1.066, -1.181, -0.79, -0.859, -0.75, -0.692, -0.762, -0.915, -0.766, -0.751, -0.934, -1.181, -0.845, -1.102, -0.722, -0.723, -0.618, -0.825, -0.738, -0.714, -1.073, -1.181, -0.833, -0.808, -0.788, -0.69, -0.736, -0.94, -0.774, -0.753, -0.903, 4
-1.022, -0.761, -0.996, -0.653, -0.678, -0.599, -0.733, -0.683, -0.661, -0.975, -1.022, -0.687, -0.819, -0.681, -0.676, -0.771, -0.844, -0.742, -0.756, -0.937, -1.022, -0.695, -0.942, -0.602, -0.6, -0.54, -0.705, -0.609, -0.6, -0.945, -1.022, -0.663, -0.649, -0.66, -0.568, -0.669, -0.844, -0.663, -0.66, -0.812, 4
-1.259, -1.024, -1.148, -0.925, -0.904, -0.847, -1.014, -0.922, -0.896, -1.12, -1.259, -0.857, -0.852, -0.806, -0.707, -0.777, -0.975, -0.784, -0.76, -0.925, -1.259, -0.851, -1.1, -0.724, -0.701, -0.555, -0.866, -0.748, -0.699, -1.114, -1.259, -0.921, -0.935, -0.861, -0.783, -0.807, -1.019, -0.859, -0.82, -0.988, 4
-1.141, -0.911, -1.042, -0.828, -0.805, -0.772, -0.912, -0.834, -0.835, -1.099, -1.141, -0.757, -0.901, -0.753, -0.737, -0.85, -0.934, -0.813, -0.848, -1.076, -1.141, -0.831, -1.069, -0.747, -0.752, -0.688, -0.852, -0.776, -0.784, -1.147, -1.141, -0.852, -0.772, -0.838, -0.713, -0.749, -1.006, -0.829, -0.819, -0.96, 4
-1.264, -1.001, -1.055, -0.915, -0.839, -0.78, -1.018, -0.887, -0.857, -1.084, -1.264, -0.856, -0.914, -0.813, -0.748, -0.807, -0.981, -0.82, -0.795, -0.967, -1.264, -0.901, -1.068, -0.797, -0.755, -0.671, -0.911, -0.782, -0.743, -1.059, -1.264, -0.969, -0.895, -0.924, -0.812, -0.821, -1.073, -0.908, -0.878, -1.006, 4
-0.891, -0.712, -0.857, -0.672, -0.691, -0.727, -0.754, -0.7, -0.721, -0.907, -0.891, -0.645, -0.889, -0.645, -0.735, -0.856, -0.798, -0.784, -0.842, -1.049, -0.891, -0.645, -0.997, -0.551, -0.639, -0.587, -0.612, -0.596, -0.611, -0.939, -0.891, -0.639, -0.729, -0.615, -0.605, -0.699, -0.746, -0.66, -0.699, -0.885, 4
-1.216, -0.889, -1.003, -0.778, -0.707, -0.584, -0.9, -0.763, -0.708, -1.018, -1.216, -0.835, -0.879, -0.797, -0.72, -0.797, -0.954, -0.786, -0.783, -0.965, -1.216, -0.917, -1.1, -0.811, -0.782, -0.697, -0.9, -0.791, -0.763, -1.061, -1.216, -0.872, -0.789, -0.814, -0.671, -0.69, -0.962, -0.753, -0.706, -0.832, 4
-1.401, -1.145, -1.201, -1.051, -0.978, -0.906, -1.152, -1.028, -0.991, -1.226, -1.401, -1.002, -0.984, -0.94, -0.83, -0.869, -1.103, -0.915, -0.881, -1.055, -1.401, -1.072, -1.187, -0.944, -0.868, -0.742, -1.061, -0.919, -0.863, -1.176, -1.401, -1.128, -1.1, -1.061, -0.966, -0.968, -1.194, -1.043, -1.007, -1.149, 4
-1.248, -1.022, -1.103, -0.941, -0.891, -0.831, -1.019, -0.913, -0.888, -1.103, -1.248, -0.891, -0.98, -0.859, -0.811, -0.865, -1.023, -0.875, -0.861, -1.039, -1.248, -0.914, -1.129, -0.816, -0.789, -0.711, -0.924, -0.81, -0.799, -1.142, -1.248, -0.933, -0.856, -0.906, -0.787, -0.841, -1.063, -0.884, -0.876, -1.022, 4
-1.181, -0.935, -1.019, -0.847, -0.795, -0.749, -0.932, -0.818, -0.799, -1.036, -1.181, -0.796, -0.89, -0.772, -0.728, -0.807, -0.944, -0.805, -0.805, -1.0, -1.181, -0.859, -1.063, -0.767, -0.745, -0.676, -0.871, -0.771, -0.767, -1.108, -1.181, -0.896, -0.874, -0.873, -0.783, -0.828, -1.028, -0.873, -0.866, -1.011, 4
-1.245, -1.062, -1.15, -0.994, -0.968, -0.926, -1.071, -0.995, -0.981, -1.177, -1.245, -0.953, -0.997, -0.917, -0.864, -0.902, -1.067, -0.938, -0.925, -1.08, -1.245, -0.963, -1.174, -0.856, -0.85, -0.753, -0.947, -0.864, -0.839, -1.155, -1.245, -0.981, -1.024, -0.946, -0.898, -0.947, -1.088, -0.973, -0.977, -1.147, 4
-1.209, -0.914, -1.052, -0.823, -0.783, -0.722, -0.931, -0.815, -0.796, -1.084, -1.209, -0.761, -0.842, -0.738, -0.668, -0.759, -0.915, -0.737, -0.719, -0.887, -1.209, -0.799, -1.016, -0.679, -0.62, -0.484, -0.813, -0.672, -0.627, -1.02, -1.209, -0.851, -0.818, -0.801, -0.69, -0.733, -0.965, -0.77, -0.743, -0.9, 4
-1.295, -1.025, -1.088, -0.928, -0.862, -0.784, -1.028, -0.904, -0.86, -1.101, -1.295, -0.942, -0.958, -0.9, -0.817, -0.86, -1.053, -0.889, -0.87, -1.029, -1.295, -0.977, -1.114, -0.88, -0.828, -0.769, -0.979, -0.851, -0.83, -1.11, -1.295, -0.969, -0.871, -0.924, -0.787, -0.807, -1.078, -0.885, -0.853, -0.984, 4
-1.147, -0.94, -1.036, -0.846, -0.8, -0.736, -0.913, -0.813, -0.785, -1.006, -1.147, -0.758, -0.844, -0.737, -0.671, -0.738, -0.904, -0.735, -0.721, -0.909, -1.147, -0.818, -1.095, -0.727, -0.726, -0.619, -0.834, -0.736, -0.712, -1.081, -1.147, -0.866, -0.875, -0.852, -0.78, -0.834, -1.019, -0.873, -0.867, -1.035, 4
-1.297, -1.052, -1.183, -0.968, -0.943, -0.866, -1.07, -0.983, -0.957, -1.232, -1.297, -0.965, -1.062, -0.923, -0.902, -0.961, -1.084, -0.975, -0.978, -1.169, -1.297, -1.018, -1.178, -0.925, -0.9, -0.83, -1.018, -0.92, -0.905, -1.181, -1.297, -1.009, -1.0, -0.967, -0.883, -0.922, -1.108, -0.963, -0.955, -1.114, 4
-1.32, -1.082, -1.143, -0.982, -0.916, -0.841, -1.075, -0.958, -0.917, -1.139, -1.32, -0.901, -0.926, -0.841, -0.751, -0.819, -1.006, -0.826, -0.805, -0.98, -1.32, -0.957, -1.151, -0.825, -0.773, -0.628, -0.948, -0.82, -0.766, -1.128, -1.32, -1.029, -1.045, -0.967, -0.903, -0.928, -1.106, -0.973, -0.947, -1.099, 4
-1.264, -1.078, -1.134, -1.012, -0.964, -0.927, -1.089, -0.996, -0.978, -1.166, -1.264, -0.877, -1.008, -0.846, -0.825, -0.905, -1.013, -0.886, -0.89, -1.089, -1.264, -0.932, -1.175, -0.825, -0.815, -0.7, -0.933, -0.837, -0.808, -1.161, -1.264, -1.008, -1.01, -0.979, -0.914, -0.961, -1.125, -0.996, -0.997, -1.154, 4
-1.206, -0.95, -1.082, -0.874, -0.854, -0.792, -0.982, -0.896, -0.876, -1.155, -1.206, -0.846, -0.938, -0.839, -0.792, -0.86, -1.026, -0.882, -0.877, -1.076, -1.206, -0.893, -1.117, -0.809, -0.803, -0.739, -0.911, -0.816, -0.81, -1.146, -1.206, -0.897, -0.937, -0.858, -0.808, -0.856, -1.008, -0.878, -0.865, -1.026, 4
-1.374, -1.1, -1.171, -1.003, -0.925, -0.834, -1.113, -0.976, -0.931, -1.187, -1.374, -0.931, -0.898, -0.88, -0.75, -0.803, -1.055, -0.836, -0.798, -0.965, -1.374, -1.004, -1.139, -0.878, -0.79, -0.655, -1.012, -0.846, -0.785, -1.132, -1.374, -1.064, -1.037, -0.999, -0.891, -0.897, -1.139, -0.964, -0.92, -1.068, 4
-1.218, -0.932, -1.059, -0.855, -0.822, -0.793, -0.965, -0.851, -0.842, -1.112, -1.218, -0.778, -0.852, -0.741, -0.677, -0.779, -0.905, -0.734, -0.728, -0.909, -1.218, -0.817, -1.084, -0.657, -0.63, -0.467, -0.771, -0.659, -0.6, -1.004, -1.218, -0.888, -0.84, -0.817, -0.692, -0.725, -0.958, -0.765, -0.733, -0.885, 4
-1.422, -1.123, -1.163, -1.023, -0.916, -0.827, -1.138, -0.974, -0.931, -1.202, -1.422, -0.969, -0.911, -0.909, -0.761, -0.813, -1.078, -0.843, -0.807, -0.968, -1.422, -1.052, -1.172, -0.92, -0.828, -0.701, -1.055, -0.894, -0.842, -1.178, -1.422, -1.088, -1.04, -1.019, -0.896, -0.912, -1.165, -0.979, -0.938, -1.09, 4
-1.265, -0.968, -1.106, -0.878, -0.837, -0.783, -0.987, -0.879, -0.872, -1.181, -1.265, -0.855, -1.018, -0.827, -0.819, -0.901, -0.998, -0.87, -0.873, -1.075, -1.265, -0.915, -1.109, -0.809, -0.777, -0.699, -0.918, -0.798, -0.775, -1.109, -1.265, -0.92, -0.813, -0.868, -0.73, -0.756, -1.02, -0.82, -0.787, -0.913, 4
-1.435, -1.182, -1.205, -1.088, -0.997, -0.918, -1.185, -1.048, -1.005, -1.226, -1.435, -1.044, -1.058, -0.975, -0.874, -0.906, -1.123, -0.94, -0.909, -1.084, -1.435, -1.13, -1.245, -1.02, -0.957, -0.863, -1.113, -0.982, -0.945, -1.219, -1.435, -1.159, -1.07, -1.102, -0.971, -0.97, -1.233, -1.057, -1.02, -1.149, 4
-1.282, -0.908, -0.765, -0.712, -0.573, -0.422, -0.895, -0.657, -0.54, -0.741, -1.282, -0.933, -0.733, -0.852, -0.683, -0.663, -1.011, -0.778, -0.712, -0.776, -1.282, -1.028, -1.028, -0.889, -0.777, -0.651, -1.002, -0.837, -0.742, -0.943, -1.282, -0.961, -0.789, -0.868, -0.68, -0.684, -1.021, -0.784, -0.728, -0.845, 9
-1.129, -0.74, -0.669, -0.477, -0.376, -0.193, -0.671, -0.461, -0.282, -0.51, -1.129, -0.729, -0.43, -0.626, -0.44, -0.508, -0.774, -0.517, -0.463, -0.498, -1.129, -0.796, -0.853, -0.571, -0.491, -0.326, -0.744, -0.609, -0.458, -0.746, -1.129, -0.77, -0.585, -0.706, -0.533, -0.562, -0.89, -0.65, -0.589, -0.704, 9
-0.851, -0.5, -0.549, -0.243, -0.288, -0.176, -0.56, -0.402, -0.23, -0.574, -0.851, -0.502, -0.349, -0.485, -0.396, -0.544, -0.644, -0.449, -0.428, -0.468, -0.851, -0.588, -0.763, -0.413, -0.416, -0.286, -0.551, -0.472, -0.379, -0.666, -0.851, -0.59, -0.436, -0.528, -0.409, -0.442, -0.687, -0.509, -0.448, -0.509, 9
-1.151, -0.753, -0.669, -0.506, -0.387, -0.238, -0.736, -0.525, -0.332, -0.582, -1.151, -0.781, -0.627, -0.678, -0.534, -0.574, -0.834, -0.613, -0.531, -0.611, -1.151, -0.837, -0.933, -0.628, -0.593, -0.388, -0.802, -0.694, -0.521, -0.809, -1.151, -0.8, -0.628, -0.714, -0.566, -0.569, -0.879, -0.667, -0.614, -0.724, 9
-0.715, -0.516, -0.639, -0.334, -0.355, -0.254, -0.524, -0.477, -0.35, -0.654, -0.715, -0.502, -0.448, -0.5, -0.423, -0.535, -0.666, -0.529, -0.503, -0.595, -0.715, -0.513, -0.687, -0.337, -0.356, -0.228, -0.479, -0.435, -0.342, -0.66, -0.715, -0.562, -0.504, -0.543, -0.468, -0.515, -0.716, -0.588, -0.54, -0.654, 9
-0.651, -0.394, -0.492, -0.127, -0.269, -0.149, -0.337, -0.372, -0.229, -0.501, -0.651, -0.389, -0.149, -0.423, -0.304, -0.451, -0.576, -0.404, -0.419, -0.434, -0.651, -0.442, -0.705, -0.289, -0.363, -0.258, -0.396, -0.392, -0.327, -0.621, -0.651, -0.448, -0.368, -0.476, -0.39, -0.481, -0.686, -0.522, -0.489, -0.552, 9
-0.976, -0.662, -0.678, -0.441, -0.436, -0.29, -0.659, -0.533, -0.4, -0.618, -0.976, -0.656, -0.386, -0.655, -0.447, -0.484, -0.838, -0.564, -0.524, -0.525, -0.976, -0.728, -0.777, -0.604, -0.545, -0.452, -0.722, -0.587, -0.517, -0.742, -0.976, -0.71, -0.542, -0.698, -0.531, -0.536, -0.88, -0.657, -0.606, -0.685, 9
-1.076, -0.795, -0.73, -0.578, -0.512, -0.375, -0.754, -0.616, -0.453, -0.66, -1.076, -0.787, -0.522, -0.715, -0.522, -0.527, -0.88, -0.644, -0.543, -0.579, -1.076, -0.82, -0.896, -0.638, -0.579, -0.411, -0.787, -0.695, -0.573, -0.854, -1.076, -0.788, -0.612, -0.742, -0.578, -0.627, -0.908, -0.689, -0.654, -0.765, 9
-0.46, -0.33, -0.387, -0.18, -0.225, -0.15, -0.331, -0.313, -0.243, -0.465, -0.46, -0.337, -0.234, -0.362, -0.283, -0.373, -0.538, -0.416, -0.404, -0.498, -0.46, -0.402, -0.695, -0.237, -0.395, -0.29, -0.295, -0.391, -0.321, -0.516, -0.46, -0.404, -0.395, -0.393, -0.385, -0.433, -0.547, -0.487, -0.452, -0.551, 9
-1.164, -0.827, -0.708, -0.661, -0.509, -0.379, -0.847, -0.604, -0.511, -0.775, -1.164, -0.785, -0.516, -0.709, -0.476, -0.467, -0.883, -0.584, -0.519, -0.594, -1.164, -0.895, -0.928, -0.727, -0.637, -0.487, -0.868, -0.73, -0.623, -0.88, -1.164, -0.899, -0.67, -0.831, -0.641, -0.644, -0.984, -0.758, -0.706, -0.798, 9
-1.232, -0.863, -0.804, -0.635, -0.552, -0.363, -0.809, -0.617, -0.457, -0.701, -1.232, -0.849, -0.66, -0.74, -0.59, -0.598, -0.888, -0.67, -0.589, -0.661, -1.232, -0.942, -0.961, -0.741, -0.639, -0.477, -0.892, -0.75, -0.615, -0.871, -1.232, -0.877, -0.654, -0.777, -0.582, -0.575, -0.941, -0.699, -0.628, -0.73, 9
-1.001, -0.7, -0.686, -0.506, -0.484, -0.37, -0.69, -0.552, -0.422, -0.637, -1.001, -0.685, -0.51, -0.656, -0.538, -0.586, -0.825, -0.628, -0.596, -0.643, -1.001, -0.732, -0.845, -0.561, -0.536, -0.411, -0.705, -0.617, -0.515, -0.769, -1.001, -0.698, -0.58, -0.647, -0.54, -0.566, -0.83, -0.659, -0.61, -0.704, 9
-1.289, -0.901, -0.772, -0.694, -0.532, -0.416, -0.912, -0.672, -0.519, -0.749, -1.289, -0.914, -0.677, -0.813, -0.604, -0.631, -0.98, -0.714, -0.633, -0.717, -1.289, -0.971, -0.937, -0.773, -0.661, -0.499, -0.943, -0.765, -0.624, -0.864, -1.289, -0.963, -0.717, -0.864, -0.661, -0.634, -1.013, -0.765, -0.698, -0.795, 9
-1.14, -0.71, -0.659, -0.487, -0.37, -0.215, -0.68, -0.463, -0.319, -0.593, -1.14, -0.758, -0.551, -0.669, -0.483, -0.528, -0.822, -0.565, -0.49, -0.568, -1.14, -0.883, -0.891, -0.737, -0.645, -0.521, -0.837, -0.703, -0.618, -0.825, -1.14, -0.828, -0.672, -0.773, -0.617, -0.644, -0.944, -0.732, -0.702, -0.823, 9
-1.12, -0.831, -0.79, -0.693, -0.622, -0.536, -0.842, -0.688, -0.598, -0.795, -1.12, -0.787, -0.591, -0.736, -0.584, -0.611, -0.911, -0.687, -0.641, -0.676, -1.12, -0.855, -0.961, -0.659, -0.618, -0.443, -0.834, -0.717, -0.562, -0.84, -1.12, -0.872, -0.7, -0.813, -0.673, -0.703, -0.967, -0.783, -0.737, -0.841, 9
-1.109, -0.798, -0.711, -0.589, -0.503, -0.382, -0.769, -0.598, -0.456, -0.688, -1.109, -0.815, -0.587, -0.766, -0.6, -0.631, -0.93, -0.709, -0.658, -0.733, -1.109, -0.877, -0.936, -0.762, -0.719, -0.609, -0.88, -0.776, -0.686, -0.872, -1.109, -0.828, -0.653, -0.788, -0.623, -0.636, -0.966, -0.76, -0.714, -0.836, 9
-1.133, -0.795, -0.698, -0.596, -0.5, -0.371, -0.79, -0.57, -0.429, -0.629, -1.133, -0.778, -0.603, -0.697, -0.549, -0.578, -0.852, -0.627, -0.543, -0.611, -1.133, -0.839, -0.862, -0.643, -0.569, -0.411, -0.797, -0.663, -0.5, -0.732, -1.133, -0.859, -0.641, -0.781, -0.607, -0.589, -0.929, -0.712, -0.646, -0.72, 9
-1.168, -0.837, -0.73, -0.615, -0.524, -0.391, -0.807, -0.623, -0.46, -0.691, -1.168, -0.791, -0.563, -0.74, -0.574, -0.625, -0.91, -0.671, -0.634, -0.69, -1.168, -0.88, -0.887, -0.708, -0.624, -0.512, -0.854, -0.726, -0.638, -0.891, -1.168, -0.815, -0.583, -0.759, -0.566, -0.599, -0.941, -0.692, -0.652, -0.754, 9
-0.984, -0.647, -0.783, -0.413, -0.396, -0.169, -0.66, -0.548, -0.352, -0.774, -0.984, -0.623, -0.439, -0.578, -0.407, -0.478, -0.747, -0.51, -0.451, -0.507, -0.984, -0.702, -0.809, -0.526, -0.506, -0.383, -0.669, -0.587, -0.485, -0.745, -0.984, -0.704, -0.534, -0.653, -0.471, -0.487, -0.835, -0.594, -0.533, -0.625, 9
-1.281, -0.954, -0.85, -0.733, -0.63, -0.459, -0.942, -0.742, -0.551, -0.771, -1.281, -0.962, -0.612, -0.881, -0.652, -0.608, -1.045, -0.761, -0.668, -0.706, -1.281, -1.027, -1.057, -0.878, -0.803, -0.675, -0.998, -0.873, -0.774, -1.002, -1.281, -0.99, -0.83, -0.913, -0.748, -0.736, -1.067, -0.859, -0.784, -0.891, 9
-0.958, -0.689, -0.664, -0.485, -0.398, -0.265, -0.65, -0.493, -0.35, -0.554, -0.958, -0.698, -0.522, -0.623, -0.47, -0.484, -0.77, -0.558, -0.498, -0.557, -0.958, -0.766, -0.802, -0.592, -0.57, -0.439, -0.702, -0.6, -0.497, -0.648, -0.958, -0.733, -0.568, -0.678, -0.532, -0.536, -0.828, -0.634, -0.594, -0.701, 9
-1.035, -0.681, -0.803, -0.467, -0.483, -0.308, -0.693, -0.597, -0.39, -0.707, -1.035, -0.711, -0.606, -0.652, -0.587, -0.63, -0.817, -0.67, -0.62, -0.678, -1.035, -0.76, -0.87, -0.56, -0.539, -0.402, -0.733, -0.646, -0.524, -0.804, -1.035, -0.733, -0.561, -0.677, -0.543, -0.595, -0.836, -0.652, -0.61, -0.714, 9
-0.964, -0.599, -0.649, -0.361, -0.352, -0.217, -0.629, -0.499, -0.344, -0.765, -0.964, -0.588, -0.402, -0.559, -0.409, -0.532, -0.742, -0.528, -0.482, -0.573, -0.964, -0.679, -0.766, -0.498, -0.455, -0.293, -0.649, -0.539, -0.415, -0.717, -0.964, -0.668, -0.614, -0.604, -0.522, -0.57, -0.785, -0.633, -0.589, -0.692, 9
-0.928, -0.656, -0.618, -0.483, -0.442, -0.342, -0.637, -0.491, -0.366, -0.566, -0.928, -0.628, -0.446, -0.578, -0.441, -0.494, -0.757, -0.56, -0.523, -0.629, -0.928, -0.72, -0.802, -0.608, -0.568, -0.472, -0.733, -0.634, -0.56, -0.791, -0.928, -0.692, -0.549, -0.663, -0.529, -0.567, -0.828, -0.644, -0.633, -0.746, 9
-0.976, -0.661, -0.776, -0.438, -0.43, -0.24, -0.63, -0.54, -0.373, -0.712, -0.976, -0.675, -0.553, -0.628, -0.508, -0.583, -0.781, -0.607, -0.563, -0.631, -0.976, -0.738, -0.845, -0.569, -0.556, -0.446, -0.687, -0.617, -0.522, -0.756, -0.976, -0.677, -0.572, -0.648, -0.51, -0.519, -0.836, -0.63, -0.578, -0.696, 9
-0.944, -0.571, -0.643, -0.318, -0.319, -0.18, -0.578, -0.463, -0.3, -0.706, -0.944, -0.566, -0.416, -0.52, -0.41, -0.532, -0.683, -0.519, -0.48, -0.561, -0.944, -0.661, -0.818, -0.468, -0.52, -0.341, -0.602, -0.612, -0.474, -0.777, -0.944, -0.637, -0.595, -0.561, -0.502, -0.539, -0.732, -0.605, -0.558, -0.662, 9
-1.108, -0.734, -0.769, -0.456, -0.413, -0.189, -0.671, -0.542, -0.355, -0.706, -1.108, -0.702, -0.474, -0.607, -0.429, -0.431, -0.751, -0.515, -0.397, -0.422, -1.108, -0.761, -0.831, -0.525, -0.446, -0.257, -0.702, -0.571, -0.427, -0.757, -1.108, -0.77, -0.6, -0.691, -0.532, -0.582, -0.857, -0.631, -0.586, -0.687, 9
-1.279, -0.962, -0.85, -0.746, -0.61, -0.473, -0.915, -0.721, -0.584, -0.821, -1.279, -0.943, -0.736, -0.827, -0.654, -0.64, -0.976, -0.752, -0.675, -0.772, -1.279, -1.034, -1.045, -0.87, -0.79, -0.644, -0.998, -0.865, -0.733, -0.94, -1.279, -0.999, -0.829, -0.906, -0.745, -0.716, -1.051, -0.846, -0.773, -0.883, 9
-1.196, -0.822, -0.802, -0.574, -0.518, -0.343, -0.768, -0.605, -0.427, -0.72, -1.196, -0.811, -0.506, -0.733, -0.536, -0.552, -0.896, -0.613, -0.549, -0.588, -1.196, -0.91, -0.937, -0.742, -0.658, -0.521, -0.886, -0.749, -0.643, -0.911, -1.196, -0.884, -0.742, -0.835, -0.67, -0.69, -1.007, -0.786, -0.738, -0.846, 9
-1.077, -0.676, -0.682, -0.411, -0.353, -0.21, -0.641, -0.49, -0.321, -0.649, -1.077, -0.655, -0.469, -0.554, -0.413, -0.449, -0.717, -0.509, -0.428, -0.498, -1.077, -0.792, -0.853, -0.611, -0.541, -0.36, -0.777, -0.65, -0.524, -0.84, -1.077, -0.764, -0.6, -0.696, -0.543, -0.555, -0.868, -0.656, -0.605, -0.71, 9
-0.979, -0.592, -0.466, -0.351, -0.237, -0.138, -0.632, -0.38, -0.217, -0.481, -0.979, -0.616, -0.37, -0.572, -0.395, -0.496, -0.755, -0.496, -0.455, -0.518, -0.979, -0.731, -0.855, -0.584, -0.559, -0.43, -0.729, -0.627, -0.538, -0.82, -0.979, -0.656, -0.453, -0.602, -0.426, -0.454, -0.784, -0.553, -0.479, -0.551, 9
-1.213, -0.87, -0.824, -0.64, -0.547, -0.382, -0.82, -0.653, -0.476, -0.699, -1.213, -0.886, -0.779, -0.784, -0.672, -0.664, -0.934, -0.761, -0.666, -0.755, -1.213, -0.935, -0.974, -0.755, -0.687, -0.497, -0.908, -0.78, -0.633, -0.879, -1.213, -0.882, -0.69, -0.793, -0.628, -0.61, -0.953, -0.727, -0.667, -0.769, 9
-1.032, -0.711, -0.583, -0.475, -0.377, -0.202, -0.686, -0.466, -0.292, -0.526, -1.032, -0.663, -0.444, -0.588, -0.448, -0.475, -0.768, -0.547, -0.48, -0.546, -1.032, -0.767, -0.852, -0.635, -0.589, -0.453, -0.791, -0.666, -0.56, -0.837, -1.032, -0.752, -0.571, -0.708, -0.533, -0.531, -0.888, -0.65, -0.599, -0.705, 9
-1.035, -0.683, -0.575, -0.543, -0.392, -0.35, -0.717, -0.518, -0.456, -0.694, -1.035, -0.632, -0.337, -0.602, -0.36, -0.432, -0.786, -0.49, -0.455, -0.508, -1.035, -0.723, -0.771, -0.536, -0.462, -0.339, -0.7, -0.58, -0.463, -0.731, -1.035, -0.743, -0.659, -0.693, -0.591, -0.608, -0.856, -0.685, -0.621, -0.717, 9
-0.7, -0.471, -0.437, -0.231, -0.284, -0.116, -0.4, -0.331, -0.218, -0.407, -0.7, -0.445, -0.148, -0.398, -0.232, -0.233, -0.562, -0.327, -0.292, -0.245, -0.7, -0.472, -0.616, -0.244, -0.283, -0.125, -0.4, -0.339, -0.198, -0.472, -0.7, -0.45, -0.392, -0.432, -0.404, -0.517, -0.608, -0.504, -0.503, -0.619, 9
-1.034, -0.642, -0.626, -0.384, -0.302, -0.157, -0.66, -0.459, -0.291, -0.614, -1.034, -0.64, -0.463, -0.598, -0.441, -0.53, -0.776, -0.533, -0.479, -0.541, -1.034, -0.764, -0.871, -0.592, -0.55, -0.433, -0.748, -0.657, -0.562, -0.845, -1.034, -0.736, -0.555, -0.695, -0.546, -0.571, -0.87, -0.662, -0.623, -0.709, 9
-0.948, -0.653, -0.55, -0.428, -0.289, -0.141, -0.586, -0.382, -0.242, -0.465, -0.948, -0.609, -0.439, -0.561, -0.41, -0.475, -0.716, -0.48, -0.419, -0.477, -0.948, -0.686, -0.764, -0.524, -0.472, -0.361, -0.664, -0.562, -0.47, -0.745, -0.948, -0.659, -0.514, -0.641, -0.516, -0.548, -0.836, -0.648, -0.608, -0.71, 9
-1.059, -0.62, -0.634, -0.416, -0.308, -0.156, -0.63, -0.44, -0.294, -0.631, -1.059, -0.651, -0.444, -0.588, -0.401, -0.488, -0.736, -0.49, -0.44, -0.493, -1.059, -0.741, -0.798, -0.57, -0.469, -0.375, -0.72, -0.548, -0.473, -0.713, -1.059, -0.699, -0.564, -0.617, -0.474, -0.525, -0.77, -0.562, -0.523, -0.626, 9
-1.071, -0.751, -0.683, -0.56, -0.485, -0.357, -0.735, -0.555, -0.42, -0.663, -1.071, -0.723, -0.49, -0.649, -0.467, -0.492, -0.824, -0.583, -0.532, -0.628, -1.071, -0.826, -0.857, -0.686, -0.611, -0.497, -0.815, -0.686, -0.6, -0.832, -1.071, -0.797, -0.62, -0.747, -0.587, -0.6, -0.905, -0.696, -0.666, -0.759, 9
-1.177, -0.942, -0.928, -0.788, -0.744, -0.597, -0.915, -0.809, -0.676, -0.872, -1.177, -0.9, -0.714, -0.832, -0.676, -0.674, -0.992, -0.781, -0.713, -0.775, -1.177, -0.966, -0.966, -0.821, -0.716, -0.592, -0.943, -0.783, -0.69, -0.872, -1.177, -0.96, -0.781, -0.923, -0.754, -0.76, -1.075, -0.878, -0.843, -0.948, 9
-1.161, -0.777, -0.691, -0.523, -0.423, -0.245, -0.788, -0.581, -0.364, -0.646, -1.161, -0.749, -0.374, -0.644, -0.365, -0.362, -0.815, -0.482, -0.365, -0.408, -1.161, -0.842, -0.903, -0.643, -0.572, -0.375, -0.823, -0.69, -0.549, -0.885, -1.161, -0.842, -0.652, -0.743, -0.557, -0.556, -0.907, -0.679, -0.597, -0.703, 9
