@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.076, -0.838, -1.024, -0.753, -0.769, -0.742, -0.84, -0.78, -0.777, -1.036, -1.076, -0.816, -0.889, -0.803, -0.789, -0.891, -0.948, -0.862, -0.908, -1.098, -1.076, -0.789, -1.055, -0.683, -0.716, -0.672, -0.761, -0.704, -0.722, -1.07, -1.076, -0.724, -0.865, -0.688, -0.693, -0.793, -0.845, -0.752, -0.77, -0.966, 4
-1.132, -0.862, -0.922, -0.764, -0.688, -0.635, -0.854, -0.719, -0.694, -0.929, -1.132, -0.727, -0.846, -0.702, -0.672, -0.76, -0.871, -0.738, -0.741, -0.935, -1.132, -0.772, -1.067, -0.671, -0.692, -0.601, -0.792, -0.713, -0.692, -1.07, -1.132, -0.797, -0.785, -0.771, -0.698, -0.778, -0.946, -0.792, -0.787, -0.945, 4
-1.094, -0.864, -0.998, -0.782, -0.762, -0.72, -0.857, -0.773, -0.763, -1.004, -1.094, -0.736, -0.748, -0.724, -0.627, -0.714, -0.894, -0.714, -0.719, -0.899, -1.094, -0.685, -0.989, -0.577, -0.568, -0.439, -0.709, -0.606, -0.583, -1.041, -1.094, -0.684, -0.758, -0.673, -0.599, -0.689, -0.844, -0.665, -0.644, -0.8, 4
-1.269, -1.011, -1.056, -0.922, -0.849, -0.785, -1.041, -0.917, -0.881, -1.12, -1.269, -0.832, -0.915, -0.783, -0.74, -0.822, -0.957, -0.812, -0.802, -0.987, -1.269, -0.853, -1.096, -0.689, -0.661, -0.48, -0.84, -0.734, -0.656, -1.093, -1.269, -0.925, -0.887, -0.855, -0.748, -0.79, -1.009, -0.838, -0.812, -0.977, 4
-1.14, -0.878, -1.006, -0.788, -0.748, -0.681, -0.888, -0.788, -0.772, -1.063, -1.14, -0.781, -0.891, -0.78, -0.746, -0.842, -0.958, -0.83, -0.845, -1.037, -1.14, -0.815, -1.138, -0.725, -0.757, -0.664, -0.841, -0.781, -0.778, -1.162, -1.14, -0.802, -0.834, -0.789, -0.72, -0.795, -0.966, -0.816, -0.816, -0.985, 4
-1.235, -0.984, -1.064, -0.901, -0.849, -0.797, -0.998, -0.888, -0.868, -1.112, -1.235, -0.827, -0.887, -0.803, -0.729, -0.823, -0.976, -0.806, -0.813, -1.012, -1.235, -0.873, -1.144, -0.756, -0.749, -0.624, -0.878, -0.781, -0.753, -1.154, -1.235, -0.92, -0.909, -0.888, -0.802, -0.853, -1.05, -0.897, -0.891, -1.056, 4
-1.001, -0.803, -0.879, -0.744, -0.711, -0.715, -0.815, -0.722, -0.718, -0.885, -1.001, -0.736, -0.924, -0.718, -0.749, -0.821, -0.871, -0.802, -0.823, -1.014, -1.001, -0.75, -1.017, -0.66, -0.693, -0.63, -0.737, -0.68, -0.68, -0.987, -1.001, -0.741, -0.756, -0.712, -0.652, -0.717, -0.854, -0.734, -0.748, -0.924, 4
-1.203, -0.92, -1.0, -0.816, -0.757, -0.699, -0.925, -0.799, -0.76, -1.004, -1.203, -0.846, -0.914, -0.814, -0.764, -0.826, -0.98, -0.839, -0.836, -1.012, -1.203, -0.863, -1.089, -0.756, -0.742, -0.663, -0.861, -0.756, -0.737, -1.077, -1.203, -0.834, -0.802, -0.78, -0.675, -0.726, -0.939, -0.756, -0.736, -0.895, 4
-1.388, -1.126, -1.211, -1.018, -0.951, -0.848, -1.114, -0.988, -0.94, -1.198, -1.388, -0.971, -1.089, -0.92, -0.875, -0.92, -1.086, -0.933, -0.9, -1.082, -1.388, -1.054, -1.215, -0.952, -0.909, -0.822, -1.075, -0.947, -0.911, -1.215, -1.388, -1.088, -0.993, -1.041, -0.902, -0.919, -1.193, -1.004, -0.975, -1.114, 4
-1.252, -1.004, -1.09, -0.927, -0.884, -0.857, -1.021, -0.916, -0.916, -1.164, -1.252, -0.839, -0.932, -0.816, -0.772, -0.863, -0.994, -0.844, -0.849, -1.04, -1.252, -0.893, -1.076, -0.785, -0.751, -0.665, -0.912, -0.788, -0.759, -1.111, -1.252, -0.944, -0.922, -0.9, -0.82, -0.882, -1.053, -0.907, -0.907, -1.067, 4
-1.16, -0.854, -0.953, -0.743, -0.669, -0.558, -0.86, -0.72, -0.663, -0.953, -1.16, -0.85, -0.92, -0.808, -0.767, -0.816, -0.955, -0.83, -0.825, -0.998, -1.16, -0.873, -1.101, -0.766, -0.767, -0.671, -0.852, -0.769, -0.738, -1.036, -1.16, -0.8, -0.783, -0.747, -0.653, -0.684, -0.898, -0.727, -0.679, -0.813, 4
-1.388, -1.181, -1.231, -1.105, -1.049, -0.997, -1.179, -1.077, -1.053, -1.246, -1.388, -1.032, -1.062, -0.975, -0.888, -0.91, -1.126, -0.962, -0.93, -1.104, -1.388, -0.988, -1.203, -0.854, -0.803, -0.649, -0.978, -0.848, -0.797, -1.191, -1.388, -1.005, -1.04, -0.943, -0.862, -0.903, -1.096, -0.931, -0.904, -1.073, 4
-0.935, -0.744, -0.875, -0.69, -0.682, -0.681, -0.773, -0.699, -0.706, -0.916, -0.935, -0.689, -0.873, -0.673, -0.723, -0.828, -0.816, -0.77, -0.818, -1.011, -0.935, -0.654, -0.977, -0.555, -0.613, -0.558, -0.633, -0.594, -0.616, -0.984, -0.935, -0.631, -0.683, -0.596, -0.537, -0.609, -0.751, -0.61, -0.619, -0.808, 4
-1.302, -1.043, -1.118, -0.95, -0.888, -0.821, -1.052, -0.93, -0.895, -1.133, -1.302, -0.899, -0.912, -0.862, -0.759, -0.83, -1.027, -0.836, -0.825, -1.004, -1.302, -0.924, -1.111, -0.801, -0.738, -0.615, -0.92, -0.789, -0.756, -1.14, -1.302, -0.955, -0.901, -0.904, -0.777, -0.81, -1.063, -0.87, -0.841, -0.993, 4
-1.193, -0.912, -1.042, -0.827, -0.802, -0.766, -0.94, -0.839, -0.821, -1.082, -1.193, -0.763, -0.779, -0.748, -0.646, -0.768, -0.922, -0.728, -0.738, -0.92, -1.193, -0.817, -1.079, -0.692, -0.66, -0.536, -0.814, -0.71, -0.695, -1.133, -1.193, -0.873, -0.857, -0.838, -0.746, -0.799, -0.999, -0.838, -0.832, -0.993, 4
-1.379, -1.075, -1.114, -0.974, -0.87, -0.793, -1.092, -0.935, -0.898, -1.168, -1.379, -1.053, -1.001, -1.008, -0.889, -0.924, -1.157, -0.972, -0.955, -1.102, -1.379, -1.084, -1.235, -0.975, -0.931, -0.831, -1.072, -0.951, -0.904, -1.167, -1.379, -1.004, -1.014, -0.939, -0.856, -0.896, -1.093, -0.933, -0.899, -1.065, 4
-1.331, -1.028, -1.111, -0.921, -0.846, -0.745, -1.047, -0.907, -0.853, -1.126, -1.331, -0.878, -0.789, -0.821, -0.663, -0.712, -1.0, -0.76, -0.716, -0.867, -1.331, -0.935, -1.059, -0.807, -0.716, -0.587, -0.96, -0.795, -0.736, -1.099, -1.331, -0.98, -0.94, -0.92, -0.81, -0.85, -1.081, -0.901, -0.875, -1.042, 4
-1.266, -1.064, -1.079, -0.987, -0.916, -0.88, -1.058, -0.945, -0.923, -1.1, -1.266, -0.931, -0.993, -0.89, -0.842, -0.908, -1.047, -0.917, -0.926, -1.117, -1.266, -0.938, -1.198, -0.818, -0.828, -0.715, -0.925, -0.853, -0.825, -1.184, -1.266, -0.96, -1.021, -0.906, -0.87, -0.915, -1.054, -0.94, -0.926, -1.092, 4
-1.148, -0.931, -1.05, -0.844, -0.808, -0.737, -0.921, -0.826, -0.804, -1.055, -1.148, -0.813, -0.948, -0.783, -0.761, -0.828, -0.944, -0.824, -0.827, -1.036, -1.148, -0.861, -1.144, -0.766, -0.8, -0.723, -0.851, -0.794, -0.799, -1.147, -1.148, -0.876, -0.913, -0.845, -0.796, -0.853, -0.99, -0.871, -0.878, -1.044, 4
-1.313, -1.09, -1.158, -1.004, -0.949, -0.882, -1.095, -0.991, -0.96, -1.184, -1.313, -0.902, -0.966, -0.854, -0.794, -0.862, -1.029, -0.877, -0.864, -1.063, -1.313, -0.975, -1.14, -0.862, -0.816, -0.713, -0.989, -0.868, -0.828, -1.159, -1.313, -1.052, -1.022, -1.006, -0.912, -0.936, -1.147, -0.996, -0.975, -1.119, 4
-1.168, -0.956, -1.095, -0.871, -0.848, -0.78, -0.953, -0.864, -0.837, -1.08, -1.168, -0.781, -0.879, -0.765, -0.716, -0.782, -0.936, -0.784, -0.769, -0.949, -1.168, -0.832, -1.081, -0.738, -0.726, -0.629, -0.845, -0.742, -0.723, -1.086, -1.168, -0.875, -0.887, -0.846, -0.776, -0.835, -1.002, -0.856, -0.853, -1.02, 4
-1.345, -1.054, -1.158, -0.955, -0.893, -0.804, -1.076, -0.946, -0.903, -1.188, -1.345, -0.925, -0.998, -0.888, -0.817, -0.883, -1.063, -0.886, -0.863, -1.041, -1.345, -1.0, -1.157, -0.901, -0.853, -0.772, -1.023, -0.884, -0.849, -1.152, -1.345, -1.027, -0.908, -0.981, -0.831, -0.855, -1.136, -0.937, -0.909, -1.046, 4
-1.187, -0.98, -1.038, -0.912, -0.857, -0.819, -0.992, -0.887, -0.876, -1.077, -1.187, -0.881, -1.009, -0.849, -0.838, -0.887, -1.007, -0.902, -0.901, -1.085, -1.187, -0.885, -1.131, -0.793, -0.801, -0.729, -0.888, -0.805, -0.798, -1.117, -1.187, -0.911, -0.969, -0.873, -0.834, -0.875, -1.016, -0.904, -0.904, -1.066, 4
-1.224, -0.941, -1.009, -0.849, -0.777, -0.713, -0.965, -0.834, -0.807, -1.082, -1.224, -0.811, -0.92, -0.792, -0.748, -0.835, -0.971, -0.818, -0.812, -1.003, -1.224, -0.916, -1.177, -0.824, -0.835, -0.757, -0.922, -0.841, -0.834, -1.173, -1.224, -0.957, -0.983, -0.917, -0.869, -0.906, -1.057, -0.944, -0.934, -1.082, 4
-1.216, -0.903, -0.801, -0.72, -0.571, -0.436, -0.89, -0.693, -0.573, -0.808, -1.216, -0.887, -0.65, -0.821, -0.618, -0.609, -0.999, -0.745, -0.68, -0.767, -1.216, -0.98, -0.93, -0.88, -0.757, -0.676, -1.0, -0.849, -0.786, -0.985, -1.216, -0.905, -0.723, -0.854, -0.675, -0.685, -1.023, -0.785, -0.73, -0.849, 9
-1.064, -0.731, -0.615, -0.491, -0.392, -0.225, -0.671, -0.464, -0.313, -0.507, -1.064, -0.679, -0.419, -0.605, -0.434, -0.462, -0.759, -0.514, -0.449, -0.458, -1.064, -0.734, -0.783, -0.567, -0.492, -0.384, -0.74, -0.585, -0.486, -0.755, -1.064, -0.785, -0.599, -0.739, -0.587, -0.613, -0.91, -0.707, -0.654, -0.744, 9
-0.901, -0.521, -0.488, -0.339, -0.248, -0.177, -0.585, -0.371, -0.243, -0.501, -0.901, -0.531, -0.315, -0.483, -0.307, -0.396, -0.674, -0.416, -0.38, -0.483, -0.901, -0.667, -0.662, -0.523, -0.415, -0.287, -0.65, -0.485, -0.385, -0.597, -0.901, -0.599, -0.379, -0.526, -0.32, -0.314, -0.696, -0.428, -0.346, -0.451, 9
-1.093, -0.707, -0.642, -0.44, -0.367, -0.224, -0.718, -0.482, -0.249, -0.577, -1.093, -0.725, -0.532, -0.66, -0.511, -0.579, -0.832, -0.593, -0.526, -0.593, -1.093, -0.84, -0.959, -0.691, -0.671, -0.528, -0.82, -0.731, -0.635, -0.878, -1.093, -0.783, -0.589, -0.709, -0.526, -0.533, -0.875, -0.647, -0.577, -0.664, 9
-0.746, -0.519, -0.637, -0.341, -0.334, -0.177, -0.581, -0.492, -0.32, -0.651, -0.746, -0.51, -0.47, -0.494, -0.447, -0.535, -0.691, -0.572, -0.546, -0.63, -0.746, -0.558, -0.753, -0.412, -0.46, -0.337, -0.557, -0.522, -0.412, -0.67, -0.746, -0.541, -0.428, -0.511, -0.384, -0.403, -0.697, -0.509, -0.441, -0.56, 9
-0.729, -0.452, -0.474, -0.154, -0.189, -0.041, -0.399, -0.31, -0.103, -0.406, -0.729, -0.442, -0.277, -0.389, -0.339, -0.411, -0.558, -0.432, -0.377, -0.412, -0.729, -0.485, -0.771, -0.284, -0.379, -0.214, -0.461, -0.48, -0.36, -0.709, -0.729, -0.449, -0.38, -0.414, -0.326, -0.402, -0.605, -0.435, -0.404, -0.533, 9
-0.968, -0.691, -0.737, -0.543, -0.486, -0.391, -0.687, -0.578, -0.499, -0.77, -0.968, -0.642, -0.445, -0.621, -0.425, -0.501, -0.806, -0.556, -0.528, -0.651, -0.968, -0.721, -0.766, -0.581, -0.487, -0.403, -0.711, -0.58, -0.529, -0.793, -0.968, -0.73, -0.525, -0.675, -0.497, -0.512, -0.838, -0.606, -0.557, -0.643, 9
-1.102, -0.777, -0.764, -0.571, -0.508, -0.34, -0.771, -0.619, -0.467, -0.74, -1.102, -0.727, -0.458, -0.68, -0.475, -0.505, -0.847, -0.566, -0.492, -0.515, -1.102, -0.774, -0.879, -0.584, -0.506, -0.334, -0.773, -0.629, -0.508, -0.876, -1.102, -0.807, -0.697, -0.744, -0.602, -0.612, -0.918, -0.709, -0.652, -0.78, 9
-0.274, -0.236, -0.472, -0.012, -0.149, -0.032, -0.203, -0.243, -0.12, -0.443, -0.274, -0.169, 0.058, -0.157, 0.0010, -0.089, -0.383, -0.153, -0.124, -0.287, -0.274, -0.24, -0.613, -0.068, -0.238, -0.103, -0.187, -0.261, -0.153, -0.531, -0.274, -0.252, -0.265, -0.326, -0.334, -0.418, -0.514, -0.464, -0.479, -0.591, 9
-1.171, -0.806, -0.694, -0.636, -0.486, -0.376, -0.817, -0.59, -0.473, -0.694, -1.171, -0.765, -0.499, -0.672, -0.469, -0.513, -0.847, -0.574, -0.519, -0.586, -1.171, -0.855, -0.886, -0.661, -0.57, -0.412, -0.852, -0.696, -0.555, -0.856, -1.171, -0.853, -0.733, -0.783, -0.666, -0.699, -0.948, -0.777, -0.723, -0.837, 9
-1.211, -0.78, -0.661, -0.591, -0.439, -0.292, -0.824, -0.558, -0.395, -0.66, -1.211, -0.804, -0.604, -0.721, -0.56, -0.608, -0.896, -0.665, -0.59, -0.676, -1.211, -0.913, -0.91, -0.737, -0.64, -0.488, -0.892, -0.732, -0.599, -0.863, -1.211, -0.89, -0.623, -0.807, -0.597, -0.586, -0.967, -0.717, -0.651, -0.727, 9
-1.023, -0.665, -0.7, -0.42, -0.407, -0.301, -0.684, -0.554, -0.383, -0.78, -1.023, -0.665, -0.488, -0.644, -0.499, -0.621, -0.824, -0.614, -0.571, -0.664, -1.023, -0.771, -0.83, -0.626, -0.573, -0.407, -0.764, -0.642, -0.509, -0.767, -1.023, -0.753, -0.672, -0.708, -0.596, -0.639, -0.892, -0.711, -0.678, -0.77, 9
-1.249, -0.913, -0.722, -0.677, -0.518, -0.381, -0.888, -0.649, -0.495, -0.707, -1.249, -0.897, -0.568, -0.813, -0.572, -0.57, -0.987, -0.691, -0.611, -0.652, -1.249, -0.973, -0.944, -0.822, -0.716, -0.595, -0.978, -0.814, -0.718, -0.916, -1.249, -0.924, -0.733, -0.856, -0.688, -0.679, -1.03, -0.803, -0.734, -0.826, 9
-1.051, -0.676, -0.662, -0.475, -0.401, -0.281, -0.683, -0.507, -0.358, -0.592, -1.051, -0.713, -0.558, -0.669, -0.558, -0.613, -0.832, -0.645, -0.591, -0.637, -1.051, -0.79, -0.956, -0.621, -0.629, -0.476, -0.774, -0.709, -0.606, -0.901, -1.051, -0.747, -0.693, -0.698, -0.624, -0.673, -0.863, -0.726, -0.689, -0.812, 9
-1.123, -0.839, -0.785, -0.632, -0.568, -0.436, -0.793, -0.644, -0.51, -0.696, -1.123, -0.854, -0.663, -0.761, -0.623, -0.633, -0.903, -0.714, -0.646, -0.725, -1.123, -0.879, -0.907, -0.707, -0.637, -0.511, -0.837, -0.713, -0.598, -0.793, -1.123, -0.868, -0.715, -0.8, -0.652, -0.638, -0.949, -0.762, -0.709, -0.809, 9
-1.102, -0.736, -0.746, -0.538, -0.468, -0.34, -0.719, -0.573, -0.428, -0.671, -1.102, -0.761, -0.64, -0.708, -0.615, -0.656, -0.868, -0.706, -0.653, -0.719, -1.102, -0.831, -0.955, -0.663, -0.652, -0.495, -0.822, -0.742, -0.627, -0.92, -1.102, -0.778, -0.707, -0.729, -0.644, -0.716, -0.899, -0.751, -0.725, -0.854, 9
-1.187, -0.789, -0.684, -0.525, -0.399, -0.256, -0.778, -0.554, -0.365, -0.624, -1.187, -0.824, -0.664, -0.704, -0.548, -0.568, -0.865, -0.641, -0.546, -0.639, -1.187, -0.884, -0.923, -0.666, -0.602, -0.405, -0.845, -0.716, -0.548, -0.829, -1.187, -0.842, -0.604, -0.738, -0.534, -0.521, -0.89, -0.631, -0.563, -0.66, 9
-1.115, -0.901, -0.843, -0.719, -0.648, -0.458, -0.854, -0.734, -0.586, -0.777, -1.115, -0.821, -0.598, -0.749, -0.564, -0.564, -0.927, -0.685, -0.613, -0.702, -1.115, -0.838, -0.84, -0.686, -0.571, -0.455, -0.856, -0.7, -0.608, -0.868, -1.115, -0.826, -0.6, -0.799, -0.591, -0.617, -0.982, -0.738, -0.698, -0.811, 9
-0.918, -0.676, -0.791, -0.498, -0.514, -0.386, -0.648, -0.576, -0.461, -0.711, -0.918, -0.619, -0.403, -0.606, -0.418, -0.496, -0.779, -0.52, -0.483, -0.514, -0.918, -0.679, -0.758, -0.531, -0.483, -0.346, -0.658, -0.542, -0.429, -0.642, -0.918, -0.693, -0.491, -0.663, -0.482, -0.486, -0.83, -0.627, -0.592, -0.708, 9
-1.28, -0.949, -0.813, -0.766, -0.591, -0.473, -0.94, -0.718, -0.596, -0.814, -1.28, -0.944, -0.689, -0.877, -0.654, -0.644, -1.054, -0.783, -0.711, -0.79, -1.28, -1.055, -0.995, -0.954, -0.831, -0.747, -1.067, -0.919, -0.852, -1.034, -1.28, -0.99, -0.831, -0.931, -0.771, -0.771, -1.088, -0.874, -0.821, -0.941, 9
-0.995, -0.663, -0.664, -0.462, -0.458, -0.339, -0.631, -0.502, -0.382, -0.611, -0.995, -0.633, -0.467, -0.597, -0.486, -0.551, -0.766, -0.554, -0.529, -0.559, -0.995, -0.705, -0.807, -0.541, -0.491, -0.347, -0.697, -0.573, -0.469, -0.754, -0.995, -0.713, -0.557, -0.68, -0.516, -0.55, -0.86, -0.632, -0.592, -0.687, 9
-0.995, -0.723, -0.768, -0.557, -0.52, -0.39, -0.765, -0.623, -0.503, -0.804, -0.995, -0.71, -0.575, -0.687, -0.548, -0.596, -0.868, -0.659, -0.611, -0.687, -0.995, -0.75, -0.886, -0.613, -0.594, -0.472, -0.737, -0.658, -0.574, -0.825, -0.995, -0.769, -0.619, -0.726, -0.595, -0.617, -0.895, -0.719, -0.669, -0.748, 9
-0.963, -0.668, -0.681, -0.451, -0.364, -0.233, -0.634, -0.466, -0.328, -0.623, -0.963, -0.652, -0.514, -0.58, -0.462, -0.54, -0.745, -0.542, -0.519, -0.623, -0.963, -0.675, -0.726, -0.49, -0.427, -0.306, -0.632, -0.531, -0.448, -0.739, -0.963, -0.661, -0.513, -0.603, -0.44, -0.496, -0.781, -0.558, -0.528, -0.649, 9
-0.911, -0.641, -0.589, -0.411, -0.348, -0.246, -0.616, -0.465, -0.339, -0.596, -0.911, -0.606, -0.366, -0.584, -0.42, -0.493, -0.776, -0.544, -0.518, -0.584, -0.911, -0.678, -0.819, -0.552, -0.548, -0.481, -0.685, -0.617, -0.559, -0.835, -0.911, -0.642, -0.506, -0.602, -0.472, -0.527, -0.79, -0.581, -0.559, -0.67, 9
-0.882, -0.625, -0.703, -0.408, -0.405, -0.266, -0.627, -0.549, -0.386, -0.713, -0.882, -0.616, -0.534, -0.573, -0.493, -0.586, -0.736, -0.6, -0.579, -0.668, -0.882, -0.645, -0.794, -0.459, -0.481, -0.371, -0.601, -0.567, -0.481, -0.784, -0.882, -0.652, -0.586, -0.597, -0.526, -0.573, -0.764, -0.639, -0.589, -0.695, 9
-0.787, -0.496, -0.539, -0.294, -0.268, -0.168, -0.47, -0.392, -0.278, -0.59, -0.787, -0.512, -0.442, -0.544, -0.472, -0.564, -0.737, -0.602, -0.564, -0.625, -0.787, -0.589, -0.837, -0.44, -0.535, -0.41, -0.581, -0.585, -0.482, -0.73, -0.787, -0.56, -0.455, -0.548, -0.471, -0.534, -0.724, -0.589, -0.561, -0.64, 9
-1.122, -0.75, -0.667, -0.482, -0.376, -0.201, -0.674, -0.465, -0.288, -0.505, -1.122, -0.73, -0.436, -0.624, -0.439, -0.502, -0.774, -0.516, -0.459, -0.496, -1.122, -0.788, -0.836, -0.561, -0.475, -0.308, -0.735, -0.595, -0.44, -0.731, -1.122, -0.751, -0.569, -0.687, -0.517, -0.55, -0.875, -0.637, -0.577, -0.693, 9
-1.279, -0.961, -0.924, -0.77, -0.675, -0.556, -0.933, -0.764, -0.632, -0.839, -1.279, -0.997, -0.83, -0.93, -0.765, -0.775, -1.083, -0.874, -0.804, -0.903, -1.279, -1.045, -1.018, -0.936, -0.843, -0.753, -1.062, -0.919, -0.844, -1.034, -1.279, -0.962, -0.779, -0.92, -0.744, -0.759, -1.092, -0.863, -0.825, -0.941, 9
-1.17, -0.831, -0.74, -0.617, -0.501, -0.34, -0.84, -0.638, -0.438, -0.708, -1.17, -0.774, -0.55, -0.727, -0.538, -0.598, -0.914, -0.653, -0.596, -0.671, -1.17, -0.873, -0.91, -0.745, -0.66, -0.571, -0.893, -0.744, -0.669, -0.912, -1.17, -0.87, -0.683, -0.819, -0.632, -0.638, -0.996, -0.759, -0.702, -0.793, 9
-1.058, -0.68, -0.541, -0.485, -0.348, -0.252, -0.671, -0.424, -0.312, -0.542, -1.058, -0.658, -0.348, -0.568, -0.32, -0.355, -0.739, -0.426, -0.361, -0.451, -1.058, -0.785, -0.808, -0.63, -0.527, -0.384, -0.751, -0.594, -0.492, -0.765, -1.058, -0.771, -0.635, -0.706, -0.564, -0.588, -0.864, -0.655, -0.617, -0.744, 9
-0.985, -0.59, -0.501, -0.314, -0.188, -0.074, -0.55, -0.312, -0.17, -0.482, -0.985, -0.6, -0.422, -0.519, -0.384, -0.463, -0.685, -0.477, -0.426, -0.522, -0.985, -0.761, -0.923, -0.623, -0.607, -0.459, -0.751, -0.676, -0.592, -0.895, -0.985, -0.68, -0.584, -0.632, -0.533, -0.587, -0.829, -0.653, -0.621, -0.748, 9
-1.203, -0.924, -0.818, -0.686, -0.584, -0.41, -0.832, -0.64, -0.474, -0.643, -1.203, -0.895, -0.654, -0.776, -0.6, -0.588, -0.914, -0.682, -0.596, -0.663, -1.203, -0.935, -0.951, -0.742, -0.658, -0.51, -0.886, -0.755, -0.618, -0.851, -1.203, -0.905, -0.743, -0.841, -0.677, -0.669, -1.009, -0.799, -0.737, -0.856, 9
-1.025, -0.736, -0.585, -0.564, -0.408, -0.295, -0.704, -0.474, -0.357, -0.515, -1.025, -0.716, -0.517, -0.652, -0.481, -0.508, -0.806, -0.576, -0.51, -0.579, -1.025, -0.777, -0.788, -0.621, -0.53, -0.42, -0.75, -0.622, -0.53, -0.768, -1.025, -0.781, -0.528, -0.765, -0.548, -0.543, -0.934, -0.682, -0.618, -0.686, 9
-0.918, -0.676, -0.791, -0.498, -0.514, -0.386, -0.648, -0.576, -0.461, -0.711, -0.918, -0.619, -0.403, -0.606, -0.418, -0.496, -0.779, -0.52, -0.483, -0.514, -0.918, -0.679, -0.758, -0.531, -0.483, -0.346, -0.658, -0.542, -0.429, -0.642, -0.918, -0.693, -0.491, -0.663, -0.482, -0.486, -0.83, -0.627, -0.592, -0.708, 9
-0.627, -0.42, -0.51, -0.183, -0.236, -0.057, -0.385, -0.379, -0.206, -0.5, -0.627, -0.411, -0.153, -0.441, -0.319, -0.423, -0.608, -0.449, -0.433, -0.459, -0.627, -0.412, -0.695, -0.292, -0.355, -0.243, -0.408, -0.375, -0.312, -0.627, -0.627, -0.447, -0.353, -0.474, -0.374, -0.529, -0.66, -0.493, -0.506, -0.594, 9
-1.079, -0.663, -0.614, -0.479, -0.355, -0.253, -0.697, -0.485, -0.375, -0.666, -1.079, -0.702, -0.501, -0.645, -0.485, -0.552, -0.805, -0.589, -0.533, -0.591, -1.079, -0.77, -0.86, -0.594, -0.539, -0.417, -0.755, -0.637, -0.535, -0.811, -1.079, -0.727, -0.622, -0.634, -0.522, -0.559, -0.78, -0.598, -0.546, -0.652, 9
-0.974, -0.659, -0.543, -0.456, -0.369, -0.24, -0.643, -0.437, -0.317, -0.495, -0.974, -0.668, -0.476, -0.594, -0.44, -0.476, -0.75, -0.518, -0.467, -0.5, -0.974, -0.717, -0.868, -0.512, -0.532, -0.375, -0.657, -0.588, -0.451, -0.709, -0.974, -0.695, -0.636, -0.636, -0.589, -0.663, -0.798, -0.684, -0.667, -0.79, 9
-0.938, -0.649, -0.488, -0.442, -0.282, -0.226, -0.718, -0.423, -0.289, -0.485, -0.938, -0.664, -0.41, -0.64, -0.441, -0.529, -0.82, -0.545, -0.497, -0.538, -0.938, -0.739, -0.793, -0.6, -0.547, -0.455, -0.71, -0.618, -0.551, -0.753, -0.938, -0.723, -0.523, -0.674, -0.506, -0.498, -0.829, -0.626, -0.548, -0.625, 9
-1.057, -0.671, -0.684, -0.397, -0.33, -0.131, -0.656, -0.482, -0.277, -0.602, -1.057, -0.679, -0.546, -0.576, -0.475, -0.499, -0.745, -0.568, -0.485, -0.562, -1.057, -0.809, -0.886, -0.661, -0.593, -0.461, -0.774, -0.665, -0.589, -0.845, -1.057, -0.742, -0.627, -0.66, -0.547, -0.559, -0.822, -0.654, -0.608, -0.731, 9
-1.159, -0.88, -0.772, -0.701, -0.577, -0.45, -0.862, -0.675, -0.551, -0.748, -1.159, -0.857, -0.651, -0.786, -0.616, -0.646, -0.95, -0.724, -0.681, -0.766, -1.159, -0.935, -0.935, -0.81, -0.709, -0.602, -0.922, -0.769, -0.693, -0.876, -1.159, -0.913, -0.749, -0.866, -0.71, -0.723, -1.021, -0.83, -0.796, -0.903, 9
-1.146, -0.681, -0.595, -0.444, -0.306, -0.142, -0.694, -0.45, -0.255, -0.578, -1.146, -0.69, -0.417, -0.604, -0.37, -0.414, -0.789, -0.47, -0.387, -0.475, -1.146, -0.839, -0.846, -0.679, -0.569, -0.431, -0.839, -0.665, -0.562, -0.839, -1.146, -0.763, -0.515, -0.684, -0.466, -0.502, -0.862, -0.584, -0.535, -0.638, 9
