@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.104, -0.833, -1.011, -0.718, -0.708, -0.641, -0.816, -0.735, -0.712, -1.004, -1.104, -0.805, -0.894, -0.785, -0.77, -0.861, -0.935, -0.838, -0.865, -1.047, -1.104, -0.804, -1.079, -0.703, -0.729, -0.649, -0.788, -0.721, -0.708, -1.042, -1.104, -0.718, -0.85, -0.697, -0.696, -0.783, -0.868, -0.766, -0.759, -0.929, 4
-1.145, -0.863, -1.013, -0.757, -0.716, -0.627, -0.853, -0.748, -0.721, -1.028, -1.145, -0.748, -0.888, -0.743, -0.731, -0.823, -0.91, -0.791, -0.792, -0.977, -1.145, -0.762, -1.113, -0.664, -0.692, -0.561, -0.779, -0.702, -0.673, -1.097, -1.145, -0.779, -0.747, -0.767, -0.66, -0.739, -0.938, -0.747, -0.733, -0.87, 4
-1.064, -0.804, -0.997, -0.726, -0.734, -0.69, -0.82, -0.745, -0.735, -1.013, -1.064, -0.758, -0.831, -0.752, -0.716, -0.792, -0.92, -0.801, -0.806, -0.979, -1.064, -0.745, -1.047, -0.642, -0.666, -0.565, -0.747, -0.678, -0.661, -1.045, -1.064, -0.717, -0.743, -0.7, -0.626, -0.703, -0.877, -0.715, -0.699, -0.858, 4
-1.222, -0.97, -1.111, -0.889, -0.872, -0.837, -0.977, -0.882, -0.871, -1.115, -1.222, -0.786, -0.939, -0.759, -0.746, -0.849, -0.929, -0.806, -0.805, -1.0, -1.222, -0.825, -1.093, -0.698, -0.68, -0.553, -0.82, -0.71, -0.671, -1.058, -1.222, -0.892, -0.893, -0.848, -0.76, -0.804, -1.003, -0.833, -0.807, -0.959, 4
-1.15, -0.893, -1.005, -0.794, -0.755, -0.691, -0.874, -0.774, -0.75, -0.989, -1.15, -0.782, -0.882, -0.758, -0.724, -0.798, -0.924, -0.793, -0.794, -0.979, -1.15, -0.825, -1.057, -0.733, -0.722, -0.64, -0.846, -0.748, -0.74, -1.11, -1.15, -0.821, -0.86, -0.798, -0.732, -0.798, -0.96, -0.805, -0.799, -0.951, 4
-1.199, -0.973, -1.044, -0.908, -0.859, -0.843, -0.991, -0.885, -0.88, -1.094, -1.199, -0.825, -0.901, -0.811, -0.756, -0.841, -0.981, -0.83, -0.837, -1.024, -1.199, -0.855, -1.121, -0.747, -0.734, -0.618, -0.853, -0.752, -0.729, -1.111, -1.199, -0.903, -0.929, -0.871, -0.799, -0.844, -1.026, -0.88, -0.865, -1.03, 4
-1.02, -0.79, -1.015, -0.685, -0.71, -0.651, -0.756, -0.707, -0.699, -0.999, -1.02, -0.692, -0.826, -0.711, -0.686, -0.805, -0.886, -0.758, -0.789, -0.992, -1.02, -0.722, -0.99, -0.65, -0.654, -0.577, -0.755, -0.661, -0.653, -1.024, -1.02, -0.714, -0.754, -0.717, -0.667, -0.765, -0.899, -0.762, -0.778, -0.957, 4
-1.163, -0.893, -0.969, -0.802, -0.741, -0.691, -0.905, -0.774, -0.741, -0.97, -1.163, -0.841, -0.93, -0.81, -0.776, -0.834, -0.969, -0.847, -0.842, -1.013, -1.163, -0.863, -1.078, -0.76, -0.762, -0.691, -0.857, -0.774, -0.754, -1.062, -1.163, -0.836, -0.861, -0.796, -0.727, -0.771, -0.957, -0.811, -0.793, -0.958, 4
-1.351, -1.099, -1.128, -1.02, -0.927, -0.86, -1.125, -0.984, -0.954, -1.194, -1.351, -0.966, -0.996, -0.918, -0.837, -0.891, -1.087, -0.923, -0.904, -1.088, -1.351, -1.035, -1.188, -0.92, -0.875, -0.763, -1.03, -0.912, -0.866, -1.178, -1.351, -1.088, -1.06, -1.026, -0.941, -0.948, -1.152, -1.012, -0.979, -1.113, 4
-1.278, -1.044, -1.123, -0.964, -0.923, -0.89, -1.045, -0.944, -0.934, -1.159, -1.278, -0.87, -0.953, -0.808, -0.767, -0.849, -0.964, -0.827, -0.826, -1.023, -1.278, -0.902, -1.151, -0.753, -0.744, -0.606, -0.873, -0.78, -0.732, -1.105, -1.278, -0.952, -0.936, -0.896, -0.812, -0.877, -1.046, -0.894, -0.895, -1.063, 4
-1.186, -0.934, -1.031, -0.849, -0.807, -0.762, -0.94, -0.832, -0.811, -1.054, -1.186, -0.799, -0.884, -0.776, -0.725, -0.809, -0.949, -0.803, -0.805, -1.002, -1.186, -0.86, -1.064, -0.765, -0.741, -0.669, -0.868, -0.766, -0.762, -1.104, -1.186, -0.888, -0.851, -0.863, -0.762, -0.816, -1.02, -0.852, -0.849, -0.996, 4
-1.418, -1.132, -1.161, -1.031, -0.929, -0.831, -1.143, -0.991, -0.938, -1.189, -1.418, -1.0, -0.924, -0.927, -0.784, -0.81, -1.087, -0.869, -0.823, -0.974, -1.418, -1.047, -1.158, -0.9, -0.805, -0.661, -1.033, -0.879, -0.818, -1.171, -1.418, -1.076, -1.033, -0.995, -0.884, -0.895, -1.138, -0.962, -0.917, -1.073, 4
-0.932, -0.628, -0.749, -0.537, -0.485, -0.411, -0.646, -0.534, -0.523, -0.859, -0.932, -0.599, -0.63, -0.586, -0.51, -0.568, -0.758, -0.59, -0.574, -0.719, -0.932, -0.661, -0.936, -0.59, -0.62, -0.552, -0.711, -0.64, -0.629, -0.947, -0.932, -0.648, -0.781, -0.655, -0.666, -0.769, -0.836, -0.745, -0.75, -0.904, 4
-1.328, -1.082, -1.145, -0.996, -0.935, -0.867, -1.097, -0.98, -0.947, -1.178, -1.328, -0.93, -0.955, -0.881, -0.801, -0.858, -1.048, -0.88, -0.868, -1.048, -1.328, -0.942, -1.105, -0.806, -0.735, -0.601, -0.934, -0.798, -0.751, -1.128, -1.328, -0.993, -0.894, -0.936, -0.785, -0.804, -1.086, -0.878, -0.841, -0.978, 4
-1.229, -0.969, -1.089, -0.876, -0.837, -0.759, -0.976, -0.869, -0.832, -1.09, -1.229, -0.801, -0.831, -0.778, -0.677, -0.768, -0.949, -0.752, -0.745, -0.925, -1.229, -0.828, -1.047, -0.708, -0.647, -0.514, -0.835, -0.698, -0.66, -1.062, -1.229, -0.873, -0.841, -0.834, -0.72, -0.78, -1.003, -0.814, -0.798, -0.952, 4
-1.368, -1.069, -1.139, -0.962, -0.879, -0.799, -1.076, -0.931, -0.891, -1.156, -1.368, -0.948, -0.998, -0.895, -0.814, -0.872, -1.055, -0.88, -0.859, -1.032, -1.368, -1.082, -1.217, -0.983, -0.944, -0.879, -1.08, -0.968, -0.941, -1.197, -1.368, -1.104, -1.02, -1.054, -0.935, -0.951, -1.186, -1.023, -1.001, -1.132, 4
-1.296, -0.996, -1.102, -0.89, -0.816, -0.715, -1.015, -0.869, -0.812, -1.077, -1.296, -0.827, -0.757, -0.779, -0.619, -0.686, -0.952, -0.703, -0.662, -0.812, -1.296, -0.869, -1.035, -0.72, -0.645, -0.493, -0.858, -0.707, -0.639, -1.034, -1.296, -0.951, -0.907, -0.879, -0.767, -0.793, -1.022, -0.845, -0.811, -0.962, 4
-1.273, -1.019, -1.069, -0.949, -0.868, -0.809, -1.055, -0.92, -0.897, -1.146, -1.273, -0.929, -1.05, -0.9, -0.874, -0.939, -1.065, -0.936, -0.926, -1.105, -1.273, -0.931, -1.161, -0.828, -0.813, -0.726, -0.937, -0.833, -0.813, -1.157, -1.273, -0.942, -0.921, -0.89, -0.808, -0.853, -1.044, -0.89, -0.875, -1.036, 4
-1.192, -0.946, -1.07, -0.845, -0.817, -0.743, -0.937, -0.856, -0.833, -1.117, -1.192, -0.838, -0.991, -0.825, -0.819, -0.889, -1.001, -0.894, -0.897, -1.108, -1.192, -0.886, -1.132, -0.801, -0.81, -0.733, -0.901, -0.821, -0.808, -1.136, -1.192, -0.894, -0.901, -0.864, -0.792, -0.833, -1.02, -0.873, -0.853, -0.996, 4
-1.335, -1.084, -1.148, -0.988, -0.923, -0.847, -1.087, -0.964, -0.918, -1.14, -1.335, -0.896, -0.928, -0.851, -0.763, -0.832, -1.024, -0.842, -0.817, -0.982, -1.335, -0.966, -1.139, -0.843, -0.78, -0.647, -0.976, -0.836, -0.782, -1.132, -1.335, -1.043, -1.053, -0.99, -0.921, -0.947, -1.137, -0.999, -0.971, -1.119, 4
-1.137, -0.942, -1.046, -0.883, -0.86, -0.838, -0.962, -0.881, -0.879, -1.086, -1.137, -0.783, -0.913, -0.77, -0.749, -0.86, -0.938, -0.812, -0.838, -1.046, -1.137, -0.853, -1.127, -0.757, -0.782, -0.703, -0.84, -0.769, -0.759, -1.076, -1.137, -0.924, -1.031, -0.901, -0.911, -0.974, -1.032, -0.973, -0.993, -1.156, 4
-1.255, -1.014, -1.105, -0.925, -0.874, -0.803, -1.02, -0.912, -0.879, -1.116, -1.255, -0.929, -0.988, -0.895, -0.845, -0.891, -1.05, -0.915, -0.901, -1.064, -1.255, -0.94, -1.143, -0.831, -0.818, -0.732, -0.942, -0.842, -0.81, -1.131, -1.255, -0.939, -0.888, -0.894, -0.789, -0.835, -1.051, -0.878, -0.862, -1.015, 4
-1.239, -1.009, -1.073, -0.941, -0.887, -0.87, -1.026, -0.922, -0.923, -1.146, -1.239, -0.869, -1.01, -0.843, -0.829, -0.898, -1.014, -0.899, -0.903, -1.113, -1.239, -0.884, -1.104, -0.772, -0.747, -0.638, -0.879, -0.774, -0.757, -1.148, -1.239, -0.924, -0.828, -0.878, -0.741, -0.751, -1.024, -0.834, -0.806, -0.948, 4
-1.295, -1.078, -1.132, -0.996, -0.942, -0.896, -1.069, -0.963, -0.941, -1.14, -1.295, -0.989, -1.092, -0.949, -0.927, -0.987, -1.097, -0.986, -0.991, -1.174, -1.295, -0.979, -1.229, -0.882, -0.881, -0.782, -0.995, -0.898, -0.87, -1.204, -1.295, -0.964, -0.945, -0.937, -0.838, -0.89, -1.106, -0.931, -0.908, -1.057, 4
-1.238, -0.897, -0.803, -0.659, -0.555, -0.397, -0.868, -0.681, -0.498, -0.738, -1.238, -0.891, -0.64, -0.813, -0.648, -0.646, -0.974, -0.757, -0.678, -0.718, -1.238, -0.977, -0.991, -0.81, -0.742, -0.595, -0.95, -0.827, -0.711, -0.937, -1.238, -0.915, -0.69, -0.852, -0.666, -0.669, -1.03, -0.794, -0.732, -0.821, 9
-1.018, -0.653, -0.63, -0.436, -0.379, -0.179, -0.627, -0.45, -0.284, -0.553, -1.018, -0.618, -0.358, -0.576, -0.406, -0.456, -0.744, -0.494, -0.438, -0.455, -1.018, -0.714, -0.786, -0.562, -0.523, -0.402, -0.706, -0.583, -0.495, -0.771, -1.018, -0.739, -0.621, -0.718, -0.6, -0.617, -0.902, -0.724, -0.689, -0.79, 9
-0.901, -0.594, -0.555, -0.395, -0.321, -0.119, -0.577, -0.397, -0.244, -0.51, -0.901, -0.6, -0.448, -0.512, -0.376, -0.404, -0.661, -0.462, -0.379, -0.462, -0.901, -0.656, -0.768, -0.432, -0.39, -0.208, -0.553, -0.477, -0.346, -0.634, -0.901, -0.611, -0.421, -0.534, -0.377, -0.375, -0.695, -0.49, -0.441, -0.531, 9
-1.15, -0.718, -0.669, -0.466, -0.343, -0.175, -0.719, -0.495, -0.309, -0.635, -1.15, -0.773, -0.529, -0.669, -0.499, -0.502, -0.818, -0.572, -0.486, -0.517, -1.15, -0.866, -0.967, -0.635, -0.604, -0.402, -0.781, -0.687, -0.521, -0.807, -1.15, -0.808, -0.65, -0.713, -0.547, -0.556, -0.869, -0.643, -0.567, -0.669, 9
-0.789, -0.567, -0.547, -0.352, -0.376, -0.193, -0.505, -0.415, -0.269, -0.489, -0.789, -0.593, -0.458, -0.536, -0.485, -0.517, -0.697, -0.591, -0.554, -0.599, -0.789, -0.618, -0.757, -0.41, -0.439, -0.33, -0.545, -0.531, -0.416, -0.632, -0.789, -0.588, -0.471, -0.555, -0.44, -0.477, -0.737, -0.567, -0.537, -0.643, 9
-0.711, -0.441, -0.332, -0.252, -0.138, -0.02, -0.45, -0.263, -0.15, -0.373, -0.711, -0.455, -0.228, -0.395, -0.24, -0.29, -0.576, -0.363, -0.345, -0.457, -0.711, -0.508, -0.582, -0.379, -0.347, -0.263, -0.502, -0.421, -0.358, -0.586, -0.711, -0.476, -0.336, -0.427, -0.298, -0.3, -0.588, -0.41, -0.377, -0.476, 9
-0.973, -0.71, -0.69, -0.532, -0.47, -0.36, -0.673, -0.537, -0.431, -0.639, -0.973, -0.68, -0.49, -0.621, -0.494, -0.49, -0.783, -0.583, -0.522, -0.559, -0.973, -0.72, -0.818, -0.543, -0.515, -0.35, -0.683, -0.596, -0.472, -0.733, -0.973, -0.692, -0.581, -0.648, -0.534, -0.585, -0.815, -0.642, -0.614, -0.728, 9
-1.112, -0.78, -0.741, -0.546, -0.496, -0.356, -0.724, -0.547, -0.406, -0.642, -1.112, -0.728, -0.42, -0.674, -0.475, -0.507, -0.837, -0.549, -0.504, -0.512, -1.112, -0.813, -0.884, -0.642, -0.573, -0.449, -0.776, -0.652, -0.566, -0.85, -1.112, -0.82, -0.746, -0.777, -0.66, -0.675, -0.951, -0.774, -0.727, -0.854, 9
-0.497, -0.32, -0.288, -0.103, -0.032, 0.152, -0.241, -0.113, 0.041, -0.166, -0.497, -0.339, -0.167, -0.294, -0.166, -0.178, -0.452, -0.272, -0.216, -0.275, -0.497, -0.375, -0.526, -0.223, -0.3, -0.213, -0.354, -0.338, -0.262, -0.417, -0.497, -0.351, -0.263, -0.361, -0.286, -0.362, -0.555, -0.419, -0.422, -0.55, 9
-1.211, -0.806, -0.642, -0.602, -0.419, -0.283, -0.816, -0.535, -0.386, -0.635, -1.211, -0.774, -0.503, -0.654, -0.452, -0.485, -0.818, -0.545, -0.469, -0.539, -1.211, -0.873, -0.897, -0.662, -0.566, -0.399, -0.85, -0.691, -0.544, -0.857, -1.211, -0.871, -0.696, -0.788, -0.632, -0.663, -0.951, -0.744, -0.689, -0.8, 9
-1.203, -0.821, -0.752, -0.595, -0.484, -0.336, -0.802, -0.598, -0.432, -0.679, -1.203, -0.853, -0.713, -0.754, -0.613, -0.611, -0.914, -0.71, -0.614, -0.7, -1.203, -0.912, -0.922, -0.714, -0.628, -0.441, -0.883, -0.738, -0.585, -0.837, -1.203, -0.866, -0.644, -0.764, -0.578, -0.562, -0.919, -0.683, -0.613, -0.712, 9
-1.003, -0.675, -0.806, -0.459, -0.468, -0.308, -0.619, -0.54, -0.402, -0.698, -1.003, -0.704, -0.674, -0.617, -0.575, -0.613, -0.769, -0.66, -0.596, -0.681, -1.003, -0.76, -0.857, -0.576, -0.569, -0.423, -0.72, -0.644, -0.512, -0.76, -1.003, -0.718, -0.605, -0.699, -0.58, -0.629, -0.863, -0.68, -0.665, -0.757, 9
-1.187, -0.825, -0.688, -0.629, -0.467, -0.33, -0.822, -0.595, -0.441, -0.678, -1.187, -0.816, -0.583, -0.747, -0.558, -0.592, -0.926, -0.683, -0.61, -0.693, -1.187, -0.938, -0.97, -0.778, -0.744, -0.58, -0.9, -0.829, -0.703, -0.925, -1.187, -0.911, -0.754, -0.848, -0.692, -0.681, -0.997, -0.805, -0.759, -0.855, 9
-0.989, -0.67, -0.598, -0.511, -0.408, -0.307, -0.665, -0.469, -0.374, -0.554, -0.989, -0.663, -0.544, -0.663, -0.535, -0.584, -0.836, -0.622, -0.579, -0.626, -0.989, -0.715, -0.902, -0.557, -0.56, -0.412, -0.704, -0.625, -0.529, -0.837, -0.989, -0.733, -0.63, -0.7, -0.58, -0.625, -0.862, -0.683, -0.643, -0.736, 9
-1.16, -0.847, -0.775, -0.642, -0.524, -0.336, -0.845, -0.622, -0.425, -0.72, -1.16, -0.822, -0.644, -0.767, -0.602, -0.6, -0.944, -0.71, -0.633, -0.716, -1.16, -0.894, -0.908, -0.765, -0.68, -0.586, -0.899, -0.749, -0.671, -0.886, -1.16, -0.874, -0.679, -0.81, -0.632, -0.626, -0.969, -0.751, -0.69, -0.778, 9
-1.131, -0.796, -0.751, -0.572, -0.524, -0.35, -0.782, -0.606, -0.428, -0.673, -1.131, -0.789, -0.601, -0.712, -0.567, -0.588, -0.868, -0.649, -0.577, -0.629, -1.131, -0.845, -0.919, -0.655, -0.592, -0.452, -0.812, -0.695, -0.578, -0.843, -1.131, -0.816, -0.684, -0.752, -0.624, -0.658, -0.925, -0.734, -0.686, -0.782, 9
-1.12, -0.763, -0.722, -0.561, -0.456, -0.306, -0.777, -0.562, -0.399, -0.658, -1.12, -0.74, -0.522, -0.703, -0.506, -0.572, -0.868, -0.606, -0.541, -0.58, -1.12, -0.81, -0.887, -0.643, -0.577, -0.474, -0.793, -0.672, -0.573, -0.827, -1.12, -0.802, -0.606, -0.736, -0.559, -0.563, -0.902, -0.677, -0.625, -0.709, 9
-1.163, -0.893, -0.891, -0.664, -0.611, -0.416, -0.84, -0.718, -0.532, -0.77, -1.163, -0.87, -0.601, -0.786, -0.592, -0.573, -0.951, -0.697, -0.602, -0.653, -1.163, -0.905, -0.949, -0.729, -0.65, -0.497, -0.881, -0.756, -0.636, -0.896, -1.163, -0.868, -0.735, -0.824, -0.687, -0.704, -0.998, -0.813, -0.766, -0.887, 9
-0.962, -0.688, -0.708, -0.511, -0.444, -0.309, -0.609, -0.481, -0.38, -0.55, -0.962, -0.605, -0.39, -0.56, -0.398, -0.441, -0.74, -0.501, -0.448, -0.514, -0.962, -0.654, -0.701, -0.514, -0.475, -0.369, -0.691, -0.562, -0.469, -0.728, -0.962, -0.647, -0.479, -0.642, -0.481, -0.525, -0.845, -0.618, -0.58, -0.675, 9
-1.293, -0.954, -0.866, -0.729, -0.619, -0.416, -0.954, -0.747, -0.548, -0.807, -1.293, -0.955, -0.623, -0.882, -0.656, -0.621, -1.057, -0.771, -0.674, -0.707, -1.293, -1.02, -1.06, -0.88, -0.812, -0.712, -1.017, -0.898, -0.813, -1.04, -1.293, -0.996, -0.865, -0.917, -0.773, -0.76, -1.077, -0.884, -0.8, -0.909, 9
-0.973, -0.626, -0.659, -0.38, -0.387, -0.272, -0.659, -0.506, -0.344, -0.729, -0.973, -0.638, -0.438, -0.616, -0.471, -0.582, -0.791, -0.577, -0.545, -0.612, -0.973, -0.699, -0.814, -0.525, -0.502, -0.332, -0.671, -0.569, -0.441, -0.728, -0.973, -0.696, -0.616, -0.666, -0.554, -0.607, -0.852, -0.673, -0.647, -0.737, 9
-0.944, -0.718, -0.786, -0.518, -0.489, -0.331, -0.692, -0.61, -0.461, -0.744, -0.944, -0.681, -0.612, -0.629, -0.542, -0.598, -0.81, -0.668, -0.627, -0.731, -0.944, -0.709, -0.794, -0.561, -0.517, -0.387, -0.727, -0.635, -0.533, -0.814, -0.944, -0.704, -0.587, -0.69, -0.565, -0.612, -0.881, -0.697, -0.658, -0.775, 9
-0.951, -0.611, -0.748, -0.358, -0.384, -0.167, -0.59, -0.501, -0.321, -0.7, -0.951, -0.635, -0.549, -0.603, -0.51, -0.567, -0.753, -0.601, -0.532, -0.597, -0.951, -0.671, -0.85, -0.506, -0.503, -0.375, -0.632, -0.559, -0.466, -0.747, -0.951, -0.667, -0.59, -0.611, -0.494, -0.53, -0.775, -0.585, -0.544, -0.665, 9
-0.915, -0.607, -0.607, -0.421, -0.368, -0.238, -0.655, -0.519, -0.383, -0.696, -0.915, -0.609, -0.42, -0.588, -0.452, -0.527, -0.792, -0.572, -0.534, -0.603, -0.915, -0.707, -0.865, -0.512, -0.541, -0.398, -0.701, -0.673, -0.532, -0.808, -0.915, -0.692, -0.543, -0.665, -0.532, -0.568, -0.839, -0.652, -0.633, -0.708, 9
-0.946, -0.661, -0.688, -0.462, -0.398, -0.259, -0.709, -0.546, -0.369, -0.681, -0.946, -0.648, -0.507, -0.621, -0.493, -0.582, -0.792, -0.599, -0.566, -0.62, -0.946, -0.698, -0.843, -0.502, -0.52, -0.378, -0.639, -0.611, -0.494, -0.791, -0.946, -0.71, -0.618, -0.65, -0.565, -0.585, -0.812, -0.685, -0.624, -0.716, 9
-0.89, -0.576, -0.506, -0.39, -0.287, -0.126, -0.58, -0.372, -0.226, -0.48, -0.89, -0.553, -0.405, -0.519, -0.396, -0.484, -0.699, -0.504, -0.464, -0.539, -0.89, -0.621, -0.795, -0.428, -0.431, -0.298, -0.599, -0.562, -0.454, -0.747, -0.89, -0.633, -0.504, -0.576, -0.468, -0.49, -0.742, -0.588, -0.552, -0.657, 9
-1.063, -0.688, -0.683, -0.463, -0.389, -0.213, -0.647, -0.472, -0.317, -0.61, -1.063, -0.702, -0.511, -0.621, -0.45, -0.501, -0.774, -0.529, -0.45, -0.52, -1.063, -0.8, -0.831, -0.642, -0.549, -0.404, -0.75, -0.61, -0.511, -0.75, -1.063, -0.752, -0.561, -0.69, -0.508, -0.526, -0.856, -0.619, -0.577, -0.677, 9
-1.3, -0.979, -0.915, -0.757, -0.691, -0.513, -0.963, -0.799, -0.618, -0.874, -1.3, -0.968, -0.633, -0.889, -0.667, -0.631, -1.058, -0.783, -0.697, -0.733, -1.3, -1.035, -1.06, -0.9, -0.825, -0.714, -1.024, -0.899, -0.809, -1.018, -1.3, -1.003, -0.895, -0.941, -0.815, -0.817, -1.111, -0.938, -0.871, -0.984, 9
-1.207, -0.861, -0.695, -0.61, -0.5, -0.373, -0.815, -0.599, -0.483, -0.703, -1.207, -0.853, -0.569, -0.771, -0.558, -0.584, -0.941, -0.668, -0.611, -0.669, -1.207, -0.915, -0.949, -0.718, -0.661, -0.506, -0.907, -0.776, -0.638, -0.877, -1.207, -0.864, -0.693, -0.793, -0.644, -0.652, -0.981, -0.756, -0.682, -0.771, 9
-1.107, -0.709, -0.51, -0.537, -0.347, -0.271, -0.747, -0.461, -0.358, -0.534, -1.107, -0.72, -0.385, -0.669, -0.391, -0.441, -0.836, -0.507, -0.448, -0.491, -1.107, -0.81, -0.84, -0.606, -0.513, -0.332, -0.763, -0.635, -0.491, -0.777, -1.107, -0.786, -0.634, -0.683, -0.534, -0.547, -0.835, -0.637, -0.564, -0.658, 9
-0.924, -0.508, -0.508, -0.265, -0.234, -0.062, -0.491, -0.318, -0.17, -0.443, -0.924, -0.542, -0.403, -0.484, -0.382, -0.436, -0.654, -0.467, -0.41, -0.473, -0.924, -0.691, -0.78, -0.552, -0.525, -0.417, -0.652, -0.563, -0.498, -0.747, -0.924, -0.652, -0.544, -0.638, -0.527, -0.586, -0.823, -0.654, -0.643, -0.765, 9
-1.162, -0.908, -0.818, -0.702, -0.61, -0.445, -0.879, -0.727, -0.564, -0.747, -1.162, -0.906, -0.652, -0.832, -0.641, -0.621, -0.998, -0.753, -0.664, -0.727, -1.162, -0.933, -0.979, -0.774, -0.707, -0.568, -0.92, -0.799, -0.683, -0.905, -1.162, -0.887, -0.74, -0.829, -0.684, -0.708, -1.0, -0.811, -0.759, -0.875, 9
-1.016, -0.693, -0.607, -0.516, -0.405, -0.327, -0.679, -0.49, -0.385, -0.581, -1.016, -0.696, -0.47, -0.63, -0.456, -0.459, -0.794, -0.559, -0.477, -0.538, -1.016, -0.755, -0.809, -0.601, -0.543, -0.4, -0.757, -0.616, -0.491, -0.745, -1.016, -0.739, -0.615, -0.701, -0.573, -0.608, -0.862, -0.674, -0.639, -0.752, 9
-0.961, -0.674, -0.596, -0.496, -0.398, -0.3, -0.672, -0.491, -0.401, -0.636, -0.961, -0.656, -0.425, -0.56, -0.383, -0.336, -0.722, -0.504, -0.418, -0.51, -0.961, -0.742, -0.71, -0.586, -0.475, -0.319, -0.713, -0.568, -0.441, -0.66, -0.961, -0.704, -0.551, -0.626, -0.464, -0.437, -0.781, -0.569, -0.496, -0.604, 9
-0.637, -0.434, -0.486, -0.26, -0.32, -0.246, -0.437, -0.39, -0.296, -0.517, -0.637, -0.421, -0.293, -0.437, -0.348, -0.488, -0.637, -0.465, -0.486, -0.576, -0.637, -0.477, -0.657, -0.305, -0.326, -0.219, -0.433, -0.391, -0.3, -0.579, -0.637, -0.443, -0.282, -0.427, -0.297, -0.361, -0.613, -0.424, -0.414, -0.534, 9
-1.015, -0.635, -0.652, -0.394, -0.327, -0.161, -0.647, -0.475, -0.303, -0.631, -1.015, -0.636, -0.492, -0.56, -0.444, -0.468, -0.747, -0.555, -0.473, -0.562, -1.015, -0.769, -0.83, -0.636, -0.557, -0.429, -0.766, -0.637, -0.557, -0.822, -1.015, -0.718, -0.633, -0.644, -0.552, -0.57, -0.806, -0.653, -0.607, -0.729, 9
-0.977, -0.653, -0.569, -0.501, -0.373, -0.254, -0.651, -0.445, -0.343, -0.531, -0.977, -0.665, -0.535, -0.635, -0.517, -0.549, -0.8, -0.602, -0.548, -0.601, -0.977, -0.734, -0.938, -0.551, -0.584, -0.403, -0.684, -0.638, -0.516, -0.831, -0.977, -0.725, -0.663, -0.69, -0.606, -0.654, -0.846, -0.707, -0.668, -0.762, 9
-1.1, -0.648, -0.512, -0.418, -0.253, -0.119, -0.66, -0.397, -0.216, -0.501, -1.1, -0.654, -0.355, -0.591, -0.348, -0.418, -0.785, -0.453, -0.391, -0.458, -1.1, -0.788, -0.783, -0.633, -0.526, -0.421, -0.818, -0.648, -0.55, -0.827, -1.1, -0.73, -0.493, -0.672, -0.461, -0.508, -0.86, -0.591, -0.549, -0.651, 9
-1.032, -0.622, -0.688, -0.384, -0.366, -0.188, -0.615, -0.46, -0.26, -0.597, -1.032, -0.638, -0.548, -0.606, -0.502, -0.601, -0.77, -0.576, -0.518, -0.599, -1.032, -0.724, -0.841, -0.567, -0.501, -0.384, -0.716, -0.594, -0.514, -0.833, -1.032, -0.691, -0.451, -0.661, -0.475, -0.557, -0.836, -0.598, -0.578, -0.631, 9
-1.181, -0.866, -0.74, -0.67, -0.521, -0.344, -0.824, -0.616, -0.473, -0.681, -1.181, -0.844, -0.534, -0.75, -0.495, -0.468, -0.906, -0.611, -0.516, -0.586, -1.181, -0.933, -0.893, -0.774, -0.667, -0.568, -0.909, -0.763, -0.671, -0.881, -1.181, -0.922, -0.751, -0.864, -0.703, -0.688, -1.029, -0.831, -0.765, -0.872, 9
-1.192, -0.796, -0.677, -0.55, -0.402, -0.225, -0.727, -0.481, -0.321, -0.528, -1.192, -0.776, -0.473, -0.679, -0.463, -0.481, -0.834, -0.539, -0.484, -0.491, -1.192, -0.848, -0.852, -0.641, -0.568, -0.424, -0.81, -0.644, -0.527, -0.767, -1.192, -0.81, -0.598, -0.739, -0.56, -0.585, -0.919, -0.665, -0.612, -0.709, 9
