@relation  page-blocks
@attribute Height integer[1,804]
@attribute Lenght integer[1,553]
@attribute Area integer[7,143993]
@attribute Eccen real[0.0070,537.0]
@attribute P_black real[0.052,1.0]
@attribute P_and real[0.062,1.0]
@attribute Mean_tr real[1.0,4955.0]
@attribute Blackpix integer[1,33017]
@attribute Blackand integer[7,46133]
@attribute Wb_trans integer[1,3212]
@attribute Class{1,2,3,4,5}
@inputs Height,Lenght,Area,Eccen,P_black,P_and,Mean_tr,Blackpix,Blackand,Wb_trans
@outputs Class
@data
7, 16, 112, 2.286, 0.259, 1.0, 2.07, 29, 112, 14, 1
9, 18, 162, 2.0, 0.58, 0.852, 7.83, 94, 138, 12, 1
11, 54, 594, 4.909, 0.273, 0.781, 2.19, 162, 464, 74, 1
6, 25, 150, 4.167, 0.34, 0.887, 1.42, 51, 133, 36, 1
8, 272, 2176, 34.0, 0.359, 0.848, 2.7, 781, 1846, 289, 1
7, 111, 777, 15.857, 0.254, 0.883, 1.5, 197, 686, 131, 1
7, 6, 42, 0.857, 0.286, 0.857, 1.71, 12, 36, 7, 1
9, 16, 144, 1.778, 0.215, 0.764, 1.55, 31, 110, 20, 1
12, 72, 864, 6.0, 0.638, 0.918, 6.12, 551, 793, 90, 1
6, 22, 132, 3.667, 0.197, 1.0, 2.89, 26, 132, 9, 1
6, 14, 84, 2.333, 0.393, 0.905, 1.57, 33, 76, 21, 1
10, 27, 270, 2.7, 0.367, 0.744, 2.02, 99, 201, 49, 1
10, 107, 1070, 10.7, 0.273, 0.738, 1.81, 292, 790, 161, 1
7, 12, 84, 1.714, 0.25, 0.524, 1.75, 21, 44, 12, 1
7, 7, 49, 1.0, 0.388, 0.939, 1.9, 19, 46, 10, 1
12, 40, 480, 3.333, 0.46, 0.592, 7.62, 221, 284, 29, 1
4, 44, 176, 11.0, 0.267, 0.614, 1.81, 47, 108, 26, 1
8, 8, 64, 1.0, 0.469, 0.844, 2.73, 30, 54, 11, 1
7, 28, 196, 4.0, 0.286, 0.781, 1.56, 56, 153, 36, 1
10, 39, 390, 3.9, 0.31, 0.779, 1.95, 121, 304, 62, 1
8, 12, 96, 1.5, 0.427, 0.875, 2.56, 41, 84, 16, 1
8, 274, 2192, 34.25, 0.15, 0.583, 1.35, 329, 1277, 244, 1
8, 10, 80, 1.25, 0.35, 1.0, 2.0, 28, 80, 14, 1
8, 108, 864, 13.5, 0.235, 0.618, 1.41, 203, 534, 144, 1
5, 13, 65, 2.6, 0.262, 0.692, 1.42, 17, 45, 12, 1
9, 83, 747, 9.222, 0.376, 0.687, 2.49, 281, 513, 113, 1
8, 35, 280, 4.375, 0.357, 0.921, 1.64, 100, 258, 61, 1
6, 49, 294, 8.167, 0.32, 0.527, 2.94, 94, 155, 32, 1
9, 91, 819, 10.111, 0.32, 0.773, 2.2, 262, 633, 119, 1
9, 272, 2448, 30.222, 0.269, 0.696, 1.93, 659, 1704, 342, 1
24, 309, 7416, 12.875, 0.921, 0.984, 17.51, 6828, 7295, 390, 1
11, 25, 275, 2.273, 0.327, 0.84, 1.96, 90, 231, 46, 1
9, 20, 180, 2.222, 0.233, 0.5, 1.62, 42, 90, 26, 1
9, 36, 324, 4.0, 0.506, 0.901, 2.83, 164, 292, 58, 1
11, 64, 704, 5.818, 0.25, 0.597, 2.0, 176, 420, 88, 1
6, 25, 150, 4.167, 0.313, 1.0, 1.38, 47, 150, 34, 1
8, 256, 2048, 32.0, 0.124, 0.563, 1.26, 253, 1153, 200, 1
7, 54, 378, 7.714, 0.254, 0.608, 1.39, 96, 230, 69, 1
5, 14, 70, 2.8, 0.557, 0.871, 2.79, 39, 61, 14, 1
10, 60, 600, 6.0, 0.223, 0.607, 1.47, 134, 364, 91, 1
1, 45, 45, 45.0, 0.356, 1.0, 1.07, 16, 45, 15, 1
4, 18, 72, 4.5, 0.333, 0.667, 1.71, 24, 48, 14, 1
7, 20, 140, 2.857, 0.429, 1.0, 1.94, 60, 140, 31, 1
9, 12, 108, 1.333, 0.444, 1.0, 1.78, 48, 108, 27, 1
7, 30, 210, 4.286, 0.271, 0.871, 1.33, 57, 183, 43, 1
7, 7, 49, 1.0, 0.265, 0.612, 3.25, 13, 30, 4, 1
8, 18, 144, 2.25, 0.361, 0.944, 2.17, 52, 136, 24, 1
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, 1
8, 14, 112, 1.75, 0.455, 1.0, 1.96, 51, 112, 26, 1
6, 35, 210, 5.833, 0.533, 0.943, 2.67, 112, 198, 42, 1
8, 157, 1256, 19.625, 0.446, 0.987, 2.55, 560, 1240, 220, 1
7, 27, 189, 3.857, 0.238, 0.741, 2.81, 45, 140, 16, 1
8, 7, 56, 0.875, 0.393, 0.946, 2.0, 22, 53, 11, 1
9, 100, 900, 11.111, 0.247, 0.637, 1.83, 222, 573, 121, 1
9, 22, 198, 2.444, 0.288, 0.818, 2.48, 57, 162, 23, 1
8, 27, 216, 3.375, 0.407, 1.0, 2.05, 88, 216, 43, 1
4, 253, 1012, 63.25, 0.129, 0.66, 1.41, 131, 668, 93, 1
5, 97, 485, 19.4, 0.334, 0.831, 1.98, 162, 403, 82, 1
11, 50, 550, 4.545, 0.255, 0.56, 1.89, 140, 308, 74, 1
8, 31, 248, 3.875, 0.415, 1.0, 1.87, 103, 248, 55, 1
8, 17, 136, 2.125, 0.228, 0.882, 1.24, 31, 120, 25, 1
8, 41, 328, 5.125, 0.232, 0.527, 1.55, 76, 173, 49, 1
7, 11, 77, 1.571, 0.234, 0.545, 2.57, 18, 42, 7, 1
7, 11, 77, 1.571, 0.403, 0.974, 1.48, 31, 75, 21, 1
9, 118, 1062, 13.111, 0.372, 0.818, 2.41, 395, 869, 164, 1
7, 76, 532, 10.857, 0.301, 0.859, 1.38, 160, 457, 116, 1
13, 400, 5200, 30.769, 0.364, 0.609, 4.52, 1891, 3168, 418, 1
7, 17, 119, 2.429, 0.227, 0.891, 1.5, 27, 106, 18, 1
11, 9, 99, 0.818, 0.343, 0.626, 3.4, 34, 62, 10, 1
9, 42, 378, 4.667, 0.384, 0.817, 2.38, 145, 309, 61, 1
8, 95, 760, 11.875, 0.303, 0.937, 1.77, 230, 712, 130, 1
6, 103, 618, 17.167, 0.248, 0.909, 1.23, 153, 562, 124, 1
7, 9, 63, 1.286, 0.349, 0.746, 1.69, 22, 47, 13, 1
15, 136, 2040, 9.067, 0.24, 0.748, 2.81, 489, 1526, 174, 1
34, 114, 3876, 3.353, 0.105, 0.301, 2.59, 406, 1166, 157, 1
6, 7, 42, 1.167, 0.333, 0.952, 1.4, 14, 40, 10, 1
9, 38, 342, 4.222, 0.377, 0.731, 2.74, 129, 250, 47, 1
10, 67, 670, 6.7, 0.321, 0.81, 2.29, 215, 543, 94, 1
8, 12, 96, 1.5, 0.479, 0.938, 2.3, 46, 90, 20, 1
8, 109, 872, 13.625, 0.447, 0.959, 2.47, 390, 836, 158, 1
9, 222, 1998, 24.667, 0.202, 0.711, 1.52, 403, 1421, 266, 1
10, 20, 200, 2.0, 0.385, 0.87, 2.14, 77, 174, 36, 1
12, 284, 3408, 23.667, 0.325, 0.725, 2.87, 1109, 2471, 386, 1
9, 86, 774, 9.556, 0.301, 0.647, 2.22, 233, 501, 105, 1
9, 41, 369, 4.556, 0.425, 0.962, 2.71, 157, 355, 58, 1
3, 5, 15, 1.667, 0.533, 0.8, 4.0, 8, 12, 2, 1
7, 2, 14, 0.286, 0.643, 0.929, 2.25, 9, 13, 4, 1
8, 59, 472, 7.375, 0.186, 0.672, 1.49, 88, 317, 59, 1
8, 19, 152, 2.375, 0.368, 0.704, 2.33, 56, 107, 24, 1
10, 118, 1180, 11.8, 0.277, 0.745, 2.02, 327, 879, 162, 1
9, 29, 261, 3.222, 0.414, 0.966, 2.4, 108, 252, 45, 1
10, 272, 2720, 27.2, 0.191, 0.578, 1.49, 520, 1571, 348, 1
5, 3, 15, 0.6, 0.533, 1.0, 2.67, 8, 15, 3, 1
9, 21, 189, 2.333, 0.429, 0.772, 3.0, 81, 146, 27, 1
6, 26, 156, 4.333, 0.519, 0.955, 2.25, 81, 149, 36, 1
12, 69, 828, 5.75, 0.332, 0.626, 2.81, 275, 518, 98, 1
5, 15, 75, 3.0, 0.4, 0.947, 1.67, 30, 71, 18, 1
7, 13, 91, 1.857, 0.33, 0.835, 1.43, 30, 76, 21, 1
9, 36, 324, 4.0, 0.565, 0.944, 3.16, 183, 306, 58, 1
9, 535, 4815, 59.444, 0.184, 0.676, 1.49, 887, 3257, 596, 1
10, 240, 2400, 24.0, 0.383, 0.821, 2.75, 919, 1971, 334, 1
9, 16, 144, 1.778, 0.556, 0.958, 6.67, 80, 138, 12, 1
10, 25, 250, 2.5, 0.392, 0.808, 2.51, 98, 202, 39, 1
7, 36, 252, 5.143, 0.262, 0.671, 1.27, 66, 169, 52, 1
25, 178, 4450, 7.12, 0.475, 0.873, 7.95, 2115, 3885, 266, 1
9, 80, 720, 8.889, 0.231, 0.694, 1.54, 166, 500, 108, 1
12, 118, 1416, 9.833, 0.35, 0.778, 2.98, 495, 1102, 166, 1
7, 13, 91, 1.857, 0.209, 0.846, 2.71, 19, 77, 7, 1
5, 5, 25, 1.0, 0.36, 1.0, 1.29, 9, 25, 7, 1
10, 25, 250, 2.5, 0.332, 0.772, 1.89, 83, 193, 44, 1
9, 144, 1296, 16.0, 0.123, 0.612, 1.33, 160, 793, 120, 1
12, 12, 144, 1.0, 0.306, 0.979, 1.69, 44, 141, 26, 1
7, 38, 266, 5.429, 0.338, 0.729, 1.55, 90, 194, 58, 1
11, 86, 946, 7.818, 0.413, 0.853, 3.1, 391, 807, 126, 1
5, 13, 65, 2.6, 0.154, 0.662, 10.0, 10, 43, 1, 1
7, 11, 77, 1.571, 0.351, 0.87, 1.5, 27, 67, 18, 1
7, 51, 357, 7.286, 0.325, 0.871, 1.66, 116, 311, 70, 1
5, 27, 135, 5.4, 0.296, 0.496, 3.08, 40, 67, 13, 1
7, 11, 77, 1.571, 0.299, 1.0, 1.77, 23, 77, 13, 1
8, 26, 208, 3.25, 0.389, 1.0, 2.31, 81, 208, 35, 1
8, 71, 568, 8.875, 0.289, 0.574, 1.64, 164, 326, 100, 1
12, 72, 864, 6.0, 0.228, 0.78, 1.79, 197, 674, 110, 1
5, 46, 230, 9.2, 0.278, 0.835, 2.21, 64, 192, 29, 1
10, 27, 270, 2.7, 0.367, 0.83, 1.87, 99, 224, 53, 1
10, 9, 90, 0.9, 0.644, 0.689, 58.0, 58, 62, 1, 1
10, 26, 260, 2.6, 0.312, 0.577, 2.03, 81, 150, 40, 1
10, 48, 480, 4.8, 0.579, 0.706, 6.04, 278, 339, 46, 1
8, 11, 88, 1.375, 0.25, 0.83, 1.29, 22, 73, 17, 1
8, 129, 1032, 16.125, 0.232, 0.823, 1.46, 239, 849, 164, 1
13, 152, 1976, 11.692, 0.312, 0.714, 2.8, 617, 1410, 220, 1
7, 112, 784, 16.0, 0.168, 0.667, 1.25, 132, 523, 106, 1
3, 104, 312, 34.667, 0.606, 0.683, 9.95, 189, 213, 19, 1
9, 26, 234, 2.889, 0.342, 0.821, 2.35, 80, 192, 34, 1
10, 53, 530, 5.3, 0.294, 0.819, 1.79, 156, 434, 87, 1
5, 32, 160, 6.4, 0.431, 0.988, 1.47, 69, 158, 47, 1
6, 13, 78, 2.167, 0.256, 0.974, 1.54, 20, 76, 13, 1
9, 194, 1746, 21.556, 0.191, 0.691, 1.4, 333, 1207, 238, 1
9, 38, 342, 4.222, 0.211, 0.561, 2.25, 72, 192, 32, 1
6, 20, 120, 3.333, 0.317, 0.983, 1.52, 38, 118, 25, 1
3, 7, 21, 2.333, 0.619, 0.619, 13.0, 13, 13, 1, 1
9, 534, 4806, 59.333, 0.131, 0.516, 1.31, 629, 2482, 479, 1
10, 7, 70, 0.7, 0.357, 0.757, 2.78, 25, 53, 9, 1
9, 81, 729, 9.0, 0.337, 0.918, 1.97, 246, 669, 125, 1
10, 234, 2340, 23.4, 0.188, 0.614, 1.38, 441, 1437, 319, 1
9, 90, 810, 10.0, 0.26, 0.786, 2.18, 211, 637, 97, 1
7, 163, 1141, 23.286, 0.212, 0.831, 1.31, 242, 948, 185, 1
7, 18, 126, 2.571, 0.119, 0.452, 2.14, 15, 57, 7, 1
5, 20, 100, 4.0, 0.54, 0.95, 2.35, 54, 95, 23, 1
10, 251, 2510, 25.1, 0.281, 0.708, 1.77, 705, 1776, 398, 1
12, 103, 1236, 8.583, 0.353, 0.724, 2.55, 436, 895, 171, 1
10, 34, 340, 3.4, 0.426, 0.656, 3.02, 145, 223, 48, 1
11, 9, 99, 0.818, 0.515, 0.768, 8.5, 51, 76, 6, 1
8, 53, 424, 6.625, 0.347, 0.767, 1.93, 147, 325, 76, 1
13, 369, 4797, 28.385, 0.397, 0.662, 4.79, 1906, 3176, 398, 1
8, 4, 32, 0.5, 0.469, 0.719, 3.75, 15, 23, 4, 1
7, 55, 385, 7.857, 0.374, 0.821, 2.09, 144, 316, 69, 1
6, 7, 42, 1.167, 0.524, 1.0, 2.0, 22, 42, 11, 1
8, 57, 456, 7.125, 0.434, 0.958, 2.91, 198, 437, 68, 1
9, 9, 81, 1.0, 0.519, 0.531, 42.0, 42, 43, 1, 1
10, 31, 310, 3.1, 0.645, 0.774, 6.67, 200, 240, 30, 1
17, 171, 2907, 10.059, 0.208, 0.422, 2.42, 606, 1226, 250, 1
7, 59, 413, 8.429, 0.228, 0.659, 1.24, 94, 272, 76, 1
7, 20, 140, 2.857, 0.464, 0.986, 2.32, 65, 138, 28, 1
25, 186, 4650, 7.44, 0.478, 0.953, 7.16, 2221, 4433, 310, 1
16, 391, 6256, 24.438, 0.401, 0.674, 5.26, 2508, 4219, 477, 1
8, 46, 368, 5.75, 0.348, 0.918, 1.97, 128, 338, 65, 1
5, 5, 25, 1.0, 0.72, 0.72, 18.0, 18, 18, 1, 1
1, 249, 249, 249.0, 0.173, 1.0, 1.02, 43, 249, 42, 1
9, 283, 2547, 31.444, 0.186, 0.727, 1.22, 474, 1852, 389, 1
8, 21, 168, 2.625, 0.363, 0.774, 1.69, 61, 130, 36, 1
8, 54, 432, 6.75, 0.537, 0.951, 3.36, 232, 411, 69, 1
9, 33, 297, 3.667, 0.377, 0.842, 2.24, 112, 250, 50, 1
8, 5, 40, 0.625, 0.375, 0.95, 2.14, 15, 38, 7, 1
7, 11, 77, 1.571, 0.299, 0.987, 1.35, 23, 76, 17, 1
14, 185, 2590, 13.214, 0.254, 0.651, 2.27, 657, 1687, 289, 1
8, 43, 344, 5.375, 0.494, 0.953, 3.4, 170, 328, 50, 1
8, 510, 4080, 63.75, 0.144, 0.531, 1.32, 586, 2166, 444, 1
10, 144, 1440, 14.4, 0.256, 0.625, 1.8, 368, 900, 205, 1
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, 1
38, 69, 2622, 1.816, 0.476, 0.839, 4.27, 1247, 2201, 292, 1
6, 11, 66, 1.833, 0.318, 0.712, 1.31, 21, 47, 16, 1
14, 370, 5180, 26.429, 0.175, 0.648, 1.64, 907, 3357, 554, 1
7, 8, 56, 1.143, 0.357, 0.893, 2.22, 20, 50, 9, 1
9, 92, 828, 10.222, 0.287, 0.694, 1.93, 238, 575, 123, 1
13, 38, 494, 2.923, 0.285, 0.907, 3.62, 141, 448, 39, 1
7, 16, 112, 2.286, 0.438, 0.857, 2.04, 49, 96, 24, 1
8, 35, 280, 4.375, 0.321, 0.775, 1.76, 90, 217, 51, 1
6, 19, 114, 3.167, 0.254, 0.956, 1.16, 29, 109, 25, 1
7, 18, 126, 2.571, 0.357, 1.0, 1.55, 45, 126, 29, 1
8, 26, 208, 3.25, 0.423, 0.851, 2.44, 88, 177, 36, 1
10, 19, 190, 1.9, 0.311, 1.0, 1.69, 59, 190, 35, 1
5, 14, 70, 2.8, 0.443, 0.743, 2.21, 31, 52, 14, 1
6, 12, 72, 2.0, 0.319, 1.0, 1.53, 23, 72, 15, 1
6, 17, 102, 2.833, 0.245, 0.804, 1.39, 25, 82, 18, 1
10, 100, 1000, 10.0, 0.267, 0.724, 1.82, 267, 724, 147, 1
9, 9, 81, 1.0, 0.358, 0.728, 2.23, 29, 59, 13, 1
16, 12, 192, 0.75, 0.526, 0.833, 7.21, 101, 160, 14, 1
11, 147, 1617, 13.364, 0.257, 0.761, 1.58, 416, 1230, 264, 1
14, 11, 154, 0.786, 0.526, 0.708, 8.1, 81, 109, 10, 1
6, 13, 78, 2.167, 0.346, 0.846, 2.7, 27, 66, 10, 1
6, 28, 168, 4.667, 0.405, 0.804, 1.84, 68, 135, 37, 1
8, 74, 592, 9.25, 0.412, 0.845, 2.14, 244, 500, 114, 1
8, 121, 968, 15.125, 0.431, 0.98, 3.11, 417, 949, 134, 1
9, 510, 4590, 56.667, 0.161, 0.595, 1.31, 740, 2732, 566, 1
9, 63, 567, 7.0, 0.289, 0.778, 1.98, 164, 441, 83, 1
13, 57, 741, 4.385, 0.745, 1.0, 11.5, 552, 741, 48, 1
5, 35, 175, 7.0, 0.2, 0.829, 4.38, 35, 145, 8, 1
7, 86, 602, 12.286, 0.294, 0.701, 1.69, 177, 422, 105, 1
7, 37, 259, 5.286, 0.282, 0.772, 1.35, 73, 200, 54, 1
9, 17, 153, 1.889, 0.229, 0.582, 1.67, 35, 89, 21, 1
8, 71, 568, 8.875, 0.329, 0.776, 1.83, 187, 441, 102, 1
11, 207, 2277, 18.818, 0.268, 0.723, 1.84, 610, 1647, 332, 1
10, 29, 290, 2.9, 0.303, 0.731, 2.1, 88, 212, 42, 1
9, 310, 2790, 34.444, 0.17, 0.792, 1.27, 475, 2211, 375, 1
10, 90, 900, 9.0, 0.501, 0.868, 3.92, 451, 781, 115, 1
13, 498, 6474, 38.308, 0.281, 0.688, 2.28, 1820, 4453, 799, 1
7, 46, 322, 6.571, 0.354, 1.0, 1.46, 114, 322, 78, 1
9, 12, 108, 1.333, 0.426, 1.0, 1.59, 46, 108, 29, 1
8, 82, 656, 10.25, 0.398, 0.951, 2.51, 261, 624, 104, 1
9, 7, 63, 0.778, 0.365, 0.937, 1.77, 23, 59, 13, 1
9, 111, 999, 12.333, 0.188, 0.769, 1.49, 188, 768, 126, 1
10, 16, 160, 1.6, 0.3, 1.0, 1.85, 48, 160, 26, 1
10, 31, 310, 3.1, 0.316, 0.752, 1.66, 98, 233, 59, 1
11, 146, 1606, 13.273, 0.238, 0.58, 1.83, 383, 932, 209, 1
9, 100, 900, 11.111, 0.463, 0.908, 2.92, 417, 817, 143, 1
8, 27, 216, 3.375, 0.236, 0.685, 1.31, 51, 148, 39, 1
8, 216, 1728, 27.0, 0.408, 0.747, 3.18, 705, 1290, 222, 1
8, 12, 96, 1.5, 0.385, 0.948, 1.48, 37, 91, 25, 1
5, 7, 35, 1.4, 0.543, 1.0, 2.11, 19, 35, 9, 1
10, 262, 2620, 26.2, 0.281, 0.691, 1.89, 736, 1811, 390, 1
5, 30, 150, 6.0, 0.587, 0.96, 2.44, 88, 144, 36, 1
6, 7, 42, 1.167, 0.262, 0.786, 1.38, 11, 33, 8, 1
5, 6, 30, 1.2, 0.433, 0.967, 1.63, 13, 29, 8, 1
9, 22, 198, 2.444, 0.268, 0.596, 3.31, 53, 118, 16, 1
9, 26, 234, 2.889, 0.175, 0.517, 1.37, 41, 121, 30, 1
11, 100, 1100, 9.091, 0.456, 0.882, 3.04, 502, 970, 165, 1
7, 19, 133, 2.714, 0.203, 0.406, 2.25, 27, 54, 12, 1
7, 14, 98, 2.0, 0.327, 1.0, 1.6, 32, 98, 20, 1
9, 151, 1359, 16.778, 0.185, 0.566, 1.39, 251, 769, 181, 1
9, 151, 1359, 16.778, 0.257, 0.941, 1.48, 349, 1279, 236, 1
8, 16, 128, 2.0, 0.516, 1.0, 2.54, 66, 128, 26, 1
16, 112, 1792, 7.0, 0.305, 0.879, 2.72, 546, 1576, 201, 1
9, 23, 207, 2.556, 0.304, 1.0, 1.62, 63, 207, 39, 1
7, 75, 525, 10.714, 0.156, 0.758, 1.28, 82, 398, 64, 1
11, 21, 231, 1.909, 0.468, 0.719, 7.2, 108, 166, 15, 1
8, 398, 3184, 49.75, 0.279, 0.664, 1.7, 887, 2113, 521, 1
8, 84, 672, 10.5, 0.269, 0.966, 1.79, 181, 649, 101, 1
6, 20, 120, 3.333, 0.258, 0.975, 1.29, 31, 117, 24, 1
11, 118, 1298, 10.727, 0.408, 0.616, 6.63, 530, 800, 80, 1
9, 91, 819, 10.111, 0.321, 0.908, 1.95, 263, 744, 135, 1
8, 38, 304, 4.75, 0.349, 0.757, 1.93, 106, 230, 55, 1
7, 122, 854, 17.429, 0.281, 0.626, 1.73, 240, 535, 139, 1
7, 56, 392, 8.0, 0.143, 0.401, 1.56, 56, 157, 36, 1
7, 42, 294, 6.0, 0.143, 0.714, 1.27, 42, 210, 33, 1
3, 9, 27, 3.0, 0.296, 1.0, 1.33, 8, 27, 6, 1
16, 212, 3392, 13.25, 0.376, 0.693, 5.75, 1276, 2349, 222, 1
6, 26, 156, 4.333, 0.288, 0.679, 1.41, 45, 106, 32, 1
9, 185, 1665, 20.556, 0.417, 0.786, 3.13, 694, 1309, 222, 1
23, 271, 6233, 11.783, 0.126, 0.359, 1.87, 786, 2239, 420, 1
8, 7, 56, 0.875, 0.411, 1.0, 1.92, 23, 56, 12, 1
8, 3, 24, 0.375, 0.5, 0.667, 3.0, 12, 16, 4, 1
9, 284, 2556, 31.556, 0.137, 0.456, 1.41, 350, 1165, 249, 1
13, 80, 1040, 6.154, 0.434, 0.536, 5.57, 451, 557, 81, 1
11, 12, 132, 1.091, 0.5, 0.841, 4.13, 66, 111, 16, 1
6, 31, 186, 5.167, 0.5, 1.0, 1.94, 93, 186, 48, 1
9, 84, 756, 9.333, 0.222, 0.937, 1.81, 168, 708, 93, 1
8, 209, 1672, 26.125, 0.173, 0.828, 1.27, 290, 1384, 228, 1
9, 12, 108, 1.333, 0.491, 0.889, 2.41, 53, 96, 22, 1
7, 35, 245, 5.0, 0.188, 0.849, 1.21, 46, 208, 38, 1
9, 80, 720, 8.889, 0.333, 0.914, 2.09, 240, 658, 115, 1
10, 80, 800, 8.0, 0.553, 0.719, 5.08, 442, 575, 87, 1
9, 41, 369, 4.556, 0.201, 0.653, 1.3, 74, 241, 57, 1
8, 6, 48, 0.75, 0.5, 0.854, 3.0, 24, 41, 8, 1
10, 10, 100, 1.0, 0.35, 0.89, 1.94, 35, 89, 18, 1
5, 5, 25, 1.0, 0.36, 0.56, 3.0, 9, 14, 3, 1
77, 257, 19789, 3.338, 0.465, 0.49, 72.47, 9204, 9689, 127, 1
17, 203, 3451, 11.941, 0.925, 0.999, 14.19, 3192, 3448, 225, 1
13, 45, 585, 3.462, 0.429, 0.566, 6.61, 251, 331, 38, 1
1, 40, 40, 40.0, 0.9, 1.0, 12.0, 36, 40, 3, 1
11, 56, 616, 5.091, 0.386, 0.7, 3.09, 238, 431, 77, 1
9, 24, 216, 2.667, 0.537, 1.0, 2.9, 116, 216, 40, 1
12, 26, 312, 2.167, 0.221, 1.0, 1.6, 69, 312, 43, 1
5, 29, 145, 5.8, 0.4, 0.966, 1.61, 58, 140, 36, 1
11, 8, 88, 0.727, 0.602, 1.0, 4.08, 53, 88, 13, 1
5, 19, 95, 3.8, 0.389, 0.895, 1.32, 37, 85, 28, 1
16, 106, 1696, 6.625, 0.192, 0.593, 1.49, 325, 1005, 218, 1
6, 184, 1104, 30.667, 0.272, 0.697, 1.54, 300, 770, 195, 1
11, 20, 220, 1.818, 0.564, 0.918, 8.86, 124, 202, 14, 1
9, 57, 513, 6.333, 0.285, 0.91, 1.39, 146, 467, 105, 1
9, 9, 81, 1.0, 0.272, 0.753, 1.38, 22, 61, 16, 1
8, 24, 192, 3.0, 0.297, 0.865, 1.84, 57, 166, 31, 1
7, 32, 224, 4.571, 0.232, 0.804, 1.3, 52, 180, 40, 1
7, 97, 679, 13.857, 0.211, 0.791, 1.51, 143, 537, 95, 1
5, 95, 475, 19.0, 0.255, 0.787, 1.73, 121, 374, 70, 1
8, 22, 176, 2.75, 0.392, 0.915, 2.56, 69, 161, 27, 1
8, 50, 400, 6.25, 0.428, 0.74, 2.31, 171, 296, 74, 1
8, 14, 112, 1.75, 0.339, 0.884, 1.73, 38, 99, 22, 1
11, 8, 88, 0.727, 0.261, 1.0, 2.09, 23, 88, 11, 1
3, 27, 81, 9.0, 0.481, 0.926, 1.77, 39, 75, 22, 1
5, 43, 215, 8.6, 0.372, 0.888, 1.45, 80, 191, 55, 1
5, 28, 140, 5.6, 0.321, 0.95, 1.45, 45, 133, 31, 1
9, 213, 1917, 23.667, 0.203, 0.784, 1.41, 390, 1503, 276, 1
10, 18, 180, 1.8, 0.294, 0.883, 1.96, 53, 159, 27, 1
7, 33, 231, 4.714, 0.143, 0.844, 2.36, 33, 195, 14, 1
6, 59, 354, 9.833, 0.237, 0.881, 1.38, 84, 312, 61, 1
5, 31, 155, 6.2, 0.239, 0.974, 2.06, 37, 151, 18, 1
8, 13, 104, 1.625, 0.452, 0.971, 1.96, 47, 101, 24, 1
7, 205, 1435, 29.286, 0.109, 0.573, 1.26, 156, 822, 124, 1
5, 92, 460, 18.4, 0.287, 0.604, 1.38, 132, 278, 96, 1
7, 24, 168, 3.429, 0.232, 0.851, 1.22, 39, 143, 32, 1
6, 4, 24, 0.667, 0.417, 0.583, 5.0, 10, 14, 2, 1
8, 12, 96, 1.5, 0.469, 0.948, 2.14, 45, 91, 21, 1
19, 455, 8645, 23.947, 0.081, 0.095, 33.48, 703, 821, 21, 1
2, 18, 36, 9.0, 0.722, 0.722, 26.0, 26, 26, 1, 2
1, 104, 104, 104.0, 0.971, 1.0, 50.5, 101, 104, 2, 2
1, 255, 255, 255.0, 0.686, 1.0, 4.86, 175, 255, 36, 2
1, 145, 145, 145.0, 0.972, 1.0, 35.25, 141, 145, 4, 2
1, 17, 17, 17.0, 0.824, 1.0, 4.67, 14, 17, 3, 2
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, 2
3, 537, 1611, 179.0, 0.353, 0.364, 71.13, 569, 587, 8, 2
2, 538, 1076, 269.0, 0.518, 0.596, 29.32, 557, 641, 19, 2
3, 500, 1500, 166.67, 0.373, 0.421, 19.28, 559, 632, 29, 2
1, 46, 46, 46.0, 0.783, 1.0, 12.0, 36, 46, 3, 2
2, 537, 1074, 268.5, 0.507, 0.528, 181.33, 544, 567, 3, 2
2, 415, 830, 207.5, 0.505, 0.578, 16.76, 419, 480, 25, 2
18, 342, 6156, 19.0, 0.847, 0.897, 43.48, 5217, 5522, 120, 2
2, 20, 40, 10.0, 0.675, 0.675, 27.0, 27, 27, 1, 2
1, 46, 46, 46.0, 0.239, 1.0, 1.38, 11, 46, 8, 2
1, 44, 44, 44.0, 0.25, 1.0, 2.2, 11, 44, 5, 2
1, 184, 184, 184.0, 0.967, 1.0, 44.5, 178, 184, 4, 2
1, 10, 10, 10.0, 0.8, 1.0, 4.0, 8, 10, 2, 2
1, 69, 69, 69.0, 0.667, 1.0, 4.18, 46, 69, 11, 2
1, 52, 52, 52.0, 0.538, 1.0, 14.0, 28, 52, 2, 2
1, 23, 23, 23.0, 0.348, 1.0, 1.6, 8, 23, 5, 2
1, 77, 77, 77.0, 0.403, 1.0, 5.17, 31, 77, 6, 2
1, 19, 19, 19.0, 0.684, 1.0, 4.33, 13, 19, 3, 2
1, 29, 29, 29.0, 0.931, 1.0, 13.5, 27, 29, 2, 2
12, 278, 3336, 23.167, 0.11, 0.144, 15.91, 366, 479, 23, 2
1, 15, 15, 15.0, 0.733, 1.0, 3.67, 11, 15, 3, 2
