@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.115, -0.537, -0.402, -0.436, -0.327, -0.311, -0.532, -0.337, -0.296, -0.379, -1.115, -0.366, -0.142, -0.612, -0.293, -0.552, -0.518, -0.249, -0.21, -0.152, -1.115, -0.55, -1.262, -0.394, -0.517, -0.232, -0.491, -0.598, -0.487, -1.135, -1.115, -0.512, -0.68, -0.573, -0.548, -0.714, -0.761, -0.604, -0.534, -0.717, 7
-1.256, -0.473, -0.134, -0.315, -0.216, -0.236, -0.459, -0.222, -0.194, -0.145, -1.256, -0.332, -0.025, -0.61, -0.268, -0.529, -0.38, -0.182, -0.16, 0.033, -1.256, -0.626, -1.152, -0.415, -0.462, -0.205, -0.564, -0.616, -0.478, -1.079, -1.256, -0.588, -0.642, -0.56, -0.513, -0.69, -0.712, -0.574, -0.464, -0.592, 7
-1.233, -0.462, -0.138, -0.304, -0.209, -0.21, -0.446, -0.232, -0.171, -0.137, -1.233, -0.337, -0.014, -0.606, -0.278, -0.509, -0.384, -0.193, -0.17, 0.053, -1.233, -0.604, -1.164, -0.384, -0.485, -0.227, -0.536, -0.643, -0.495, -1.098, -1.233, -0.586, -0.639, -0.564, -0.501, -0.695, -0.709, -0.554, -0.47, -0.593, 7
-1.215, -0.476, -0.193, -0.339, -0.236, -0.272, -0.495, -0.284, -0.249, -0.196, -1.215, -0.32, -0.058, -0.591, -0.249, -0.543, -0.424, -0.2, -0.16, -0.041, -1.215, -0.582, -1.199, -0.402, -0.509, -0.224, -0.528, -0.614, -0.477, -1.098, -1.215, -0.54, -0.624, -0.523, -0.48, -0.65, -0.688, -0.55, -0.441, -0.6, 7
-1.198, -0.452, -0.19, -0.327, -0.237, -0.263, -0.47, -0.281, -0.249, -0.216, -1.198, -0.355, -0.043, -0.612, -0.267, -0.519, -0.446, -0.209, -0.189, -0.0070, -1.198, -0.593, -1.157, -0.386, -0.474, -0.242, -0.498, -0.596, -0.494, -1.096, -1.198, -0.587, -0.705, -0.57, -0.551, -0.7, -0.733, -0.609, -0.52, -0.683, 7
-1.175, -0.513, -0.339, -0.407, -0.317, -0.319, -0.528, -0.347, -0.294, -0.336, -1.175, -0.34, -0.137, -0.585, -0.286, -0.599, -0.459, -0.228, -0.208, -0.124, -1.175, -0.54, -1.203, -0.384, -0.461, -0.194, -0.518, -0.597, -0.499, -1.177, -1.175, -0.541, -0.77, -0.574, -0.584, -0.765, -0.731, -0.626, -0.575, -0.722, 7
-1.209, -0.502, -0.282, -0.375, -0.273, -0.271, -0.478, -0.324, -0.252, -0.31, -1.209, -0.327, -0.0050, -0.598, -0.246, -0.526, -0.408, -0.192, -0.143, -0.02, -1.209, -0.551, -1.194, -0.388, -0.488, -0.218, -0.524, -0.604, -0.478, -1.114, -1.209, -0.517, -0.663, -0.546, -0.529, -0.681, -0.738, -0.586, -0.498, -0.678, 7
-1.198, -0.502, -0.154, -0.388, -0.24, -0.189, -0.546, -0.244, -0.207, -0.162, -1.198, -0.367, -0.033, -0.609, -0.23, -0.541, -0.473, -0.197, -0.182, -0.012, -1.198, -0.559, -1.144, -0.394, -0.469, -0.221, -0.528, -0.607, -0.479, -1.135, -1.198, -0.607, -0.689, -0.581, -0.545, -0.72, -0.723, -0.603, -0.529, -0.679, 7
-1.146, -0.412, -0.27, -0.301, -0.261, -0.326, -0.398, -0.298, -0.232, -0.272, -1.146, -0.298, 0.0080, -0.613, -0.256, -0.519, -0.372, -0.185, -0.165, 0.0080, -1.146, -0.635, -1.254, -0.392, -0.519, -0.205, -0.504, -0.645, -0.48, -1.091, -1.146, -0.525, -0.655, -0.536, -0.519, -0.683, -0.714, -0.585, -0.492, -0.66, 7
-1.116, -0.429, -0.455, -0.369, -0.331, -0.327, -0.527, -0.369, -0.294, -0.426, -1.116, -0.333, -0.119, -0.578, -0.29, -0.566, -0.466, -0.232, -0.2, -0.114, -1.116, -0.572, -1.24, -0.376, -0.51, -0.235, -0.495, -0.627, -0.519, -1.164, -1.116, -0.514, -0.755, -0.548, -0.59, -0.759, -0.706, -0.635, -0.567, -0.731, 7
-1.139, -0.433, -0.524, -0.304, -0.335, -0.327, -0.395, -0.372, -0.289, -0.515, -1.139, -0.247, -0.078, -0.529, -0.258, -0.608, -0.376, -0.188, -0.166, -0.067, -1.139, -0.474, -1.071, -0.308, -0.398, -0.169, -0.537, -0.581, -0.467, -1.202, -1.139, -0.543, -0.816, -0.574, -0.632, -0.778, -0.763, -0.672, -0.636, -0.821, 7
-1.236, -0.448, -0.353, -0.326, -0.269, -0.326, -0.449, -0.289, -0.261, -0.319, -1.236, -0.316, -0.123, -0.565, -0.262, -0.601, -0.399, -0.205, -0.187, -0.071, -1.236, -0.613, -1.188, -0.403, -0.497, -0.236, -0.572, -0.668, -0.528, -1.18, -1.236, -0.605, -0.808, -0.6, -0.618, -0.772, -0.747, -0.659, -0.584, -0.744, 7
-1.049, -0.482, -0.39, -0.422, -0.362, -0.39, -0.511, -0.339, -0.332, -0.374, -1.049, -0.357, -0.113, -0.629, -0.28, -0.579, -0.518, -0.256, -0.222, -0.166, -1.049, -0.5, -1.305, -0.341, -0.498, -0.183, -0.439, -0.579, -0.45, -1.155, -1.049, -0.466, -0.757, -0.536, -0.582, -0.758, -0.716, -0.627, -0.566, -0.759, 7
-1.201, -0.585, -0.286, -0.493, -0.334, -0.234, -0.68, -0.384, -0.308, -0.242, -1.201, -0.383, -0.249, -0.595, -0.333, -0.641, -0.544, -0.286, -0.264, -0.166, -1.201, -0.533, -1.145, -0.41, -0.491, -0.291, -0.562, -0.624, -0.537, -1.179, -1.201, -0.641, -0.797, -0.638, -0.615, -0.774, -0.761, -0.659, -0.593, -0.724, 7
-1.25, -0.452, -0.357, -0.341, -0.277, -0.337, -0.47, -0.305, -0.269, -0.327, -1.25, -0.327, -0.137, -0.575, -0.275, -0.608, -0.416, -0.215, -0.196, -0.084, -1.25, -0.629, -1.193, -0.408, -0.498, -0.233, -0.588, -0.681, -0.532, -1.182, -1.25, -0.61, -0.797, -0.605, -0.609, -0.778, -0.752, -0.65, -0.588, -0.742, 7
-1.306, -0.503, -0.237, -0.311, -0.264, -0.24, -0.471, -0.271, -0.208, -0.226, -1.306, -0.329, -0.057, -0.623, -0.274, -0.56, -0.388, -0.193, -0.173, 0.015, -1.306, -0.604, -1.147, -0.411, -0.45, -0.169, -0.574, -0.607, -0.453, -1.101, -1.306, -0.603, -0.687, -0.567, -0.522, -0.699, -0.717, -0.576, -0.475, -0.615, 7
-1.16, -0.525, -0.408, -0.429, -0.353, -0.385, -0.544, -0.383, -0.343, -0.4, -1.16, -0.355, -0.112, -0.621, -0.284, -0.561, -0.47, -0.24, -0.2, -0.092, -1.16, -0.585, -1.28, -0.41, -0.493, -0.195, -0.496, -0.602, -0.497, -1.177, -1.16, -0.535, -0.753, -0.566, -0.566, -0.72, -0.742, -0.623, -0.543, -0.724, 7
-0.908, -0.393, -0.42, -0.342, -0.269, -0.277, -0.464, -0.333, -0.315, -0.362, -0.908, -0.23, -0.201, -0.519, -0.277, -0.667, -0.53, -0.223, -0.24, -0.173, -0.908, -0.387, -1.07, -0.328, -0.449, -0.249, -0.555, -0.621, -0.586, -1.358, -0.908, -0.503, -0.828, -0.523, -0.639, -0.849, -0.66, -0.695, -0.674, -0.85, 7
-1.073, -0.515, -0.398, -0.433, -0.348, -0.346, -0.511, -0.33, -0.329, -0.38, -1.073, -0.36, -0.164, -0.587, -0.327, -0.59, -0.528, -0.3, -0.247, -0.226, -1.073, -0.536, -1.232, -0.379, -0.487, -0.238, -0.458, -0.543, -0.47, -1.091, -1.073, -0.47, -0.647, -0.54, -0.531, -0.682, -0.74, -0.584, -0.521, -0.709, 7
-1.244, -0.416, -0.193, -0.304, -0.231, -0.257, -0.408, -0.213, -0.175, -0.192, -1.244, -0.32, 0.022, -0.571, -0.253, -0.5, -0.403, -0.204, -0.148, 0.0020, -1.244, -0.637, -1.19, -0.428, -0.508, -0.238, -0.595, -0.642, -0.495, -1.09, -1.244, -0.524, -0.557, -0.552, -0.489, -0.625, -0.734, -0.54, -0.448, -0.581, 7
-1.099, -0.454, -0.442, -0.392, -0.337, -0.373, -0.542, -0.37, -0.33, -0.451, -1.099, -0.328, -0.051, -0.601, -0.264, -0.552, -0.478, -0.226, -0.197, -0.107, -1.099, -0.515, -1.228, -0.336, -0.466, -0.17, -0.464, -0.576, -0.442, -1.126, -1.099, -0.512, -0.726, -0.572, -0.569, -0.737, -0.764, -0.632, -0.583, -0.769, 7
-1.199, -0.439, -0.349, -0.331, -0.276, -0.288, -0.437, -0.28, -0.241, -0.368, -1.199, -0.314, -0.0050, -0.566, -0.241, -0.538, -0.405, -0.185, -0.151, -0.048, -1.199, -0.625, -1.235, -0.414, -0.51, -0.239, -0.564, -0.652, -0.523, -1.149, -1.199, -0.537, -0.691, -0.577, -0.565, -0.725, -0.766, -0.615, -0.55, -0.718, 7
-1.142, -0.424, -0.228, -0.339, -0.247, -0.227, -0.509, -0.289, -0.222, -0.277, -1.142, -0.317, 0.063, -0.617, -0.232, -0.477, -0.421, -0.179, -0.138, 0.065, -1.142, -0.534, -1.151, -0.348, -0.467, -0.219, -0.452, -0.57, -0.438, -1.02, -1.142, -0.534, -0.564, -0.532, -0.475, -0.643, -0.694, -0.544, -0.443, -0.585, 7
-1.181, -0.567, -0.404, -0.44, -0.35, -0.359, -0.53, -0.371, -0.328, -0.358, -1.181, -0.353, -0.13, -0.607, -0.301, -0.596, -0.472, -0.256, -0.202, -0.121, -1.181, -0.491, -1.219, -0.326, -0.443, -0.131, -0.489, -0.581, -0.43, -1.173, -1.181, -0.56, -0.854, -0.571, -0.648, -0.796, -0.756, -0.693, -0.642, -0.847, 7
-1.279, -0.457, -0.337, -0.303, -0.263, -0.262, -0.468, -0.292, -0.237, -0.354, -1.279, -0.295, -0.044, -0.606, -0.244, -0.546, -0.359, -0.164, -0.157, 0.039, -1.279, -0.606, -1.113, -0.387, -0.44, -0.19, -0.554, -0.6, -0.46, -1.078, -1.279, -0.625, -0.728, -0.57, -0.543, -0.698, -0.718, -0.597, -0.501, -0.654, 7
-1.21, -0.365, -0.371, -0.247, -0.257, -0.267, -0.378, -0.282, -0.222, -0.365, -1.21, -0.283, -0.0050, -0.566, -0.224, -0.541, -0.356, -0.151, -0.149, 0.03, -1.21, -0.661, -1.147, -0.427, -0.485, -0.254, -0.587, -0.653, -0.542, -1.136, -1.21, -0.614, -0.755, -0.583, -0.587, -0.733, -0.724, -0.624, -0.562, -0.712, 7
-1.223, -0.402, -0.29, -0.296, -0.246, -0.275, -0.386, -0.303, -0.231, -0.272, -1.223, -0.282, 0.0040, -0.567, -0.26, -0.522, -0.343, -0.18, -0.154, 0.029, -1.223, -0.638, -1.22, -0.431, -0.555, -0.286, -0.593, -0.707, -0.563, -1.169, -1.223, -0.579, -0.675, -0.577, -0.52, -0.678, -0.746, -0.583, -0.495, -0.642, 7
-1.184, -0.474, -0.368, -0.386, -0.32, -0.287, -0.548, -0.355, -0.318, -0.353, -1.184, -0.291, -0.183, -0.584, -0.299, -0.636, -0.446, -0.224, -0.202, -0.082, -1.184, -0.54, -1.133, -0.433, -0.508, -0.262, -0.613, -0.627, -0.537, -1.248, -1.184, -0.655, -0.815, -0.609, -0.628, -0.795, -0.72, -0.669, -0.595, -0.738, 7
-1.193, -0.443, -0.305, -0.297, -0.264, -0.24, -0.437, -0.282, -0.231, -0.306, -1.193, -0.306, -0.013, -0.623, -0.261, -0.495, -0.356, -0.178, -0.155, 0.064, -1.193, -0.63, -1.173, -0.404, -0.486, -0.23, -0.511, -0.617, -0.478, -1.056, -1.193, -0.577, -0.638, -0.543, -0.491, -0.65, -0.694, -0.565, -0.461, -0.601, 7
-1.139, -0.489, -0.511, -0.413, -0.382, -0.39, -0.494, -0.361, -0.326, -0.518, -1.139, -0.352, -0.195, -0.59, -0.294, -0.593, -0.498, -0.257, -0.204, -0.189, -1.139, -0.572, -1.254, -0.415, -0.54, -0.286, -0.515, -0.598, -0.519, -1.151, -1.139, -0.51, -0.807, -0.54, -0.594, -0.751, -0.721, -0.641, -0.591, -0.796, 7
-1.135, -0.599, -0.555, -0.522, -0.437, -0.437, -0.626, -0.431, -0.434, -0.556, -1.135, -0.456, -0.247, -0.621, -0.334, -0.613, -0.583, -0.339, -0.289, -0.265, -1.135, -0.564, -1.286, -0.358, -0.541, -0.243, -0.478, -0.645, -0.501, -1.186, -1.135, -0.562, -0.87, -0.585, -0.652, -0.797, -0.772, -0.698, -0.668, -0.886, 7
-1.252, -0.413, -0.276, -0.296, -0.249, -0.254, -0.4, -0.236, -0.192, -0.27, -1.252, -0.318, -0.02, -0.569, -0.258, -0.539, -0.383, -0.198, -0.15, -0.032, -1.252, -0.659, -1.192, -0.453, -0.517, -0.256, -0.609, -0.643, -0.512, -1.1, -1.252, -0.544, -0.579, -0.583, -0.506, -0.656, -0.763, -0.549, -0.481, -0.607, 7
-1.176, -0.491, -0.283, -0.358, -0.243, -0.267, -0.465, -0.27, -0.214, -0.281, -1.176, -0.361, 0.045, -0.624, -0.245, -0.487, -0.478, -0.211, -0.171, -0.052, -1.176, -0.613, -1.191, -0.379, -0.489, -0.252, -0.493, -0.61, -0.466, -1.012, -1.176, -0.475, -0.529, -0.511, -0.443, -0.641, -0.691, -0.512, -0.441, -0.606, 7
-1.259, -0.444, -0.224, -0.335, -0.247, -0.258, -0.435, -0.236, -0.193, -0.225, -1.259, -0.335, -0.02, -0.575, -0.263, -0.534, -0.42, -0.22, -0.16, -0.059, -1.259, -0.659, -1.199, -0.46, -0.512, -0.234, -0.621, -0.634, -0.496, -1.098, -1.259, -0.524, -0.534, -0.573, -0.472, -0.624, -0.752, -0.526, -0.444, -0.573, 7
-1.165, -0.537, -0.274, -0.329, -0.155, -0.093, -0.538, -0.319, -0.18, -0.215, -1.165, -0.5, -0.257, -0.547, -0.346, -0.565, -0.6, -0.346, -0.341, -0.293, -1.165, -0.745, -0.856, -0.578, -0.497, -0.407, -0.727, -0.588, -0.515, -0.86, -1.165, -0.58, -0.248, -0.59, -0.339, -0.456, -0.707, -0.397, -0.326, -0.309, 6
-1.127, -0.519, -0.215, -0.365, -0.2, -0.141, -0.554, -0.253, -0.168, -0.104, -1.127, -0.472, -0.182, -0.567, -0.333, -0.561, -0.605, -0.318, -0.344, -0.23, -1.127, -0.694, -0.761, -0.494, -0.385, -0.273, -0.647, -0.472, -0.385, -0.738, -1.127, -0.633, -0.211, -0.622, -0.293, -0.442, -0.731, -0.362, -0.346, -0.318, 6
-1.187, -0.455, -0.07, -0.264, -0.073, -0.041, -0.483, -0.166, -0.056, 0.0080, -1.187, -0.468, -0.114, -0.555, -0.305, -0.474, -0.566, -0.27, -0.258, -0.091, -1.187, -0.755, -0.84, -0.544, -0.453, -0.319, -0.707, -0.545, -0.424, -0.752, -1.187, -0.574, -0.176, -0.611, -0.31, -0.495, -0.661, -0.337, -0.301, -0.227, 6
-1.179, -0.366, -0.039, -0.196, -0.021, 0.01, -0.356, -0.108, -0.024, 0.062, -1.179, -0.41, -0.047, -0.553, -0.298, -0.505, -0.473, -0.209, -0.233, -0.012, -1.179, -0.741, -0.777, -0.563, -0.461, -0.351, -0.723, -0.541, -0.449, -0.752, -1.179, -0.531, -0.057, -0.597, -0.268, -0.435, -0.63, -0.279, -0.255, -0.136, 6
-1.14, -0.603, -0.345, -0.412, -0.265, -0.14, -0.608, -0.34, -0.213, -0.234, -1.14, -0.513, -0.285, -0.581, -0.364, -0.566, -0.648, -0.359, -0.368, -0.306, -1.14, -0.65, -0.764, -0.437, -0.343, -0.238, -0.602, -0.433, -0.343, -0.729, -1.14, -0.611, -0.248, -0.612, -0.317, -0.469, -0.72, -0.363, -0.346, -0.335, 6
-1.17, -0.512, -0.209, -0.285, -0.122, -0.059, -0.507, -0.198, -0.107, -0.147, -1.17, -0.453, -0.219, -0.543, -0.332, -0.572, -0.537, -0.268, -0.302, -0.203, -1.17, -0.701, -0.775, -0.537, -0.378, -0.294, -0.708, -0.486, -0.421, -0.804, -1.17, -0.592, -0.14, -0.641, -0.306, -0.431, -0.743, -0.358, -0.329, -0.272, 6
-1.164, -0.476, -0.177, -0.307, -0.144, -0.067, -0.518, -0.211, -0.069, -0.075, -1.164, -0.48, -0.174, -0.569, -0.326, -0.524, -0.611, -0.299, -0.293, -0.172, -1.164, -0.744, -0.832, -0.559, -0.484, -0.354, -0.721, -0.564, -0.443, -0.774, -1.164, -0.606, -0.169, -0.622, -0.305, -0.471, -0.702, -0.357, -0.329, -0.27, 6
-1.209, -0.694, -0.453, -0.547, -0.378, -0.266, -0.739, -0.497, -0.335, -0.416, -1.209, -0.595, -0.444, -0.647, -0.452, -0.629, -0.74, -0.473, -0.434, -0.414, -1.209, -0.756, -0.957, -0.564, -0.527, -0.387, -0.719, -0.619, -0.514, -0.898, -1.209, -0.703, -0.38, -0.696, -0.425, -0.518, -0.823, -0.517, -0.454, -0.444, 6
-1.211, -0.555, -0.292, -0.333, -0.162, -0.061, -0.558, -0.295, -0.107, -0.185, -1.211, -0.521, -0.253, -0.585, -0.367, -0.562, -0.623, -0.338, -0.317, -0.224, -1.211, -0.756, -0.8, -0.562, -0.46, -0.332, -0.753, -0.561, -0.456, -0.779, -1.211, -0.647, -0.191, -0.652, -0.304, -0.44, -0.75, -0.385, -0.327, -0.27, 6
-1.208, -0.7, -0.376, -0.49, -0.255, -0.153, -0.682, -0.416, -0.243, -0.294, -1.208, -0.561, -0.283, -0.582, -0.34, -0.523, -0.666, -0.355, -0.342, -0.281, -1.208, -0.689, -0.748, -0.487, -0.331, -0.26, -0.657, -0.46, -0.415, -0.756, -1.208, -0.671, -0.27, -0.659, -0.322, -0.451, -0.796, -0.406, -0.371, -0.388, 6
-1.141, -0.563, -0.341, -0.369, -0.229, -0.091, -0.587, -0.366, -0.197, -0.293, -1.141, -0.503, -0.24, -0.591, -0.368, -0.543, -0.64, -0.36, -0.33, -0.234, -1.141, -0.65, -0.728, -0.461, -0.372, -0.271, -0.653, -0.464, -0.361, -0.719, -1.141, -0.618, -0.249, -0.607, -0.338, -0.443, -0.744, -0.411, -0.367, -0.321, 6
-1.136, -0.567, -0.348, -0.347, -0.222, -0.122, -0.509, -0.293, -0.15, -0.18, -1.136, -0.509, -0.245, -0.59, -0.372, -0.557, -0.633, -0.353, -0.333, -0.231, -1.136, -0.706, -0.807, -0.551, -0.442, -0.33, -0.707, -0.523, -0.43, -0.782, -1.136, -0.61, -0.206, -0.647, -0.33, -0.448, -0.781, -0.405, -0.379, -0.349, 6
-1.21, -0.471, -0.153, -0.259, -0.113, -0.033, -0.427, -0.255, -0.088, -0.068, -1.21, -0.492, -0.213, -0.576, -0.359, -0.551, -0.572, -0.322, -0.283, -0.187, -1.21, -0.783, -0.824, -0.608, -0.495, -0.384, -0.758, -0.572, -0.483, -0.808, -1.21, -0.535, -0.114, -0.603, -0.27, -0.465, -0.655, -0.297, -0.273, -0.181, 6
-1.057, -0.556, -0.271, -0.373, -0.233, -0.143, -0.538, -0.324, -0.158, -0.211, -1.057, -0.444, -0.263, -0.544, -0.354, -0.588, -0.579, -0.32, -0.327, -0.279, -1.057, -0.621, -0.72, -0.405, -0.333, -0.233, -0.552, -0.411, -0.318, -0.673, -1.057, -0.57, -0.225, -0.595, -0.302, -0.443, -0.706, -0.375, -0.32, -0.301, 6
-1.131, -0.41, -0.15, -0.224, -0.044, -0.0080, -0.444, -0.161, -0.02, -0.033, -1.131, -0.41, -0.105, -0.536, -0.307, -0.542, -0.492, -0.222, -0.252, -0.068, -1.131, -0.678, -0.731, -0.491, -0.394, -0.3, -0.68, -0.507, -0.398, -0.735, -1.131, -0.561, -0.022, -0.608, -0.248, -0.374, -0.642, -0.286, -0.221, -0.085, 6
-1.139, -0.495, -0.27, -0.285, -0.144, -0.026, -0.534, -0.241, -0.091, -0.173, -1.139, -0.462, -0.251, -0.53, -0.321, -0.549, -0.575, -0.295, -0.297, -0.224, -1.139, -0.7, -0.779, -0.513, -0.422, -0.314, -0.66, -0.505, -0.403, -0.732, -1.139, -0.607, -0.208, -0.607, -0.314, -0.453, -0.687, -0.372, -0.318, -0.302, 6
-1.056, -0.462, -0.142, -0.356, -0.091, -0.057, -0.522, -0.176, -0.078, -0.0020, -1.056, -0.425, -0.133, -0.574, -0.299, -0.548, -0.598, -0.254, -0.285, -0.153, -1.056, -0.611, -0.723, -0.426, -0.376, -0.265, -0.596, -0.459, -0.373, -0.726, -1.056, -0.563, -0.172, -0.669, -0.314, -0.478, -0.72, -0.334, -0.294, -0.247, 6
-1.291, -0.449, -0.114, -0.215, -0.055, -0.022, -0.397, -0.122, -0.031, -0.0040, -1.291, -0.474, -0.103, -0.559, -0.293, -0.524, -0.5, -0.227, -0.244, -0.067, -1.291, -0.857, -0.917, -0.684, -0.58, -0.448, -0.863, -0.682, -0.58, -0.904, -1.291, -0.58, -0.147, -0.617, -0.295, -0.458, -0.702, -0.324, -0.289, -0.194, 6
-1.266, -0.486, -0.206, -0.245, -0.047, -0.053, -0.481, -0.153, -0.074, -0.091, -1.266, -0.465, -0.119, -0.534, -0.248, -0.49, -0.527, -0.201, -0.233, -0.072, -1.266, -0.802, -0.831, -0.605, -0.477, -0.361, -0.794, -0.585, -0.484, -0.794, -1.266, -0.637, -0.21, -0.612, -0.311, -0.43, -0.725, -0.35, -0.308, -0.281, 6
-1.242, -0.683, -0.42, -0.447, -0.288, -0.156, -0.647, -0.4, -0.202, -0.302, -1.242, -0.565, -0.308, -0.61, -0.405, -0.591, -0.664, -0.397, -0.379, -0.313, -1.242, -0.782, -0.928, -0.582, -0.496, -0.355, -0.748, -0.588, -0.491, -0.887, -1.242, -0.718, -0.354, -0.694, -0.396, -0.49, -0.831, -0.483, -0.428, -0.425, 6
-1.092, -0.399, -0.108, -0.226, -0.075, -0.021, -0.411, -0.186, -0.028, 0.028, -1.092, -0.409, -0.064, -0.555, -0.318, -0.514, -0.503, -0.233, -0.238, -0.027, -1.092, -0.625, -0.651, -0.434, -0.324, -0.271, -0.624, -0.438, -0.342, -0.647, -1.092, -0.507, -0.043, -0.586, -0.249, -0.397, -0.61, -0.275, -0.231, -0.113, 6
-1.251, -0.593, -0.377, -0.375, -0.222, -0.083, -0.576, -0.351, -0.198, -0.263, -1.251, -0.565, -0.352, -0.596, -0.402, -0.583, -0.641, -0.394, -0.363, -0.302, -1.251, -0.784, -0.829, -0.588, -0.47, -0.368, -0.76, -0.587, -0.492, -0.822, -1.251, -0.656, -0.235, -0.655, -0.346, -0.455, -0.761, -0.404, -0.353, -0.311, 6
-1.237, -0.425, -0.051, -0.208, -0.08, -0.044, -0.389, -0.105, 0.0080, 0.046, -1.237, -0.464, -0.055, -0.574, -0.28, -0.498, -0.531, -0.22, -0.23, -0.043, -1.237, -0.793, -0.818, -0.643, -0.512, -0.413, -0.823, -0.598, -0.501, -0.82, -1.237, -0.551, -0.115, -0.623, -0.296, -0.489, -0.664, -0.305, -0.291, -0.168, 6
-1.163, -0.506, -0.198, -0.331, -0.145, -0.07, -0.497, -0.26, -0.115, -0.111, -1.163, -0.5, -0.272, -0.573, -0.361, -0.559, -0.628, -0.371, -0.341, -0.281, -1.163, -0.782, -0.91, -0.634, -0.588, -0.499, -0.761, -0.636, -0.568, -0.878, -1.163, -0.587, -0.248, -0.623, -0.343, -0.473, -0.723, -0.4, -0.344, -0.301, 6
-1.231, -0.615, -0.298, -0.435, -0.219, -0.076, -0.63, -0.324, -0.209, -0.233, -1.231, -0.531, -0.329, -0.589, -0.369, -0.631, -0.604, -0.334, -0.348, -0.275, -1.231, -0.728, -0.854, -0.487, -0.397, -0.291, -0.645, -0.517, -0.39, -0.771, -1.231, -0.677, -0.357, -0.68, -0.399, -0.533, -0.746, -0.431, -0.368, -0.339, 6
-1.057, -0.518, -0.176, -0.343, -0.191, -0.095, -0.51, -0.27, -0.106, -0.095, -1.057, -0.444, -0.176, -0.56, -0.304, -0.543, -0.569, -0.266, -0.278, -0.156, -1.057, -0.621, -0.759, -0.447, -0.4, -0.311, -0.613, -0.471, -0.388, -0.743, -1.057, -0.544, -0.195, -0.599, -0.307, -0.485, -0.677, -0.357, -0.307, -0.262, 6
-1.173, -0.505, -0.248, -0.274, -0.143, -0.079, -0.459, -0.22, -0.067, -0.075, -1.173, -0.48, -0.183, -0.547, -0.338, -0.527, -0.563, -0.294, -0.303, -0.155, -1.173, -0.725, -0.918, -0.532, -0.512, -0.351, -0.713, -0.615, -0.485, -0.87, -1.173, -0.585, -0.158, -0.591, -0.311, -0.437, -0.696, -0.349, -0.32, -0.249, 6
-1.182, -0.46, -0.429, -0.23, -0.144, -0.056, -0.47, -0.275, -0.117, -0.302, -1.182, -0.441, -0.244, -0.521, -0.344, -0.556, -0.531, -0.292, -0.288, -0.167, -1.182, -0.749, -0.798, -0.577, -0.465, -0.333, -0.763, -0.581, -0.48, -0.841, -1.182, -0.632, -0.289, -0.618, -0.345, -0.494, -0.743, -0.419, -0.359, -0.374, 6
-1.238, -0.725, -0.284, -0.516, -0.271, -0.119, -0.709, -0.416, -0.277, -0.229, -1.238, -0.554, -0.284, -0.608, -0.384, -0.549, -0.643, -0.363, -0.345, -0.244, -1.238, -0.728, -0.872, -0.49, -0.386, -0.272, -0.646, -0.517, -0.404, -0.788, -1.238, -0.696, -0.317, -0.68, -0.392, -0.516, -0.806, -0.465, -0.407, -0.399, 6
-1.193, -0.508, -0.094, -0.278, -0.111, -0.041, -0.506, -0.225, -0.068, -0.014, -1.193, -0.497, -0.095, -0.574, -0.322, -0.483, -0.593, -0.305, -0.312, -0.107, -1.193, -0.733, -0.771, -0.544, -0.428, -0.328, -0.714, -0.528, -0.423, -0.752, -1.193, -0.606, -0.221, -0.618, -0.328, -0.484, -0.704, -0.385, -0.363, -0.304, 6
