@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
-0.8597, 0.853, 0.4905, 1.8564, 0.2274, 2.104, 1.3712, 1.4623, 0.0392, 0.0709, 0.388, 1.915, 0.2245, 1.2309, -0.5523, 0.5395, 0.3456, 1.965, 1.4087, -0.0401, 0
-0.1756, -0.7312, -0.1948, -0.9866, -2.1329, 0.8973, 0.359, 0.0698, 1.329, 0.8591, 1.05, -0.5176, 1.2161, -0.792, -0.3236, -0.2249, 1.4301, 0.1168, -0.4973, -0.4771, 0
0.5687, -0.7905, -1.2635, 0.621, 0.1713, 1.3014, 0.9198, -0.2988, -0.1514, 0.3231, 0.5394, 0.6005, 0.1923, 0.3118, 0.0863, -1.2539, 1.4044, -0.6974, 0.3348, -0.0994, 0
-0.4828, 0.2585, 1.2764, 0.2994, 0.0657, -1.0762, 0.1426, 0.0655, 1.5286, 0.7911, 2.1172, -0.4427, 0.5285, 0.8833, 0.5959, -0.6571, 0.7001, -0.8147, -0.2536, 0.4037, 0
1.8738, 0.3678, 1.3938, -0.6509, 0.1999, 1.2057, -0.0733, 1.1929, 2.6599, 2.114, -0.2784, 0.0366, 0.4276, 0.6779, -0.2712, 0.6776, -0.2729, 1.5511, 0.4638, 0.5549, 0
-0.5598, 0.8288, 1.1367, 0.6852, 1.3416, 0.6409, -0.8675, 1.1363, 0.5035, -0.4248, -0.095, -1.9218, -0.4407, -0.0801, 1.2319, 1.6307, -1.0955, -0.7276, 0.9863, 1.6918, 0
0.4176, -0.5455, 0.419, 1.5779, 0.7328, -1.4494, 0.4871, 1.4754, 0.0608, 0.6721, 0.9671, 0.3882, -0.6045, 0.0681, 2.3773, 1.4992, 0.286, -0.0627, -0.5176, 1.6449, 0
1.091, 1.0297, 1.1886, 0.1096, 0.4815, 1.652, 0.4342, 2.0187, 0.2981, -2.1523, 1.463, -0.5257, -0.5263, -0.4152, -0.5648, 1.4524, -0.3389, -1.1184, -0.2882, 0.6332, 0
2.6907, 1.369, -0.0895, 1.4519, 0.6151, -0.7953, 0.457, -0.1331, -0.055, 0.3795, 0.5307, 0.6183, -1.0212, -0.9694, 0.2915, 1.6004, 1.1855, 1.6976, 1.0616, -0.2378, 0
0.2893, -0.8645, 1.2126, 2.1458, -0.5856, -0.8872, 0.6765, 1.1522, 0.6354, 0.6954, 1.5899, 0.9308, -0.2138, 1.1792, 1.6278, 1.0283, 1.8933, 1.7091, -0.0969, 1.1272, 0
-0.5332, 0.6071, -0.433, 0.0344, 0.5273, 0.4559, 0.0734, 0.3678, 0.9336, 2.2814, -0.4997, 1.7543, -0.2184, 0.7825, 0.2953, -1.2071, 1.1945, -1.0486, -0.2849, 1.2891, 0
0.7605, 0.5328, 1.4116, 0.0847, -1.9494, 0.3973, -1.4873, 2.0193, 0.3882, 1.6345, -0.6513, -0.8897, 0.0623, 0.2414, 0.4615, 0.4838, 1.3614, 1.4187, -0.5695, 1.4411, 0
-0.757, -1.2057, -1.1183, 1.2385, 1.7733, -0.9695, 1.5182, 0.1889, 0.5788, 0.0902, -1.5449, 1.2693, -0.9741, 0.0996, 0.1532, 0.9261, 2.7201, -0.0931, 0.0761, 0.1838, 0
-0.8025, 1.7919, 2.267, 0.6784, -0.6681, -0.6535, 0.8536, 0.8235, 0.0381, -0.0641, 0.9905, 0.2083, 0.0799, -0.6182, -0.0124, 0.974, 1.0499, 1.9014, 0.1245, -0.7995, 0
1.0923, -1.2106, -0.8687, 1.3034, -0.0558, 0.1536, -0.1946, 0.1764, 0.4664, -1.1943, 0.9754, -0.3554, 0.3111, 1.1994, 0.1905, 0.8538, 0.4285, 0.0683, -0.0576, 1.7252, 0
-0.5774, 0.6462, 0.0794, -1.4483, -0.9961, -1.1788, -0.9215, 0.1247, -0.0927, -0.1215, 2.3852, -0.0113, -0.7507, -0.7112, 1.8707, 1.226, 0.3385, -0.187, -1.222, 0.0858, 0
0.5542, -1.1781, 1.2082, -0.3703, 1.4749, 0.9522, 0.7809, 0.0668, 0.5097, 1.8021, 1.5723, 1.3611, 1.156, 0.1689, -0.5949, 0.4158, -1.4102, -0.0504, 0.2169, -0.362, 0
0.6384, 0.5893, 0.6102, 3.022, 0.7275, 2.5957, -0.3753, 0.1306, 0.385, -2.7639, 0.6508, 1.7767, 0.5555, 0.9206, 0.7905, -0.1019, 0.7177, 0.644, -0.1679, -0.1325, 0
0.1166, -0.3387, 1.438, 0.9962, -1.7165, -0.3667, 0.762, -0.6459, 1.4556, -0.3005, 1.2258, -1.5446, -0.075, 0.0838, 0.1609, 1.0183, -0.5235, 1.1447, 2.1186, 0.607, 0
1.399, 0.4178, 0.0825, 0.4712, 0.1377, -1.4261, 1.5333, 0.3699, -0.2037, 0.7471, 0.3248, 0.4724, -1.2233, -0.7772, 0.7312, 1.5, 1.3428, 1.236, -0.6035, 1.6074, 0
0.7749, 1.1138, -0.2003, 0.095, 1.4009, 1.3082, 2.8835, 1.9379, 1.3993, 0.9286, -0.7021, 0.4054, 1.6342, 0.3, 0.5862, 0.917, 0.7232, -0.5923, 0.7, -0.8768, 0
-0.1274, 0.0761, 1.9628, -0.5082, 0.4721, 0.3818, -1.0017, 0.4607, 0.2411, 2.5631, 1.1684, 1.3, 0.2913, 1.5238, 0.8149, -0.1042, 1.6753, 0.317, -0.4633, 0.9235, 0
-0.9019, 1.9496, 0.5776, -1.3534, -0.0583, 1.6952, -0.3878, 0.4664, 1.3703, 1.0663, 1.6999, 0.8858, -0.3235, 1.0883, 0.9488, -0.2899, -0.4762, 0.1114, -1.4864, 0.9759, 0
-1.3207, 0.8792, -0.8875, 1.7326, -1.2675, -1.0549, 1.4667, -0.0186, 1.7314, 2.6087, -0.1538, 1.119, -0.0261, 1.371, 0.9102, -0.7583, -0.0963, 1.216, 0.0468, 0.5172, 0
-1.2255, 0.0985, 0.5347, 0.1385, -0.6178, 0.5308, 0.2225, 1.1183, -0.0662, 1.2236, 1.0655, -0.835, 1.3904, 1.1706, 0.0473, 0.8827, -2.3065, -0.3916, 0.8112, -0.8144, 0
0.0604, 0.3764, 1.1388, 0.622, 0.2653, 0.9847, 2.0369, -1.2103, 0.0565, 0.9715, -1.6778, -1.7083, -1.186, 0.9899, 0.6613, -0.905, -1.2348, 0.249, 0.1196, 1.3641, 0
1.0724, 0.8825, -0.8246, 2.7276, 1.9383, 1.0693, 1.8637, 0.193, 0.6114, -0.9162, 1.6869, 1.2647, 0.6995, -1.5257, 1.211, -0.4158, -0.3026, -0.8365, 2.8336, 0.5872, 0
1.6636, 0.7243, 0.9625, -0.6462, 0.1637, 0.1606, -0.0042, 0.6109, 0.8816, 1.2263, -0.7685, 0.5859, 0.6411, -0.1927, 2.3349, 1.2136, 1.9443, -0.7361, 0.3391, 1.2917, 0
-2.6611, -0.6257, 2.0892, 1.182, -0.1859, -0.1141, -0.0803, 0.1293, 1.2619, -0.3338, 0.9164, 0.1498, 0.3444, 0.5711, 1.0824, 1.0167, -1.2601, -0.6177, 0.0128, 0.7343, 0
1.4405, 0.0964, 0.337, 0.5059, -0.605, 0.278, 0.4405, -0.492, -0.9739, 0.7086, 0.3179, 0.1412, 1.4228, 1.867, 0.161, 0.8526, -0.5745, 0.6531, -0.1149, 0.2288, 0
1.2742, -0.0217, 0.1051, 1.0937, -0.6083, -0.5861, -0.5512, 1.9973, 0.3149, -0.0183, 1.0071, 2.0067, -1.3323, 0.9411, 0.0728, -0.4337, -0.0426, 0.2165, -0.5431, 0.0259, 0
-0.0936, -0.5023, 0.6885, 0.5761, 2.0815, -2.4, -0.3594, 1.6121, 1.9974, -1.1583, 0.8677, 0.2996, -0.0623, 0.6522, 0.7529, -0.6678, 1.0603, 1.2386, 1.7464, -0.4226, 0
0.3708, 0.268, 1.0817, 0.2475, 0.0092, -0.4936, -1.4699, -1.0485, -0.3065, 0.1231, -0.4632, -0.0209, 2.8088, 0.5503, -0.6805, 1.0452, -0.5312, 1.3374, 0.5254, -0.9627, 0
1.2527, -0.8663, -0.637, 1.8261, -0.0247, -0.1964, -0.2559, 1.7029, -0.9263, 2.1754, 0.3179, -0.7841, 0.472, -0.2673, 0.782, 0.5169, 2.2447, 0.3115, -2.2676, -0.3172, 0
-1.5404, -1.6389, 0.2416, 0.7723, 2.1853, -0.1588, -0.2162, 1.3044, 0.5078, 0.2965, -0.1531, 2.257, 0.4319, -0.0892, 1.1855, 0.5713, -1.2862, -0.7556, -1.4794, 0.7591, 0
1.5107, 1.7067, 0.5208, 0.4302, -0.0057, 0.8216, 0.6137, -1.6168, 0.2135, -0.4604, 0.4426, 1.4581, -0.706, -0.017, 0.2032, 0.7427, 2.0646, -0.8708, 1.9062, 2.0307, 0
1.8243, 1.4866, -0.0048, 0.5446, 0.9066, 2.4379, 0.4746, 1.0606, -0.5593, -0.6077, 2.3603, -0.8151, 0.3213, 0.8541, -0.2601, 1.2838, 0.4244, 0.1343, 0.768, 1.2298, 0
1.0574, 0.0532, -1.2374, 0.6965, 0.4511, -0.2382, 0.7391, -0.706, 0.3866, 0.9351, 0.0773, 0.8921, -2.0178, -0.1394, -0.0172, -0.3533, 0.4376, -0.9203, 0.7601, 1.2267, 0
1.0276, -0.4805, 0.7205, 0.2331, 0.0065, 1.3294, -0.2324, -0.3887, -1.0105, -0.2846, -0.1855, -1.6773, -1.6145, -0.152, 1.4198, 1.3532, 1.4983, 1.7413, 1.3262, 2.7241, 0
0.9634, 0.8367, -0.4333, -0.5448, -1.4276, -0.5736, 0.1507, 0.2788, 0.8471, 1.8363, 0.494, 0.0097, 0.0411, -1.1539, 1.0879, 1.9727, 1.1083, 1.0883, 1.6765, -1.2704, 0
-0.2163, 0.3984, -1.4107, -0.5398, 0.7403, -2.2877, 0.6452, 1.0733, -0.8283, 0.9019, -0.3634, 1.272, -0.786, -1.5073, 0.0363, 1.6567, 1.9481, 1.7236, 1.2066, 0.4572, 0
0.1727, 0.0294, 0.8034, 0.0647, -1.1191, -1.4586, -0.2505, 1.709, 0.2493, 0.7292, 1.0686, 1.7163, 1.0588, 0.1143, 0.6493, -0.2008, 1.7233, 1.8736, -0.4017, 2.3582, 0
-0.4908, 2.0955, -0.0096, 2.415, 1.175, -0.7091, 1.2873, 0.6555, 0.1775, 0.6802, 2.0028, 0.1831, -0.7133, 1.1964, 0.6261, 0.5298, 0.9868, 1.1623, 1.2879, 1.2654, 0
-0.4162, -0.4578, -0.8948, -1.1221, 1.1561, 0.9862, 0.7443, 0.8931, -0.474, -0.5833, 2.3603, -0.2298, 1.8081, -0.1959, -0.3928, 1.1606, 0.5008, 1.4204, 0.3442, 1.6486, 0
-0.0652, 0.3423, -0.7996, 1.56, 0.0851, 0.7146, 1.2936, 1.1086, 2.4094, -0.0924, 1.1925, 2.7088, -0.0129, -1.0522, 0.6364, 1.4308, 0.3236, -0.7792, 1.0331, 1.251, 0
1.2287, -1.4105, 1.012, 0.6942, 0.7633, -0.8762, 1.7051, 1.4917, 1.263, -0.2381, -0.1792, -0.0931, 0.6876, 0.5674, 1.0025, 0.1299, 1.0983, -1.4809, 1.6455, 0.7142, 0
-0.0609, -0.0342, 2.2801, 0.6299, -0.2818, 0.6544, 1.6599, -1.3628, 2.1541, -0.0808, -0.7086, -0.437, 0.2993, 1.3271, -0.0984, 0.2996, 0.314, 0.4586, -1.3052, 0.2225, 0
1.0483, 0.1187, 0.7054, 0.0464, 0.2384, -0.2492, 0.8387, -1.5587, 1.1937, 1.6015, 1.0032, 0.2759, 1.0974, 0.1398, 0.104, -2.477, 0.7855, 1.4833, 0.2275, 1.2636, 0
0.407, 1.9469, -0.8169, 0.5517, 0.3747, 1.0289, 0.9015, 0.9376, 1.7167, 0.9527, 1.1508, 2.2207, 0.8311, 2.0327, 1.5152, -0.8498, -1.119, 0.8587, 0.0331, 1.1779, 0
0.5663, 2.3509, 0.9706, 1.0754, 0.5447, -0.4486, 2.7136, -0.5399, -0.0482, 0.8112, 1.5046, 0.0085, 0.1809, 0.1105, -0.3264, 1.2321, -1.5868, 0.8676, 0.4661, -0.2342, 0
1.036, 0.9739, -0.0844, -0.9543, 2.942, -1.2228, 0.1029, -0.5341, -0.5122, 0.155, 0.72, 1.121, -0.4542, 3.6012, -0.9495, 0.2441, 0.4645, -1.4238, 0.2901, 0.3811, 0
0.5733, -2.2389, 1.8444, 1.4339, 0.8859, 2.0268, 0.8885, 0.6388, 2.5511, 0.1758, 0.5868, 0.8622, 1.0182, 1.587, 1.5698, 0.1045, 0.7633, 0.4521, 0.9709, -0.4787, 0
1.708, 0.5011, 0.8252, -0.9199, 1.329, 1.6947, 1.4099, -1.0984, 2.5403, 0.9215, 1.794, 1.8251, -1.0432, 0.4914, 1.3059, 0.1805, -1.5975, 0.7489, 0.5181, -0.9787, 0
-0.1938, 0.0197, -0.0491, 0.3479, 2.2222, -0.3816, -0.432, 1.5448, 0.6611, 0.6531, -0.5969, 0.3289, -0.0824, 1.6364, 1.0348, 1.515, -1.6503, 1.7319, 0.5864, 0.1373, 0
-1.338, 1.1802, -0.4442, 1.53, 0.6031, 0.1208, -0.4491, -0.4667, -0.0659, 1.3436, 1.2965, -0.1014, -0.192, -0.1547, 0.9561, 0.3952, -0.2515, -1.8146, -0.5634, 1.6127, 0
1.9206, 1.4796, 0.8534, -0.6369, -1.5125, 1.1506, 1.1131, 2.1093, -0.6028, 0.5822, -0.463, -0.0485, 0.5198, 1.2659, 1.1213, 0.4405, 0.3102, 0.3147, 2.4556, -0.0465, 0
1.2898, 0.8043, -0.8724, 0.7268, 0.2401, 0.1373, 0.9187, 0.4506, 2.2397, 2.4255, 1.0287, 0.3475, 1.9704, 0.881, -0.3076, -0.2198, -0.2482, 2.8695, -0.1281, -0.7321, 0
0.4216, 0.5499, -0.5787, -0.6072, 3.0238, 0.1104, 0.6397, 0.4918, 0.174, 1.6836, -0.8236, 0.6568, -0.8921, 1.6321, 1.4593, 0.1223, -1.5995, 0.4646, 1.6595, 0.2515, 0
1.3024, 0.2246, 1.4897, 0.6534, 0.5114, -0.7517, 0.1924, -0.1049, 1.5013, 0.9236, 1.1748, 0.9563, 1.0332, 0.9162, -0.7615, 0.7195, 1.1794, 2.1335, -0.0889, -1.0856, 0
1.8307, 1.7454, -0.0587, 0.3611, 2.0681, -0.0976, 1.1179, 1.2231, 1.5383, -0.2324, 2.6396, 0.0954, 1.2896, 0.6198, 0.217, 0.2145, 0.8215, 1.5334, -0.4138, 1.0573, 0
1.9438, 0.4052, -0.2791, 0.2912, -0.2578, -0.9291, 0.797, -1.3824, -0.7994, 1.0637, 1.1842, -0.0507, -0.9044, 1.7903, 0.7017, -0.1098, -0.5169, 0.1188, 0.6115, 0.7917, 0
1.1657, 1.4752, -0.94, 0.4516, 0.5945, 0.1478, -0.3613, -0.2705, -0.5776, -0.3364, 0.2764, 0.7626, -0.2769, 0.9267, 0.2673, -0.698, 2.7586, 1.9602, 0.665, 1.8367, 0
-0.0326, 0.8568, -0.5983, 1.7606, 1.1873, -1.7485, 0.5081, 0.7759, 1.7546, 2.3044, 0.2299, 0.7631, 0.3435, 0.4113, -1.3088, 0.9, 1.0258, 1.0753, 0.1487, 2.2621, 0
1.0361, 1.2743, 1.1774, -0.3813, -0.4862, 2.4914, 0.3437, -0.0551, 0.3399, 0.6242, 0.8024, 0.2735, 0.6034, 0.3546, 1.2013, 0.0596, -1.7859, 0.8603, 1.1178, 2.3307, 0
-1.8148, -0.1214, -1.678, 0.2781, 1.1578, 1.1153, 2.017, 0.4743, 1.1293, 1.3247, 2.2147, 1.4152, -0.6967, 0.5246, -0.7285, -0.8651, -0.0421, 0.8853, 1.1444, -0.469, 0
0.8505, 0.0067, 0.2489, 0.2628, 1.2745, -1.4214, 1.5904, 1.1645, 0.7141, -0.8653, -2.5895, 0.3862, 0.4328, 0.5653, 1.748, -0.4437, -0.03, -0.9781, 0.1418, 0.2105, 0
2.0004, 0.2112, -0.9163, -0.4539, 1.2557, 0.9075, 0.2722, 0.5025, 0.9893, -0.6535, 1.1602, -0.8444, 0.9737, 0.302, -1.4556, -1.21, -1.2413, 1.0286, 0.6405, -2.0054, 0
1.5761, -0.0306, -1.0119, 0.2441, -0.4773, 1.3421, 0.4625, 2.0265, 1.445, 1.5612, -1.7177, 1.2939, 2.1841, 1.5881, 0.5435, 0.2132, -0.3748, 0.7437, 2.0317, 2.125, 0
1.1927, -0.7272, 1.2034, 1.0364, 2.2803, 0.0615, 2.6796, 1.2762, 0.6015, 1.3807, -1.3755, -0.107, 1.1855, 1.6607, 1.2852, 1.7169, 0.4026, 0.0595, 1.0049, 0.2867, 0
0.3071, 0.8514, 1.1561, 2.0485, -0.1496, 0.8286, -0.2079, 1.3278, -0.4861, 0.0758, -0.5098, -0.9833, 2.7908, 0.6655, 0.4234, -0.1316, 0.5792, 0.5573, -0.6325, 1.1144, 0
-0.4798, 1.3837, -0.076, 0.8089, 0.515, 0.6912, 0.8241, -1.488, 0.4764, 0.68, 0.2716, -1.3879, -1.3646, 2.0404, 0.091, 1.3538, 0.5704, -0.0582, -0.4991, 0.5788, 0
1.3527, 1.9053, 0.0075, 0.6625, -2.0453, -0.0226, 0.6068, 2.2351, -0.4168, -0.2983, 1.6152, 0.0010, 0.4841, 0.3134, 3.2821, -0.773, 1.7285, 1.1951, 0.4076, -0.94, 0
2.8892, -1.2234, 0.0875, -1.5108, 0.2964, -0.7914, 0.4252, 0.8225, 0.1496, 1.979, 1.2727, -1.0922, 0.2643, 0.7168, 0.8358, -0.0595, 1.0942, -0.1961, 1.7512, 1.6592, 0
0.0666, 2.5342, -0.6707, -0.8522, 0.7782, 1.3606, 1.4493, 1.6929, -0.042, 1.5578, 1.7172, -1.028, 1.7194, 1.7185, 0.0364, -0.5612, -0.9163, 0.5008, 2.7257, -0.742, 0
1.0848, 0.4481, 1.4049, 1.7504, 0.0963, 0.7815, -0.7751, 1.1113, -1.2102, -0.2662, 1.6116, 0.3302, 1.758, 0.4146, -0.3539, 1.3631, -0.3663, 0.0924, -1.1009, 0.3892, 0
0.2856, -0.9391, 2.2748, 0.7214, -0.6821, -1.8023, 0.7401, 1.1587, 0.5667, 0.4134, 0.3192, 2.1718, 2.3378, 0.3747, 0.6756, 1.1343, 0.1385, 0.8347, 0.9182, -0.4163, 0
0.9668, 1.8941, 1.4494, 0.9011, -1.5812, -1.2606, 2.2062, 2.0697, -0.0802, 0.8287, 3.0852, 1.0744, 0.5986, 0.2093, 1.2773, 1.1377, 2.0644, 1.8821, 0.9894, 0.5721, 0
0.4904, 0.478, -0.212, 0.6134, 1.1024, 2.1045, 1.2853, -0.1773, 1.7227, 0.8744, -1.4901, 0.6911, -1.1522, 1.3929, -0.3147, 0.5226, 0.7616, -1.3553, -0.6942, -0.4341, 0
0.8531, 0.9853, 1.1765, 2.1512, 0.188, 0.1795, 1.7381, -0.1478, 1.2048, 0.8923, -0.4555, 0.5184, 1.7796, -0.4049, -1.2322, -0.9453, -0.7541, -0.3321, 0.9198, 0.2161, 0
1.6638, 1.6841, 1.2696, 1.5134, 1.0148, 1.6757, 1.5549, -0.7957, 2.9966, 1.0774, 0.9044, 1.3693, -1.9379, -0.1761, 0.1021, -1.4061, 0.216, 2.4714, 0.1212, 0.7872, 0
0.2313, 0.7291, -0.947, -1.0826, 1.1228, -1.299, 0.2377, -0.4958, 0.9592, -1.2764, 1.3972, 1.1844, -0.0153, 2.9373, 0.0171, 0.9275, 1.2778, -0.5325, -0.9382, -0.045, 0
0.2425, 0.0888, 0.8063, 2.4714, 0.9323, 0.697, 3.1309, 0.0541, 1.2417, -1.0589, 0.4914, 1.6248, -0.9077, 0.4327, 1.6191, -0.6272, 0.9588, 1.2083, 0.7418, 1.9582, 0
-0.7377, -1.5856, -0.221, 1.7349, 2.1418, 1.8425, -1.2479, -1.4037, -0.2512, 0.8943, 0.448, 0.9473, 0.49, -0.5014, -0.0258, -0.1638, 0.1009, 0.8293, -1.3969, 0.8171, 0
1.1458, 2.2376, 1.7481, 1.1661, -0.0206, 0.2565, 1.4013, 3.3583, 0.863, 0.733, 0.2701, -0.6297, 0.5277, 0.6215, 0.2175, 0.0366, 1.4666, 0.1403, -0.9162, -0.3211, 0
-0.1398, -0.3331, -0.1813, -0.3506, 2.0393, 0.5104, 0.9555, 1.4001, -1.2731, 1.097, 1.0261, 1.8891, 0.3586, 1.2955, -1.259, 1.9521, 1.5875, -0.1636, -0.8722, 1.2247, 0
-0.0567, 1.4276, 1.5167, 0.5902, 1.446, 1.3041, 1.3262, -0.2182, 1.4116, 0.3328, 1.8442, 0.5504, 0.8959, -1.6665, 2.8301, 0.5324, 1.0205, 0.3021, 0.4265, 0.9623, 0
1.8466, 1.6858, 1.1139, -0.096, 0.8044, 2.3522, -0.3099, 0.078, 0.3259, -0.3289, -0.6838, 1.3789, -0.3135, -0.022, 0.3796, 1.8607, -0.9535, 0.0899, 0.708, -0.2121, 0
-1.8707, 0.8314, 0.6346, 0.8278, 1.4487, -0.8186, -0.6742, 0.801, -0.6998, 2.4744, 0.0707, -1.4009, 1.6233, 0.5183, 1.4746, 0.4515, -1.8947, 0.0685, 0.0301, -0.471, 0
1.327, 2.1662, -0.7659, 0.0059, -0.0168, -0.4041, -0.258, 0.3209, -0.5565, 1.9499, 1.1785, 1.0271, 0.1231, 0.8927, -0.3889, 1.0582, 2.4786, -0.723, -1.0672, -0.5415, 0
0.8554, 0.228, -0.5167, 1.8483, 1.2174, -0.8165, 0.8828, -0.0276, 1.1216, -0.9777, -1.3424, -1.7961, 0.6096, 1.3523, 0.5264, -0.7265, -0.3392, 0.9121, -0.6851, -0.3614, 0
-0.0758, 2.3067, 0.6335, 1.0268, 0.4087, -0.1512, 0.1112, 0.4626, 1.217, 0.3935, -0.4483, -1.6366, -0.1608, 1.8013, -0.6365, 1.0409, 2.1464, 0.116, 1.2937, -0.1441, 0
1.1833, -0.578, -0.6852, 0.9623, 1.1711, 2.6652, 0.9647, 0.8066, 1.0953, -0.0046, -0.6911, -0.3962, 0.3575, -0.4449, -1.3448, 1.6675, 0.5666, 1.3231, 0.6981, 0.256, 0
0.399, -0.0346, -0.5445, 2.3863, -0.6573, -1.7866, 1.3061, -1.4998, 1.987, 1.9933, -1.1243, 0.2318, 0.4288, 0.0428, 0.5402, 0.1696, 0.2845, 0.652, 2.383, 2.9558, 0
-0.7612, -0.3058, -0.6687, 0.6533, -0.16, 0.2565, -0.6483, 1.2788, 0.0824, 0.5262, 0.3688, 0.8798, -0.4915, 1.2253, -1.6027, 3.0395, -0.5632, 0.1349, -1.1337, 0.1571, 0
-0.6779, 1.256, 1.1383, 0.5321, -1.2193, 1.6415, -0.3881, -0.0246, -0.1668, 0.6468, -0.9519, 0.6728, 0.4441, 2.0599, -0.3393, 0.8527, 1.1098, 3.2066, 0.4539, 0.891, 0
1.351, 0.4259, -0.7718, -0.9087, -0.161, -0.8004, 1.03, 0.4292, 0.2376, 0.4067, -1.8932, 0.2109, 1.2837, 2.6142, 0.2021, -0.4239, 1.5524, -0.4506, 0.1577, 0.9533, 0
1.2225, 0.229, 3.0249, -0.6142, -1.4476, 0.1585, 2.0734, 0.5049, 0.4993, 2.415, 2.5576, 0.0798, 1.2073, 0.8843, 1.17, 0.5904, 0.5252, -0.9457, -0.2209, 0.7624, 0
0.0431, -0.106, 2.3665, -0.1658, 0.7691, -0.1399, 0.942, -0.6702, 0.2758, 0.4026, -1.0555, 1.9574, 2.528, 0.2075, 0.7416, 0.0963, 1.6081, -0.0341, 2.0335, 0.6142, 0
-0.4558, 0.8415, 0.0048, 1.5213, 1.3736, -0.0623, -0.4463, 0.4849, -1.5874, 0.972, -1.2131, -0.036, 0.3832, 1.1884, 1.007, 0.2556, -0.677, 0.4501, 2.4889, 0.1018, 0
0.1691, -0.5804, -0.5574, 0.2594, 0.1037, 0.0475, 1.7104, 0.8585, 1.2357, 1.0195, -1.7641, 1.5864, -1.2826, 1.8582, 1.414, -1.5377, 0.6407, -0.631, -0.1664, 0.4483, 0
0.9526, 0.5348, -0.0992, 0.1467, 0.4678, 0.3336, 2.8536, 0.3144, 1.7538, 1.1137, 1.0377, -1.2947, 1.0345, -2.0947, -1.9669, -2.0301, 0.1385, -0.0168, -0.0638, -0.5436, 0
-0.2212, 0.2465, -1.4238, 1.1014, 2.1363, -0.83, -0.6855, 0.8764, 0.8887, -0.853, 1.6407, 0.0176, 0.0356, 1.7139, 0.218, 0.9797, 0.1168, 1.3589, 0.1641, -0.9439, 0
0.7088, 1.1173, -1.6278, 0.7728, -1.0029, -0.6277, 0.6545, 1.0967, -0.7072, 0.1205, -0.9721, -0.8322, 1.4331, -0.1443, 1.2232, 0.7651, -0.5888, -0.1168, 0.1123, 0.4844, 0
3.0253, 0.7587, -0.3658, 1.1688, -0.4799, 1.4596, 0.8683, -0.3281, -0.479, 0.5458, 2.2205, -0.9912, -0.7285, 0.6551, -0.6858, 0.1297, 1.7105, -0.9043, -1.8297, 1.3497, 0
0.1349, 2.3919, 2.0026, -1.2868, -0.162, -0.1779, 2.7271, -1.7707, 0.6112, 0.7417, 0.2144, 0.2119, 1.2627, 1.0151, 1.0691, 0.031, -0.6712, 1.954, 0.5068, 2.0525, 0
1.5537, 0.192, 1.3896, 3.1042, 0.5289, -0.7233, 0.739, 1.507, 1.3099, 1.2317, 0.8193, 1.0806, 2.403, 1.5085, 2.2293, 0.6959, 1.4249, 1.4154, 1.4432, 1.9226, 0
1.5495, 0.2884, 0.342, -0.4825, 0.4876, 3.5906, -1.0972, 1.4062, 1.2313, -0.9575, -1.9949, 1.4059, 1.3249, -1.1062, 0.407, 1.1181, -0.2624, 0.8235, 0.555, 1.1012, 0
-0.8918, 0.9544, -0.6989, 0.3262, -2.7039, -0.9597, 0.0336, -0.448, 0.8679, -1.4398, 0.6993, 0.5666, 0.5297, -1.1454, -0.7616, 0.1717, 0.7089, -0.7516, 1.1496, -1.5407, 0
-0.6241, -0.3865, -0.3313, -0.9657, 0.3608, 1.5754, -1.0324, 0.7171, -1.3786, -1.8162, -0.6124, 1.853, 0.1406, 0.8436, 0.795, -0.7233, 0.8607, 0.0219, -0.0988, 0.8778, 0
1.1382, 1.1419, -0.5088, -0.2098, -1.1949, 0.5513, 0.6113, 0.6967, -0.0139, 2.2299, -0.8117, 1.1993, -0.6374, 0.4373, 0.7512, 0.0231, 0.7522, 0.7649, -2.1117, 0.2998, 0
0.5584, -0.3467, -1.4171, 0.2492, 1.0941, 1.3205, -1.838, -0.5809, -1.0613, -0.7431, 1.0244, 0.4433, 0.5651, -2.2429, 0.6443, -0.2254, -0.1882, 0.0409, -0.4733, 2.0141, 0
