@relation  magic
@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FConc1 numeric
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}


@data
28.7928, 14.4369, 2.6449, 0.4236, 0.2344, 22.5294, -20.6637, -11.2781, 86.9663, 26.9984, g
13.3534, 10.5215, 2.3608, 0.793, 0.4118, -14.7288, -3.3394, 11.8776, 67.012, 178.043, g
31.3403, 23.5451, 2.9863, 0.258, 0.1336, -0.5112, 19.198, 12.6257, 43.5443, 111.728, g
30.948, 16.7296, 2.7543, 0.3116, 0.1593, -34.7049, 16.4588, 4.8896, 9.046, 151.62, g
39.6329, 17.7916, 2.5786, 0.3404, 0.1755, -47.7698, -17.7292, 15.9754, 8.817, 161.913, g
62.5984, 17.4377, 2.9602, 0.3003, 0.1638, -87.3578, 57.3342, -7.9474, 4.397, 253.104, g
92.2871, 39.647, 3.724, 0.1931, 0.1066, -26.7454, 38.0785, -23.853, 2.436, 393.309, g
80.2574, 22.0414, 3.0671, 0.2134, 0.1101, -24.5504, 70.873, 15.4147, 1.406, 335.755, g
39.0781, 23.4318, 3.0726, 0.2183, 0.1096, 4.7344, -15.2045, -14.3897, 3.3991, 171.933, g
45.1593, 20.3707, 2.8576, 0.2304, 0.1159, 12.477, 32.0425, -9.5531, 2.219, 147.678, g
32.174, 8.6703, 2.3551, 0.4547, 0.2494, -9.7892, -22.6632, 9.8775, 5.0804, 157.615, g
59.0364, 30.4244, 2.943, 0.3615, 0.2047, -55.7689, -20.8304, 6.5899, 12.026, 306.025, g
22.33, 9.9609, 2.1584, 0.5486, 0.2951, -3.6983, 16.3181, -10.0558, 2.0, 104.203, g
26.0211, 9.5427, 2.4005, 0.505, 0.2883, -10.0603, 11.2665, -4.0374, 10.2299, 144.926, g
20.4846, 12.2888, 2.4158, 0.4837, 0.2514, 0.0812, 9.8383, 8.4655, 25.044, 141.543, g
12.9336, 11.1805, 2.0952, 0.739, 0.4378, 14.5081, -7.4438, -9.1835, 44.4625, 208.143, g
20.3441, 12.9464, 2.3233, 0.4988, 0.3159, 13.1511, 14.0938, 2.9453, 66.21, 124.357, g
50.2148, 12.7999, 2.7063, 0.2852, 0.1485, 16.7325, 36.1069, -11.2957, 9.088, 175.637, g
20.9491, 7.0366, 2.1414, 0.7292, 0.3935, -22.9802, -12.1656, 6.0883, 40.656, 146.512, g
34.2343, 21.0485, 2.851, 0.3016, 0.198, 20.7386, 27.8208, -15.2995, 3.003, 80.5213, g
75.8366, 32.0853, 3.4842, 0.1627, 0.0874, -67.3406, 46.6759, -20.8778, 0.2581, 293.28, g
31.9036, 18.0421, 3.0069, 0.3002, 0.1521, 8.4584, 18.2193, 8.7564, 14.7783, 111.436, g
31.5068, 20.8053, 2.8932, 0.3107, 0.1656, 17.5871, -18.7156, 8.59, 7.6688, 120.824, g
59.701, 22.4834, 2.8837, 0.1948, 0.0987, 66.0918, 57.6959, -12.1468, 8.806, 246.525, g
95.2785, 23.9407, 2.9689, 0.2825, 0.1606, -121.83, 76.4394, 17.4341, 4.9547, 278.095, g
53.2598, 25.6996, 3.2413, 0.1532, 0.0783, 46.9911, 22.8047, -11.2838, 0.076, 243.53, g
19.5031, 7.4171, 2.2683, 0.7439, 0.434, -1.6381, 7.6452, -4.6729, 79.386, 116.122, g
25.8446, 16.9194, 2.4133, 0.4749, 0.2568, 17.3844, -18.1547, 14.7409, 2.3506, 204.487, g
21.9153, 9.8124, 2.4914, 0.5774, 0.3242, 2.9631, -15.3943, -9.7413, 16.1307, 186.619, g
32.4232, 20.7462, 2.842, 0.305, 0.1619, -0.1875, -21.5439, 10.6705, 23.7956, 212.005, g
40.2789, 23.3107, 2.8476, 0.4006, 0.282, -45.6908, -28.1249, -16.8017, 2.0323, 284.663, g
27.6647, 17.2409, 2.5024, 0.4245, 0.2437, 1.0215, 17.1162, -14.0228, 2.315, 138.304, g
19.4791, 10.6494, 2.2967, 0.6818, 0.346, 7.3712, -16.8688, -6.7274, 0.4907, 165.928, g
46.3458, 28.1802, 3.6471, 0.1812, 0.0966, 33.8101, 30.3522, -14.7321, 9.038, 164.211, g
62.6872, 19.8937, 2.9926, 0.2187, 0.1175, 58.3857, 43.5989, 12.5959, 2.3854, 216.692, g
78.6643, 22.664, 3.1861, 0.2599, 0.1463, -38.1071, 49.589, 12.6546, 0.7026, 292.331, g
21.4514, 10.3118, 2.3979, 0.588, 0.31, -3.5388, 16.0409, -5.2053, 8.6808, 134.782, g
28.4342, 16.4626, 2.945, 0.3326, 0.1674, 26.0672, 14.0196, 8.6098, 19.601, 159.668, g
19.8537, 16.559, 2.4298, 0.4758, 0.2546, 2.6021, -11.2684, -10.9321, 41.838, 211.925, g
12.704, 11.6754, 2.2589, 0.7107, 0.3884, 15.6567, -8.9679, -9.6327, 7.2808, 198.36, g
77.5391, 28.2103, 3.889, 0.1307, 0.0658, 50.7049, 76.7223, 14.6926, 2.9112, 233.403, g
76.7162, 25.0038, 2.9741, 0.1911, 0.0982, 77.3171, 72.404, -19.5876, 2.292, 233.37, g
37.6565, 20.7949, 2.9266, 0.2558, 0.1545, 32.9923, 17.0607, 11.5135, 10.691, 163.356, g
28.8227, 18.0296, 2.8985, 0.3373, 0.1939, 12.6347, 19.6779, 10.0242, 22.053, 140.793, g
31.7294, 16.8654, 2.5563, 0.3278, 0.1736, 28.7009, 23.9576, -16.146, 5.534, 107.999, g
92.9989, 20.7279, 3.2358, 0.2266, 0.1554, -43.6929, 77.305, -13.5928, 2.4491, 286.977, g
23.6595, 16.511, 2.6425, 0.3759, 0.2062, -10.9314, -12.0225, 5.2125, 24.255, 217.092, g
102.584, 37.8894, 3.6564, 0.1343, 0.072, 103.569, 85.3717, 22.6898, 2.2189, 210.977, g
16.237, 11.2544, 2.3304, 0.6402, 0.3995, -2.7498, 5.3763, 8.0635, 48.122, 119.907, g
23.5163, 16.9829, 2.6138, 0.3479, 0.1934, -6.5569, -13.7752, -4.7431, 9.074, 203.342, g
47.5439, 16.8095, 2.7782, 0.2483, 0.1275, -10.9325, -34.8426, -8.742, 1.799, 222.749, g
18.5143, 15.655, 2.3253, 0.5248, 0.3002, 6.4237, -16.6093, -10.8866, 86.0763, 211.161, g
21.9365, 11.2057, 2.2405, 0.5977, 0.3649, -14.9529, -19.5206, -6.3874, 57.4577, 25.4976, g
18.0693, 9.6759, 2.3598, 0.7162, 0.3996, -19.5487, -12.7659, 6.8677, 84.2593, 185.565, g
25.8842, 18.8781, 2.5085, 0.3752, 0.2031, 14.2467, -17.4503, -12.7256, 23.417, 152.479, g
92.5361, 17.7426, 3.3242, 0.1934, 0.1064, 82.0072, 88.5214, 12.4642, 1.4849, 269.446, g
24.8368, 14.4621, 2.4571, 0.3909, 0.2321, 4.7521, 17.2153, 5.7761, 6.437, 161.127, g
49.6571, 16.8233, 2.827, 0.2442, 0.1467, 53.2456, 29.1891, -13.8438, 9.1405, 155.975, g
22.3927, 13.8158, 2.7439, 0.4797, 0.257, -6.0095, -8.7231, -5.8519, 16.826, 163.037, g
20.3817, 8.9355, 2.3324, 0.6419, 0.4023, 21.7592, 13.5364, -2.8666, 25.8139, 138.904, g
92.3969, 32.0819, 3.6056, 0.2118, 0.1154, -1.3479, -15.8949, -20.5296, 2.9756, 340.26, g
18.9091, 12.9755, 2.4541, 0.5097, 0.2724, 14.1456, 10.0427, 4.9831, 25.048, 200.666, g
17.2445, 7.4261, 2.224, 0.8, 0.5582, -1.334, -3.5163, -4.7237, 25.805, 145.839, g
83.0942, 27.4695, 3.431, 0.1494, 0.0877, 80.7714, 87.1243, 21.7443, 1.763, 211.57, g
82.5295, 21.5646, 3.4733, 0.2354, 0.1317, 59.5987, 87.0154, -14.2973, 2.176, 247.044, g
19.3382, 12.613, 2.4091, 0.5263, 0.2904, -1.9269, 11.2469, -9.2856, 40.7067, 237.436, g
29.1879, 15.5145, 2.3802, 0.4125, 0.2062, 38.4276, -9.0805, 12.1028, 19.1216, 176.971, g
93.7259, 27.8761, 3.2193, 0.1895, 0.1065, 44.6055, 113.066, -19.6776, 18.6002, 165.461, g
156.301, 33.0123, 2.9312, 0.2343, 0.133, -154.33, -59.8415, 13.0944, 4.1613, 266.751, g
85.054, 30.1405, 3.991, 0.1182, 0.0615, -83.0643, 77.7161, -16.878, 2.82, 258.322, g
98.2129, 28.3077, 3.3673, 0.1842, 0.1045, -71.694, 65.1911, 24.174, 4.1168, 309.271, g
72.6769, 27.3224, 3.5856, 0.2098, 0.117, 37.7572, 65.5995, 17.2813, 3.096, 278.096, g
101.632, 46.8651, 4.2366, 0.0676, 0.034, 15.6325, 89.6241, -27.0989, 3.602, 256.051, g
41.694, 18.2801, 3.1544, 0.2593, 0.1489, 14.5372, 31.7132, -9.5188, 3.4088, 173.079, g
37.3655, 20.6959, 2.7235, 0.31, 0.1673, -22.4106, 17.9941, -16.2018, 61.033, 100.993, g
60.8563, 13.4122, 2.5434, 0.3548, 0.1903, -105.335, 56.3916, -10.6983, 7.8933, 226.337, g
21.8818, 10.8292, 2.3522, 0.5511, 0.2911, 15.6257, 17.9424, -7.092, 32.589, 106.836, g
19.2408, 9.313, 2.2672, 0.6486, 0.4622, 3.1977, -13.5375, 9.3671, 11.0601, 182.291, g
27.273, 15.1103, 2.5132, 0.4663, 0.2439, 11.0588, -17.2508, 9.0608, 21.3322, 249.281, g
101.301, 21.5306, 3.1079, 0.1825, 0.0932, 93.7526, 76.9919, -15.8726, 2.349, 243.958, g
40.0835, 14.5512, 2.7042, 0.3458, 0.1947, -16.8745, -33.8985, 7.6887, 0.784, 220.99, g
90.5754, 27.0612, 3.8492, 0.1609, 0.0823, 64.8538, 84.0906, 16.3896, 0.012, 291.331, g
26.3646, 18.6624, 2.5045, 0.3912, 0.1987, 3.4563, -16.3674, -14.2348, 62.848, 224.101, g
33.8351, 13.1936, 2.4158, 0.3455, 0.1862, -52.8142, 20.1504, 8.7126, 15.0459, 217.084, g
65.754, 18.9742, 3.0706, 0.1853, 0.0931, -18.7763, 40.3983, -6.8356, 2.4015, 221.414, g
60.3633, 24.4712, 2.776, 0.2379, 0.1248, -46.9541, -35.3547, -16.1686, 9.802, 121.841, g
35.5154, 29.0844, 3.2052, 0.2525, 0.1344, 17.7266, 29.1222, -20.5402, 26.577, 117.028, g
21.8569, 10.9246, 2.4433, 0.5838, 0.3874, 6.0597, 18.4043, 8.7412, 17.8472, 60.3879, g
31.2102, 12.0088, 2.4786, 0.392, 0.201, 24.9965, 19.9731, -11.1524, 5.3152, 129.722, g
35.2812, 21.2289, 3.1204, 0.2524, 0.1285, 36.8962, 23.7727, -14.707, 4.4652, 167.011, g
30.336, 14.1906, 2.4814, 0.4521, 0.2426, -1.412, 24.2169, -10.0886, 27.3402, 207.87, g
58.6495, 27.8697, 3.0837, 0.1814, 0.0961, -6.1004, -38.1196, -12.0952, 6.845, 263.348, g
41.3514, 24.002, 3.066, 0.2637, 0.1482, 12.261, 37.6396, -10.0031, 22.0152, 95.863, g
26.3494, 10.2292, 2.2978, 0.5038, 0.2746, 10.4962, 21.1357, 3.9297, 43.723, 199.473, g
65.6466, 23.2731, 3.1002, 0.3208, 0.2076, -10.5103, 38.4705, 14.2071, 4.6995, 318.289, g
55.4191, 22.7556, 2.9545, 0.4653, 0.2471, -16.8683, -43.2395, 17.2454, 3.7956, 322.178, g
18.9455, 9.996, 2.2095, 0.5864, 0.3549, 21.9724, 11.8739, 2.9612, 47.57, 224.052, g
88.6415, 30.3987, 3.5726, 0.2403, 0.1323, 6.261, 53.8696, -13.9606, 3.1897, 347.92, g
74.2516, 29.6809, 2.8463, 0.235, 0.1232, 91.203, 58.9536, 13.4662, 3.2129, 277.148, g
16.4922, 11.5726, 2.2504, 0.5955, 0.3062, -1.0495, 5.2501, 3.5694, 21.362, 82.6556, g
38.5289, 26.4492, 3.3889, 0.2254, 0.1448, 22.5007, 23.0993, -15.6061, 0.804, 189.437, g
24.6423, 18.308, 2.8555, 0.3654, 0.1848, 19.6787, 19.119, 10.9036, 23.9541, 231.642, g
60.0403, 22.9712, 3.3998, 0.2039, 0.1054, 51.5181, 44.3123, -10.1128, 4.02, 234.056, g
92.8988, 49.0521, 3.7862, 0.1824, 0.0948, 39.0729, -56.9212, -14.8294, 3.3724, 379.671, g
69.675, 31.6251, 3.894, 0.1257, 0.0634, 57.3539, 57.6605, 14.7282, 1.649, 267.464, g
24.7146, 10.1689, 2.3757, 0.5389, 0.3305, 9.7469, 17.7125, -8.1566, 24.9908, 170.58, g
54.4773, 14.0922, 2.863, 0.2125, 0.109, 67.188, 38.4967, -6.2183, 0.343, 225.478, g
45.1318, 18.3863, 2.8963, 0.2476, 0.1479, -0.9493, -21.8496, -16.6095, 5.11, 226.026, g
17.1038, 15.0255, 2.3444, 0.6561, 0.4186, 1.5933, 13.1198, -14.3588, 75.1791, 61.9113, g
27.0149, 14.6156, 2.525, 0.4507, 0.2642, -29.2965, -22.5492, -3.69, 39.295, 26.1913, g
29.4939, 11.5493, 2.4533, 0.4542, 0.2412, 12.8139, 20.9796, 9.859, 10.11, 134.075, g
38.7378, 16.5018, 2.7551, 0.42, 0.2118, 19.2488, 32.5873, -6.4778, 7.3257, 152.567, g
20.0891, 7.2875, 2.0626, 0.7446, 0.3939, 2.8514, -10.1315, -5.3405, 78.3243, 176.401, g
46.395, 20.7354, 2.9941, 0.2291, 0.1151, -5.4724, -22.4582, -11.9183, 9.8102, 204.407, g
18.5361, 10.4673, 2.1903, 0.5419, 0.2742, -0.7056, 6.185, 4.5066, 0.244, 129.236, g
34.8917, 19.5163, 2.6875, 0.4086, 0.2228, 38.9418, -24.1026, 4.0194, 8.572, 146.936, g
52.6559, 19.2952, 2.9001, 0.2958, 0.1756, 22.904, 54.4992, 6.5129, 9.053, 202.271, g
105.504, 9.907, 2.8543, 0.442, 0.2636, -51.9041, -42.359, -11.2523, 0.951, 309.663, g
22.5061, 11.1782, 2.3598, 0.559, 0.2948, -13.2691, -19.477, -8.6011, 63.099, 56.5891, g
28.8631, 6.5382, 2.2577, 0.6243, 0.3177, -15.3397, 9.716, 4.6861, 6.624, 223.56, g
97.1547, 38.0068, 3.972, 0.1395, 0.0706, -10.9403, 70.3318, -22.4139, 1.2669, 349.885, g
25.2306, 12.0043, 2.4857, 0.4183, 0.2369, -6.5118, -16.0185, -6.3149, 1.6585, 72.3971, g
16.8461, 11.1648, 2.4683, 0.6088, 0.3214, 3.9076, -8.6159, 6.0436, 31.5053, 190.221, g
54.3183, 28.9118, 3.8108, 0.1382, 0.0717, 24.051, 26.1928, 16.6826, 4.6472, 131.492, g
12.9881, 10.4816, 2.1804, 0.7591, 0.5116, -12.6893, -4.6937, 4.7681, 85.6648, 135.751, g
37.3461, 18.3186, 2.8754, 0.2958, 0.1512, 25.7677, 10.4355, 16.7342, 8.741, 236.09, g
25.2816, 19.6741, 2.702, 0.4052, 0.2195, 8.9062, -17.3401, 15.5467, 0.683, 234.623, g
26.5096, 12.8159, 2.6058, 0.4535, 0.2367, 26.4977, 18.8052, 6.2608, 7.58, 250.721, g
96.2951, 37.594, 3.6512, 0.2069, 0.1231, -81.4469, 45.7537, 28.3626, 2.399, 340.27, g
90.1886, 28.5581, 3.6162, 0.1989, 0.1023, -2.5555, 61.9911, 21.6869, 1.932, 327.52, g
40.181, 16.2814, 2.636, 0.3145, 0.1607, 59.5047, -18.3183, 15.348, 14.366, 183.184, g
70.5593, 26.1171, 3.4104, 0.1399, 0.0717, 37.261, 81.2753, -9.7931, 15.4093, 194.721, g
71.3468, 25.1598, 3.0253, 0.2047, 0.1203, -120.403, 51.7147, 14.6913, 8.6575, 211.858, g
31.1542, 18.4944, 2.8845, 0.3014, 0.152, 5.1649, 29.3314, 11.7729, 40.24, 165.646, g
19.8632, 12.3814, 2.3253, 0.5106, 0.2861, -3.1856, 11.4313, -10.5833, 62.678, 96.431, g
24.3343, 14.9489, 2.5302, 0.3953, 0.1991, 16.4085, 14.006, -13.2107, 10.288, 125.972, g
20.8652, 15.3743, 2.4843, 0.5246, 0.3623, 19.0179, 17.6239, 10.8032, 7.671, 148.714, g
18.1043, 14.3997, 2.3664, 0.5505, 0.3634, -6.1228, 15.6644, -7.1514, 42.881, 126.574, g
80.934, 27.8972, 3.5143, 0.2864, 0.1886, 15.077, 47.6164, -13.5462, 2.2905, 355.411, g
31.8013, 14.9086, 2.5711, 0.3275, 0.1919, -4.9424, 9.4054, -8.179, 21.5187, 75.9731, g
61.5025, 34.6611, 3.3567, 0.1377, 0.075, 32.3269, 45.212, -12.7082, 5.245, 199.55, g
38.3982, 20.7548, 3.0434, 0.2633, 0.1633, 40.9529, 20.903, -9.374, 6.941, 223.71, g
59.4329, 22.405, 3.0156, 0.2364, 0.1259, -85.1763, 31.3646, 17.3637, 9.664, 255.202, g
25.1684, 12.5271, 2.5809, 0.4304, 0.227, 6.7492, 15.2191, 7.3546, 53.537, 42.7011, g
17.7773, 7.4844, 2.1746, 0.7692, 0.5318, 0.2112, -1.9332, -3.7702, 51.74, 125.306, g
15.8049, 11.8389, 2.4518, 0.6254, 0.3375, -1.9127, 5.0444, -5.3621, 40.6918, 205.39, g
78.6493, 34.0613, 3.7751, 0.1103, 0.0568, 82.1473, 66.0231, 15.8013, 3.227, 161.776, g
63.2098, 34.8994, 3.1992, 0.1587, 0.0894, 50.3007, 52.9796, -13.8427, 1.1808, 129.7, g
32.5117, 27.0574, 2.9263, 0.2227, 0.1179, 41.6225, 14.7255, 8.4679, 25.4448, 119.14, g
22.4791, 16.8116, 2.4472, 0.4464, 0.2268, 9.5053, -9.3164, 10.7868, 30.8451, 269.021, g
62.9894, 22.0828, 3.1191, 0.2258, 0.1167, -85.7793, 48.0384, 19.2514, 7.652, 245.997, g
35.8304, 16.0994, 2.7938, 0.3248, 0.1857, -17.1983, -30.1669, 3.9149, 13.0951, 239.649, g
35.3773, 14.7804, 2.7372, 0.348, 0.1822, -31.4084, 10.2385, 7.0464, 0.881, 208.271, g
92.5854, 11.2825, 3.0071, 0.3119, 0.1923, -68.649, -48.92, 6.7814, 2.5099, 293.081, g
23.7727, 15.174, 2.7046, 0.4087, 0.2142, 33.9466, 11.5616, -12.2635, 10.926, 190.183, g
92.4417, 26.9664, 3.2015, 0.2031, 0.1053, 2.9203, 50.1934, -16.6834, 1.1676, 332.74, g
43.5211, 8.4113, 2.243, 0.5486, 0.2943, -48.3433, -24.7991, 6.9322, 7.1305, 189.003, g
37.1106, 17.0511, 2.679, 0.3141, 0.1602, -22.3509, 27.1641, -10.8202, 0.4547, 157.401, g
42.2236, 19.9761, 3.2049, 0.2583, 0.1438, 42.4658, 33.2289, -12.7014, 4.262, 192.229, g
28.5515, 16.8605, 2.5832, 0.4021, 0.2676, 21.5225, 19.4031, -8.3458, 17.652, 208.254, g
115.362, 31.6564, 3.0654, 0.1557, 0.083, 103.769, 89.7305, 26.9906, 0.864, 240.629, g
31.3015, 12.9583, 2.4616, 0.418, 0.2228, 39.4292, 16.4468, -6.6409, 7.923, 220.319, g
20.1959, 12.7303, 2.2889, 0.4679, 0.2442, 1.4964, -9.9919, -9.3993, 26.193, 136.41, g
98.6723, 38.6109, 3.8953, 0.1425, 0.0715, -178.77, 71.3121, 26.8192, 0.6137, 362.341, g
18.5398, 14.3516, 2.4487, 0.548, 0.3826, -0.96, -3.8804, 10.8789, 35.495, 87.9001, g
21.4329, 9.5412, 2.3945, 0.5927, 0.3569, 3.145, -15.0393, 10.0636, 20.7, 109.464, g
62.9393, 23.0985, 3.1787, 0.2916, 0.1839, -45.7177, 45.992, 20.2932, 4.9252, 285.261, g
27.2296, 17.5805, 2.7585, 0.3714, 0.2014, 13.7829, 21.6176, 10.4868, 2.0627, 116.776, g
87.425, 29.4005, 3.3715, 0.2049, 0.1048, -28.2982, 65.1788, 13.6436, 1.909, 302.01, g
18.1716, 12.8733, 2.586, 0.5344, 0.3074, 0.7496, -6.3392, 8.3141, 33.8273, 162.521, g
24.3113, 11.1569, 2.4125, 0.5377, 0.3462, -9.3879, -22.3343, 5.4535, 5.4233, 99.1653, g
41.1907, 22.4849, 3.1144, 0.2436, 0.1279, -7.4714, 28.3789, 9.7364, 27.354, 95.8773, g
40.4929, 8.5856, 2.4091, 0.4912, 0.2632, 27.7808, 28.3745, 4.3428, 35.674, 132.522, g
12.496, 11.971, 2.0846, 0.6914, 0.358, -16.1186, 9.0169, 10.2761, 71.8226, 200.418, g
21.6252, 6.7992, 2.1287, 0.7063, 0.4126, 23.0205, 12.7579, -6.4939, 13.3261, 131.397, g
27.8673, 16.6744, 2.6212, 0.3373, 0.1734, -29.7214, -8.9236, -14.2996, 21.151, 192.59, g
93.5072, 35.7955, 3.3054, 0.1678, 0.0928, -101.059, 39.8282, -7.802, 2.266, 279.101, g
78.6102, 30.9949, 3.7074, 0.1203, 0.0646, 7.6806, 55.2388, 15.1075, 3.301, 252.614, g
18.1158, 10.4259, 2.3655, 0.6121, 0.3384, 21.7377, 11.1294, -4.8886, 47.2489, 144.116, g
102.934, 36.3217, 4.0231, 0.1131, 0.0584, 51.4017, 83.3996, -23.4473, 0.5982, 321.169, g
19.1015, 7.4717, 2.1477, 0.7402, 0.4591, 0.6551, -5.1883, 4.0668, 23.3325, 56.8943, g
47.3034, 16.5317, 3.0398, 0.2673, 0.1382, 48.5697, 26.467, -8.3448, 17.2617, 169.897, g
21.4029, 14.6598, 2.4857, 0.4641, 0.2565, -25.7293, -11.7832, -6.5024, 87.5655, 239.845, g
38.5551, 11.2822, 2.4749, 0.3417, 0.1893, 46.2229, 11.4876, -4.1864, 17.979, 206.465, g
38.9699, 14.8991, 2.8264, 0.3908, 0.2573, 17.0108, 34.8474, -9.8419, 14.53, 215.223, g
20.6987, 13.6872, 2.4742, 0.5671, 0.3339, 21.9694, 16.0626, -3.8453, 85.8793, 161.453, g
13.1404, 10.8527, 2.1775, 0.7708, 0.4352, 14.3006, -3.6418, -11.3646, 20.124, 222.525, g
20.2001, 14.9132, 2.5434, 0.5694, 0.3476, 16.7214, 17.6908, -14.6188, 5.736, 148.227, g
54.0852, 22.1805, 3.1256, 0.167, 0.085, 17.1983, 39.8541, 17.7929, 1.185, 224.593, g
22.5607, 19.4423, 2.7033, 0.3881, 0.2069, 33.4041, 6.7109, -10.0662, 0.1159, 170.835, g
82.258, 24.8821, 3.321, 0.159, 0.0833, 38.6357, 89.8179, -15.4092, 10.429, 270.598, g
82.1086, 44.7927, 4.0291, 0.093, 0.0474, 42.9426, 80.5291, 19.7965, 0.171, 173.469, g
19.5686, 10.9677, 2.3222, 0.6667, 0.35, -14.9882, -17.7184, 6.5899, 10.9472, 165.183, g
74.6083, 21.0485, 3.2714, 0.2404, 0.1266, -99.6731, 22.7059, 11.9171, 0.1577, 230.589, g
48.4816, 8.4573, 2.3802, 0.3792, 0.2021, -70.2871, 26.9926, 7.092, 0.7494, 204.643, g
59.1793, 27.7158, 3.1826, 0.1609, 0.0851, -4.6849, -26.0344, -12.6641, 11.7406, 202.539, g
17.5926, 16.034, 2.2175, 0.6182, 0.3667, 1.7766, 15.3561, -11.0044, 34.553, 159.92, g
19.9306, 12.88, 2.2799, 0.4987, 0.3071, 14.4848, 13.6196, -2.5967, 28.38, 240.814, g
63.5563, 23.7963, 2.6117, 0.4108, 0.2164, -57.9382, -39.3477, 14.0222, 4.7658, 270.096, g
20.2649, 10.1755, 2.2923, 0.6224, 0.375, -4.2702, 15.5583, 7.6127, 19.359, 124.867, g
29.8548, 21.4516, 2.9784, 0.2806, 0.1456, -29.6933, 17.5267, -9.5246, 26.9856, 86.5943, g
80.1507, 27.6908, 3.0946, 0.2115, 0.1194, 52.3891, 85.8081, 14.8604, 0.302, 265.984, g
19.633, 13.6829, 2.4864, 0.5253, 0.3344, 4.8144, -16.1456, 8.007, 51.7326, 154.356, g
20.3065, 12.665, 2.3971, 0.505, 0.2585, -25.3522, -13.495, -9.3335, 64.14, 131.574, g
34.9637, 14.2201, 2.7709, 0.3441, 0.1856, 7.8959, 22.0566, 10.7789, 8.146, 175.827, g
22.8824, 10.4655, 2.243, 0.5314, 0.2771, -24.5527, -18.0838, 10.0962, 15.91, 170.332, g
63.1196, 31.0642, 3.3687, 0.1823, 0.1038, 46.2564, 59.8515, 14.7941, 6.423, 314.41, g
91.4256, 24.7124, 3.2034, 0.2291, 0.1218, 7.4172, 64.3386, -9.7363, 2.158, 346.778, g
43.3248, 14.9856, 3.1785, 0.2744, 0.1482, 9.92, 38.1085, 10.9054, 11.13, 216.53, g
12.8944, 11.3551, 2.0917, 0.7368, 0.4089, 14.9833, -7.2857, -10.761, 58.035, 89.5326, g
33.4992, 12.012, 2.6248, 0.4413, 0.2859, 38.7827, 20.6561, 11.1602, 16.2492, 197.929, g
33.9614, 15.6924, 2.6785, 0.3291, 0.1876, 0.3453, -20.5809, 5.4396, 2.818, 194.574, g
52.3766, 16.1986, 2.7372, 0.2344, 0.12, 74.6848, 40.4711, -3.6452, 8.8454, 230.038, g
27.0273, 11.1927, 2.4757, 0.4381, 0.2592, 35.0396, 14.1502, -5.1347, 4.376, 201.718, g
81.0356, 31.4194, 3.5101, 0.2774, 0.1401, -8.6304, -52.0923, 19.5298, 3.3315, 377.694, g
25.7334, 16.1706, 2.7316, 0.4527, 0.2792, 6.2344, 22.7043, -0.9389, 49.1483, 67.7852, g
78.4084, 22.6877, 2.9201, 0.3846, 0.271, -14.5098, -32.7912, -15.9201, 5.6934, 327.214, g
28.4428, 18.6504, 2.6299, 0.2978, 0.1583, 18.8599, 23.6378, -11.6938, 36.2739, 253.426, g
95.6728, 37.2822, 3.1895, 0.1849, 0.0979, -50.5435, 50.6607, -23.7846, 6.4531, 309.49, g
18.6659, 12.8139, 2.4023, 0.5465, 0.3307, 14.9275, 12.6605, 7.719, 71.0923, 131.821, g
121.288, 26.9501, 2.634, 0.2857, 0.1498, 61.137, 86.7995, -17.5807, 5.5164, 269.019, g
22.0402, 6.7262, 2.1508, 0.7208, 0.3781, 25.0985, 8.7313, 6.6855, 14.3447, 133.44, g
40.2456, 20.4661, 2.8851, 0.2567, 0.1453, -23.9646, 36.25, -11.7916, 1.706, 131.885, g
35.3663, 13.7126, 2.9253, 0.4074, 0.2227, -9.8401, -6.7135, -11.7037, 6.7587, 206.623, g
72.7337, 25.2033, 3.2394, 0.2172, 0.1103, -48.4876, 33.95, -4.8831, 3.4835, 293.046, g
20.7779, 7.1383, 2.081, 0.722, 0.3693, -23.7708, -10.7906, -5.9792, 28.79, 177.459, g
26.403, 11.9324, 2.5011, 0.5205, 0.2823, -17.2103, 10.5238, -8.5969, 35.821, 61.3409, g
36.37, 20.8065, 2.7408, 0.2616, 0.148, -7.7626, -28.7584, 8.8217, 5.5742, 172.991, g
22.4007, 12.7727, 2.2529, 0.5866, 0.3436, 13.7464, 13.6608, 9.0781, 1.451, 163.677, g
12.8742, 11.4433, 2.4023, 0.7366, 0.3703, 15.0194, -2.8617, 11.7185, 23.933, 114.229, g
26.7106, 13.2326, 2.6395, 0.4633, 0.2603, -20.609, 13.2217, -9.5021, 10.5863, 190.408, g
34.4005, 23.3132, 2.6955, 0.379, 0.1946, -9.6563, 30.9815, 21.0792, 1.775, 121.056, g
27.4989, 18.4474, 2.8079, 0.2942, 0.1502, -4.344, 14.4374, -10.4699, 19.0804, 233.578, g
12.9955, 10.617, 2.1508, 0.7562, 0.4982, -13.0311, 1.7092, -6.1961, 77.375, 75.8996, g
30.9096, 17.6984, 2.7778, 0.3253, 0.171, 17.9362, 22.9527, -12.7614, 10.519, 178.36, g
